subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.763443529645e+02,3.653573402596e+01,2.763843737068e+02,3.653904120138e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.753637482496e+01,-7.572100480313e+01,8.754846917818e+01,-7.573254654696e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.137165960155e+02,2.666750052826e+01,-3.137617847435e+02,2.667357141783e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.134081891020e+02,1.156095147340e+00,-2.134391284660e+02,1.157768634500e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.018078753941e+02,1.620138056075e+02,2.018383585110e+02,1.620359360731e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.891882332007e+01,-2.391397711454e+02,9.893155357426e+01,-2.391753243256e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.445624502933e+01,-2.506400957337e+02,-6.446743170114e+01,-2.506762635775e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.735157757677e+01,3.136558760756e+02,2.735779717345e+01,3.137016266883e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.020948686882e+02,1.616772750770e+02,2.021256843364e+02,1.616995891345e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.852589648011e+01,2.393281665733e+02,-9.853870993668e+01,2.393640888960e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243813062570e+02,1.391526677131e+02,-1.243986761292e+02,1.391740765495e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132223392974e+02,-2.407482087536e+01,-1.132392540866e+02,-2.407758248533e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872745036768e+02,1.024266061973e+02,-1.873015426945e+02,1.024431114544e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.007538033334e+01,1.315390990805e+01,-5.008272796728e+01,1.315621772114e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.967073150268e+01,1.501829703183e+02,3.967769922511e+01,1.502050565627e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134792837678e+02,-3.126416447419e+00,2.135111265568e+02,-3.128389453335e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336287528037e+01,-5.003194855459e+01,-1.336522739611e+01,-5.003933902927e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327415182093e+01,1.134300886664e+02,-2.327684098401e+01,1.134472597121e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768800419491e+02,3.313423754343e+01,2.769218802243e+02,3.313726264033e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.534325757763e+00,2.134654319994e+02,3.536364233797e+00,2.134975524764e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232575683818e+02,1.402141917229e+02,-1.232751800709e+02,1.402362214735e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.302116146938e+01,2.768593156067e+02,-3.302420179178e+01,2.769014188724e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.000909916107e+01,1.339957316863e+01,-5.001658353684e+01,1.340195675927e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866433585915e+02,1.035651001909e+02,-1.866709725898e+02,1.035821451919e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.013671682179e+01,-1.500216175637e+02,-4.014388332879e+01,-1.500441643510e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.134061930368e+02,3.020519048418e+01,-3.134537703528e+02,3.021200784114e+01
26,19414,3554809570.312500,3.608435404076e+01,-1.804217702038e+02,1.243216913331e+02,-1.413052818695e+02,1.232995172608e+02,-1.400854319667e+02,1.233173681599e+02,-1.401077061369e+02
27,19415,3554992675.781250,3.608435404076e+01,1.082530621223e+02,-2.348294592465e+01,1.143238917767e+02,-2.330856007273e+01,1.133567615091e+02,-2.331132867401e+01,1.133742805433e+02
28,19416,3555175781.250000,-1.082530621223e+02,1.082530621223e+02,-1.512217763946e+02,4.057879216634e+01,-1.499625399560e+02,4.020786697434e+01,-1.499852600875e+02,4.021509291538e+01
29,19417,3555358886.718750,-3.608435404076e+01,2.525904782853e+02,-1.607996420598e+02,2.054974384896e+02,-1.594995363095e+02,2.037496854213e+02,-1.595226128573e+02,2.037821261404e+02
30,19418,3555541992.187500,-3.608435404076e+01,-3.608435404076e+01,-1.364097484911e+01,-5.036794663380e+01,-1.351736780234e+01,-4.995220565373e+01,-1.351980180489e+01,-4.995980237880e+01
31,19419,3555725097.656250,2.525904782853e+02,-3.608435404076e+01,2.424876383517e+02,9.625142129434e+01,2.404619934804e+02,9.550455923237e+01,2.404997660811e+02,9.551759701932e+01
32,19420,3555908203.125000,1.082530621223e+02,1.082530621223e+02,4.126672822489e+01,1.509851206762e+02,4.089609319142e+01,1.497500077734e+02,4.090347115018e+01,1.497728660044e+02
33,19421,3556091308.593750,-2.525904782853e+02,3.608435404076e+01,-2.426363681797e+02,-9.576650470806e+01,-2.406274378976e+02,-9.503073251410e+01,-2.406653709017e+02,-9.504375061795e+01
