freq_hz,float_abs,fixed_abs,fixed_abs_error_db,float_phase_rad,fixed_phase_rad,phase_error_rad,original_group_delay_ns,float_allpass_group_delay_ns,fixed_allpass_group_delay_ns,float_compensated_group_delay_ns,fixed_compensated_group_delay_ns
5510000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,1.074039765838,1.074840837192,8.010713537574e-04,4.708817384,10.405956068,10.405770242,15.114773452,15.114587626
5511000000.000000,1.000000000000e+00,1.000000000000e+00,-4.339473599490e-14,1.008574977931,1.009377155262,8.021773307463e-04,4.570888631,10.431992853,10.431826935,15.002881484,15.002715566
5512000000.000000,1.000000000000e+00,1.000000000000e+00,1.272912255850e-13,0.942947477403,0.943750633741,8.031563375996e-04,4.425065694,10.457735406,10.457589990,14.882801100,14.882655684
5513000000.000000,1.000000000000e+00,1.000000000000e+00,-1.224695882523e-13,0.877159199028,0.877963203717,8.040046895308e-04,4.185673031,10.483156163,10.483031827,14.668829194,14.668704858
5514000000.000000,1.000000000000e+00,1.000000000000e+00,-8.775379945635e-14,0.811212251848,0.812016970646,8.047187983231e-04,4.648370535,10.508227244,10.508124550,15.156597779,15.156495085
5515000000.000000,1.000000000000e+00,1.000000000000e+00,-2.507251413039e-14,0.745108920980,0.745914216165,8.052951849314e-04,4.789926336,10.532920512,10.532840004,15.322846848,15.322766340
5516000000.000000,1.000000000000e+00,1.000000000000e+00,-2.796549653005e-14,0.678851669044,0.679657399537,8.057304923336e-04,4.346628864,10.557207633,10.557149835,14.903836497,14.903778699
5517000000.000000,1.000000000000e+00,1.000000000000e+00,-1.398274826502e-13,0.612443137207,0.613249158706,8.060214984706e-04,4.797216842,10.581060142,10.581025555,15.378276984,15.378242397
5518000000.000000,1.000000000000e+00,1.000000000000e+00,-1.456134474495e-13,0.545886145806,0.546692310935,8.061651292938e-04,4.886094483,10.604449507,10.604438607,15.490543990,15.490533090
5519000000.000000,1.000000000000e+00,1.000000000000e+00,1.330771903844e-13,0.479183694543,0.479989853015,8.061584718068e-04,4.376370007,10.627347202,10.627360439,15.003717209,15.003730446
5520000000.000000,1.000000000000e+00,1.000000000000e+00,7.907485225737e-14,0.412338962220,0.413144961007,8.059987870372e-04,4.460563825,10.649724781,10.649762576,15.110288606,15.110326401
5521000000.000000,1.000000000000e+00,1.000000000000e+00,3.471578879592e-14,0.345355306007,0.346160989530,8.056835229148e-04,4.680859931,10.671553953,10.671616696,15.352413884,15.352476627
5522000000.000000,1.000000000000e+00,1.000000000000e+00,-2.603684159694e-14,0.278236260219,0.279041470546,8.052103268852e-04,4.905235698,10.692806662,10.692894712,15.598042360,15.598130410
5523000000.000000,1.000000000000e+00,1.000000000000e+00,8.486081705669e-14,0.210985534585,0.211790111643,8.045770582863e-04,4.169568733,10.713455168,10.713568847,14.883023901,14.883137580
5524000000.000000,1.000000000000e+00,1.000000000000e+00,5.400233812698e-14,0.143607012013,0.144410793813,8.037818003062e-04,4.229174579,10.733472130,10.733611724,14.962646709,14.962786303
5525000000.000000,1.000000000000e+00,1.000000000000e+00,1.774362538458e-13,0.076104745818,0.076907568689,8.028228715424e-04,4.895822484,10.752830689,10.752996446,15.648653173,15.648818930
5526000000.000000,1.000000000000e+00,1.000000000000e+00,2.314385919728e-14,0.008482956425,0.009284655262,8.016988369652e-04,4.384643305,10.771504553,10.771696681,15.156147858,15.156339986
5527000000.000000,1.000000000000e+00,1.000000000000e+00,-3.857309866213e-15,-0.059253972471,-0.058453563953,8.004085183295e-04,4.695427663,10.789468086,10.789686752,15.484895749,15.485114415
5528000000.000000,1.000000000000e+00,1.000000000000e+00,5.593099306009e-14,-0.127101498281,-0.126302547277,7.989510038308e-04,4.591626595,10.806696391,10.806941718,15.398322986,15.398568313
5529000000.000000,1.000000000000e+00,1.000000000000e+00,6.364561279252e-14,-0.195054924440,-0.194257598783,7.973256570293e-04,4.192611940,10.823165395,10.823437461,15.015777335,15.016049401
5530000000.000000,1.000000000000e+00,1.000000000000e+00,7.136023252494e-14,-0.263109405858,-0.262313873733,7.955321248595e-04,4.426634262,10.838851936,10.839150774,15.265486198,15.265785036
5531000000.000000,1.000000000000e+00,1.000000000000e+00,1.350058453175e-13,-0.331259954898,-0.330466384553,7.935703447943e-04,4.119601214,10.853733843,10.854059440,14.973335057,14.973660654
5532000000.000000,1.000000000000e+00,1.000000000000e+00,-6.364561279252e-14,-0.399501447877,-0.398710007326,7.914405509203e-04,4.403525813,10.867790021,10.868142316,15.271315834,15.271668129
5533000000.000000,1.000000000000e+00,1.000000000000e+00,-1.243982431854e-13,-0.467828632063,-0.467039488784,7.891432790287e-04,4.551686209,10.881000528,10.881379410,15.432686737,15.433065619
5534000000.000000,1.000000000000e+00,1.000000000000e+00,2.372245567721e-13,-0.536236133163,-0.535449453792,7.866793705137e-04,4.624814454,10.893346648,10.893751961,15.518161102,15.518566415
5535000000.000000,1.000000000000e+00,1.000000000000e+00,-7.714619732426e-14,-0.604718463278,-0.603934413303,7.840499751826e-04,4.331547537,10.904810971,10.905242505,15.236358508,15.236790042
5536000000.000000,1.000000000000e+00,1.000000000000e+00,1.060760213209e-13,-0.673270029300,-0.672488772747,7.812565527670e-04,4.208207207,10.915377451,10.915834950,15.123584658,15.124042157
5537000000.000000,1.000000000000e+00,1.000000000000e+00,-2.025087679762e-14,-0.741885141727,-0.741106840854,7.783008732529e-04,4.870176436,10.925031481,10.925514638,15.795207917,15.795691074
5538000000.000000,1.000000000000e+00,1.000000000000e+00,-9.450409172222e-14,-0.810558023863,-0.809782838847,7.751850158921e-04,4.454012923,10.933759943,10.934268404,15.387772866,15.388281327
5539000000.000000,1.000000000000e+00,1.000000000000e+00,-1.031830389212e-13,-0.879282821378,-0.878510910011,7.719113669451e-04,4.139768514,10.941551267,10.942084627,15.081319781,15.081853141
5540000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-0.948053612185,-0.947285129568,7.684826161203e-04,3.992483018,10.948395479,10.948953286,14.940878497,14.941436304
5541000000.000000,1.000000000000e+00,1.000000000000e+00,8.871812692290e-14,-1.016864416598,-1.016099514846,7.649017517066e-04,4.156052329,10.954284239,10.954865995,15.110336568,15.110918324
5542000000.000000,1.000000000000e+00,1.000000000000e+00,4.435906346145e-14,-1.085709207743,-1.084948035689,7.611720544376e-04,4.989578302,10.959210881,10.959816040,15.948789183,15.949394342
5543000000.000000,1.000000000000e+00,1.000000000000e+00,-6.075263039286e-14,-1.154581922165,-1.153824625075,7.572970900940e-04,4.547955583,10.963170439,10.963798413,15.511126022,15.511753996
5544000000.000000,1.000000000000e+00,1.000000000000e+00,3.085847892971e-14,-1.223476470594,-1.222723189893,7.532807008601e-04,3.981671389,10.966159673,10.966809829,14.947831062,14.948481218
5545000000.000000,1.000000000000e+00,1.000000000000e+00,2.507251413039e-14,-1.292386748836,-1.291637621840,7.491269955342e-04,4.321048245,10.968177078,10.968848741,15.289225323,15.289896986
5546000000.000000,1.000000000000e+00,1.000000000000e+00,-1.301842079847e-13,-1.361306648726,-1.360561808387,7.448403385624e-04,4.543928996,10.969222897,10.969915353,15.513151893,15.513844349
5547000000.000000,1.000000000000e+00,1.000000000000e+00,-3.857309866213e-14,-1.430230069116,-1.429489643778,7.404253380492e-04,4.595782565,10.969299119,10.970011617,15.565081684,15.565794182
5548000000.000000,1.000000000000e+00,1.000000000000e+00,-1.417561375833e-13,-1.499150926839,-1.498415040007,7.358868327292e-04,4.331845115,10.968409474,10.969141225,15.300254589,15.300986340
5549000000.000000,1.000000000000e+00,1.000000000000e+00,5.014502826077e-14,-1.568063167611,-1.567331937733,7.312298780342e-04,4.441066701,10.966559415,10.967309600,15.407626116,15.408376301
5550000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-1.636960776819,-1.636234317088,7.264597313452e-04,4.561925468,10.963756106,10.964523873,15.525681574,15.526449341
5551000000.000000,1.000000000000e+00,1.000000000000e+00,4.435906346145e-14,-1.705837790166,-1.705116208329,7.215818364272e-04,4.191622282,10.960008384,10.960792853,15.151630666,15.152415135
5552000000.000000,1.000000000000e+00,1.000000000000e+00,-8.196783465703e-14,-1.774688304108,-1.773971702300,7.166018073153e-04,4.581384984,10.955326730,10.956126995,15.536711714,15.537511979
5553000000.000000,1.000000000000e+00,1.000000000000e+00,-1.118619861202e-13,-1.843506486062,-1.842794960650,7.115254115513e-04,4.402935282,10.949723230,10.950538362,15.352658512,15.353473644
5554000000.000000,1.000000000000e+00,1.000000000000e+00,-1.089690037205e-13,-1.912286584336,-1.911580225783,7.063585530238e-04,4.234427078,10.943211520,10.944040571,15.177638598,15.178467649
5555000000.000000,1.000000000000e+00,1.000000000000e+00,6.750292265873e-14,-1.981022937739,-1.980321830485,7.011072544576e-04,4.721727905,10.935806744,10.936648747,15.657534649,15.658376652
5556000000.000000,1.000000000000e+00,1.000000000000e+00,-8.968245438946e-14,-2.049709984851,-2.049014207212,6.957776396668e-04,4.618772218,10.927525487,10.928379459,15.546297705,15.547151677
5557000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-2.118342272903,-2.117651896987,6.903759156418e-04,4.124205026,10.918385714,10.919250664,15.042590740,15.043455690
5558000000.000000,1.000000000000e+00,1.000000000000e+00,-1.350058453175e-14,-2.186914466247,-2.186229557893,6.849083546614e-04,4.309567388,10.908406707,10.909281633,15.217974095,15.218849021
5559000000.000000,1.000000000000e+00,1.000000000000e+00,-2.700116906349e-14,-2.255421354395,-2.254741973119,6.793812764307e-04,4.474019645,10.897608987,10.898492879,15.371628632,15.372512524
5560000000.000000,1.000000000000e+00,1.000000000000e+00,2.507251413039e-14,-2.323857859585,-2.323184058554,6.738010304206e-04,4.563288219,10.886014242,10.886906090,15.449302461,15.450194309
5561000000.000000,1.000000000000e+00,1.000000000000e+00,9.643274665533e-15,-2.392219043869,-2.391550869891,6.681739784593e-04,4.430801078,10.873645249,10.874544041,15.304446327,15.305345119
5562000000.000000,1.000000000000e+00,1.000000000000e+00,0.000000000000e+00,-2.460500115708,-2.459837609230,6.625064776888e-04,4.155403338,10.860525792,10.861430517,15.015929130,15.016833855
5563000000.000000,1.000000000000e+00,1.000000000000e+00,-9.161110932256e-14,-2.528696436035,-2.528039631171,6.568048639659e-04,4.653413368,10.846680580,10.847590234,15.500093948,15.501003602
5564000000.000000,1.000000000000e+00,1.000000000000e+00,-8.196783465703e-14,-2.596803523817,-2.596152448381,6.510754357856e-04,4.757050426,10.832135165,10.833048748,15.589185591,15.590099174
5565000000.000000,1.000000000000e+00,1.000000000000e+00,7.521754239116e-14,-2.664817061061,-2.664171736622,6.453244387918e-04,4.264982470,10.816915850,10.817832375,15.081898320,15.082814845
5566000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-2.732732897299,-2.732093339248,6.395580509531e-04,4.258850309,10.801049614,10.801968102,15.059899923,15.060818411
5567000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-2.800547053529,-2.799913271161,6.337823684599e-04,4.505174493,10.784564015,10.785483505,15.289738508,15.290657998
5568000000.000000,1.000000000000e+00,1.000000000000e+00,-7.618186985771e-14,-2.868255725620,-2.867627722227,6.280033923898e-04,4.592976933,10.767487113,10.768406659,15.360464046,15.361383592
5569000000.000000,1.000000000000e+00,1.000000000000e+00,5.207368319388e-14,-2.935855287182,-2.935233060166,6.222270161804e-04,4.884621518,10.749847386,10.750766058,15.634468904,15.635387576
5570000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-3.003342291919,-3.002725832905,6.164590139397e-04,4.277409881,10.731673640,10.732590531,15.009083521,15.010000412
5571000000.000000,1.000000000000e+00,1.000000000000e+00,1.465777749161e-13,-3.070713475457,-3.070102770427,6.107050296538e-04,4.239945113,10.712994936,10.713909158,14.952940049,14.953854271
5572000000.000000,1.000000000000e+00,1.000000000000e+00,4.243040852834e-14,-3.137965756676,-3.137360786109,6.049705672737e-04,4.776634331,10.693840507,10.694751195,15.470474838,15.471385526
5573000000.000000,1.000000000000e+00,1.000000000000e+00,3.085847892971e-14,-3.205096238553,-3.204496977571,5.992609817298e-04,4.771442001,10.674239680,10.675145996,15.445681681,15.446587997
5574000000.000000,1.000000000000e+00,1.000000000000e+00,-6.557426772562e-14,-3.272102208524,-3.271508627053,5.935814708007e-04,4.526843545,10.654221808,10.655122937,15.181065353,15.181966482
5575000000.000000,1.000000000000e+00,1.000000000000e+00,7.521754239116e-14,-3.338981138403,-3.338393201335,5.879370679946e-04,4.234516018,10.633816194,10.634711347,14.868332212,14.869227365
5576000000.000000,1.000000000000e+00,1.000000000000e+00,6.171695785941e-14,-3.405730683856,-3.405148351220,5.823326362213e-04,4.700908794,10.613052023,10.613940442,15.313960817,15.314849236
5577000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-14,-3.472348683468,-3.471771910605,5.767728624533e-04,4.534497410,10.591958301,10.592839255,15.126455711,15.127336665
5578000000.000000,1.000000000000e+00,1.000000000000e+00,9.257543678912e-14,-3.538833157404,-3.538261895151,5.712622532124e-04,4.419619197,10.570563795,10.571436579,14.990182992,14.991055776
5579000000.000000,1.000000000000e+00,1.000000000000e+00,-4.339473599490e-14,-3.605182305718,-3.604616500587,5.658051309214e-04,5.027305196,10.548896969,10.549760912,15.576202165,15.577066108
5580000000.000000,1.000000000000e+00,1.000000000000e+00,1.157192959864e-13,-3.671394506295,-3.670834100664,5.604056310684e-04,4.614300204,10.526985939,10.527840397,15.141286143,15.142140601
5581000000.000000,1.000000000000e+00,1.000000000000e+00,1.330771903844e-13,-3.737468312484,-3.736913244784,5.550677001884e-04,4.601395111,10.504858418,10.505702778,15.106253529,15.107097889
5582000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-3.803402450427,-3.802852655332,5.497950945759e-04,4.847338244,10.482541671,10.483375350,15.329879915,15.330713594
5583000000.000000,1.000000000000e+00,1.000000000000e+00,1.041473663878e-13,-3.869195816106,-3.868651224726,5.445913797657e-04,4.421983696,10.460062476,10.460884922,14.882046172,14.882868618
5584000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-3.934847472150,-3.934308012220,5.394599306281e-04,4.872988955,10.437447082,10.438257773,15.310436037,15.311246728
5585000000.000000,1.000000000000e+00,1.000000000000e+00,-5.014502826077e-14,-4.000356644407,-3.999822240474,5.344039321735e-04,4.914611105,10.414721177,10.415519622,15.329332282,15.330130727
5586000000.000000,1.000000000000e+00,1.000000000000e+00,-3.568011626247e-14,-4.065722718310,-4.065193291929,5.294263809397e-04,4.386241615,10.391909858,10.392695594,14.778151473,14.778937209
5587000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-4.130945235075,-4.130420704988,5.245300868832e-04,4.851016716,10.369037601,10.369810195,15.220054317,15.220826911
5588000000.000000,1.000000000000e+00,1.000000000000e+00,6.943157759184e-14,-4.196023887722,-4.195504170046,5.197176758651e-04,4.816280290,10.346128241,10.346887291,15.162408531,15.163167581
5589000000.000000,1.000000000000e+00,1.000000000000e+00,3.471578879592e-14,-4.260958516978,-4.260443525386,5.149915925724e-04,4.759739670,10.323204950,10.323950079,15.082944620,15.083689749
5590000000.000000,1.000000000000e+00,1.000000000000e+00,-8.968245438946e-14,-4.325749107052,-4.325238752948,5.103541038443e-04,4.801771737,10.300290220,10.301021083,15.102061957,15.102792820
5591000000.000000,1.000000000000e+00,1.000000000000e+00,-5.882397545975e-14,-4.390395781319,-4.389889974017,5.058073024067e-04,4.820610373,10.277405851,10.278122128,15.098016224,15.098732501
5592000000.000000,1.000000000000e+00,1.000000000000e+00,3.664444372902e-14,-4.454898797934,-4.454397444823,5.013531109395e-04,4.954171862,10.254572940,10.255274337,15.208744802,15.209446199
5593000000.000000,1.000000000000e+00,1.000000000000e+00,-3.085847892971e-14,-4.519258545377,-4.518761552090,4.969932864691e-04,4.824767791,10.231811872,10.232498123,15.056579663,15.057265914
5594000000.000000,1.000000000000e+00,1.000000000000e+00,-4.821637332766e-15,-4.583475537972,-4.582982808547,4.927294249768e-04,4.971632151,10.209142316,10.209813179,15.180774467,15.181445330
5595000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,-4.647550411372,-4.647061848406,4.885629662681e-04,4.895171205,10.186583223,10.187238482,15.081754428,15.082409687
5596000000.000000,1.000000000000e+00,1.000000000000e+00,1.639356693141e-13,-4.711483918043,-4.710999422844,4.844951990073e-04,4.558686814,10.164152825,10.164792286,14.722839639,14.723479100
5597000000.000000,1.000000000000e+00,1.000000000000e+00,6.943157759184e-14,-4.775276922751,-4.774796395485,4.805272659363e-04,5.256939844,10.141868638,10.142492130,15.398808482,15.399431974
5598000000.000000,1.000000000000e+00,1.000000000000e+00,1.542923946485e-14,-4.838930398070,-4.838453737901,4.766601691335e-04,5.249931413,10.119747466,10.120354840,15.369678879,15.370286253
5599000000.000000,1.000000000000e+00,1.000000000000e+00,-9.643274665533e-16,-4.902445419928,-4.901972525152,4.728947754931e-04,4.950806466,10.097805405,10.098396534,15.048611871,15.049203000
5600000000.000000,1.000000000000e+00,1.000000000000e+00,-9.546841918878e-14,-4.965823163184,-4.965353931361,4.692318221355e-04,5.013799604,10.076057856,10.076632632,15.089857460,15.090432236
5601000000.000000,1.000000000000e+00,1.000000000000e+00,1.137906410533e-13,-5.029064897275,-5.028599225353,4.656719219014e-04,4.378788147,10.054519527,10.055077863,14.433307674,14.433866010
5602000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-5.092171981914,-5.091709766345,4.622155688807e-04,4.907675606,10.033204452,10.033746277,14.940880058,14.941421883
5603000000.000000,1.000000000000e+00,1.000000000000e+00,7.136023252494e-14,-5.155145862870,-5.154686999726,4.588631438773e-04,5.524341814,10.012125996,10.012651259,15.536467810,15.536993073
5604000000.000000,1.000000000000e+00,1.000000000000e+00,-4.628771839456e-14,-5.217988067816,-5.217532452896,4.556149198800e-04,5.107896934,9.991296872,9.991805537,15.099193806,15.099702471
5605000000.000000,1.000000000000e+00,1.000000000000e+00,-6.846725012528e-14,-5.280700202277,-5.280247731210,4.524710674207e-04,5.011326279,9.970729154,9.971221202,14.982055433,14.982547481
5606000000.000000,1.000000000000e+00,1.000000000000e+00,1.446491199830e-13,-5.343283945660,-5.342834514000,4.494316599395e-04,5.306094577,9.950434294,9.950909720,15.256528871,15.257004297
5607000000.000000,1.000000000000e+00,1.000000000000e+00,5.400233812698e-14,-5.405741047386,-5.405294550707,4.464966789843e-04,5.145686151,9.930423134,9.930881949,15.076109285,15.076568100
5608000000.000000,1.000000000000e+00,1.000000000000e+00,3.471578879592e-14,-5.468073323120,-5.467629657101,4.436660193630e-04,4.736546544,9.910705927,9.911148154,14.647252471,14.647694698
5609000000.000000,1.000000000000e+00,1.000000000000e+00,-1.861152010448e-13,-5.530282651112,-5.529841711618,4.409394941352e-04,5.054294852,9.891292350,9.891718024,14.945587202,14.946012876
5610000000.000000,1.000000000000e+00,1.000000000000e+00,-6.364561279252e-14,-5.592370968641,-5.591932651801,4.383168395412e-04,5.375599702,9.872191523,9.872600693,15.247791225,15.248200395
5611000000.000000,1.000000000000e+00,1.000000000000e+00,3.278713386281e-14,-5.654340268568,-5.653904470848,4.357977197058e-04,5.197668503,9.853412029,9.853804752,15.051080532,15.051473255
5612000000.000000,1.000000000000e+00,1.000000000000e+00,-2.796549653005e-14,-5.716192596010,-5.715759214278,4.333817313134e-04,4.990123422,9.834961927,9.835338273,14.825085349,14.825461695
5613000000.000000,1.000000000000e+00,1.000000000000e+00,5.785964799320e-14,-5.777930045115,-5.777498976707,4.310684080151e-04,5.376517073,9.816848773,9.817208822,15.193365846,15.193725895
5614000000.000000,1.000000000000e+00,1.000000000000e+00,7.907485225737e-14,-5.839554755961,-5.839125898736,4.288572247964e-04,5.443165105,9.799079641,9.799423480,15.242244746,15.242588585
5615000000.000000,1.000000000000e+00,1.000000000000e+00,3.085847892971e-14,-5.901068911564,-5.900642163962,4.267476020914e-04,5.255227395,9.781661134,9.781988860,15.036888529,15.037216255
5616000000.000000,1.000000000000e+00,1.000000000000e+00,2.700116906349e-14,-5.962474735000,-5.962049996090,4.247389097944e-04,5.053509208,9.764599409,9.764911125,14.818108617,14.818420333
5617000000.000000,1.000000000000e+00,1.000000000000e+00,2.700116906349e-14,-6.023774486642,-6.023351656171,4.228304711065e-04,5.137149440,9.747900191,9.748196008,14.885049631,14.885345448
5618000000.000000,1.000000000000e+00,1.000000000000e+00,1.022187114546e-13,-6.084970461508,-6.084549439942,4.210215661580e-04,5.697301362,9.731568790,9.731848826,15.428870152,15.429150188
5619000000.000000,1.000000000000e+00,1.000000000000e+00,7.328888745805e-14,-6.146064986721,-6.145645675285,4.193114355706e-04,5.548285388,9.715610124,9.715874503,15.263895512,15.264159891
5620000000.000000,1.000000000000e+00,1.000000000000e+00,-8.196783465703e-14,-6.207060419075,-6.206642719792,4.176992837417e-04,5.172939104,9.700028730,9.700277581,14.872967834,14.873216685
5621000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-6.267959142715,-6.267542958433,4.161842820460e-04,5.441855516,9.684828784,9.685062242,15.126684300,15.126917758
5622000000.000000,1.000000000000e+00,1.000000000000e+00,-7.328888745805e-14,-6.328763566914,-6.328348801343,4.147655718594e-04,5.508067030,9.670014118,9.670232320,15.178081148,15.178299350
5623000000.000000,1.000000000000e+00,1.000000000000e+00,0.000000000000e+00,-6.389476123963,-6.389062681696,4.134422673658e-04,5.076564009,9.655588233,9.655791324,14.732152242,14.732355333
5624000000.000000,1.000000000000e+00,1.000000000000e+00,-9.932572905499e-14,-6.450099267150,-6.449687053692,4.122134583096e-04,5.355242932,9.641554320,9.641742446,14.996797252,14.996985378
5625000000.000000,1.000000000000e+00,1.000000000000e+00,-6.653859519218e-14,-6.510635468848,-6.510224390636,4.110782124771e-04,5.542668639,9.627915271,9.628088582,15.170583910,15.170757221
5626000000.000000,1.000000000000e+00,1.000000000000e+00,-3.857309866213e-14,-6.571087218695,-6.570677183116,4.100355781205e-04,5.243178139,9.614673697,9.614832344,14.857851836,14.858010483
5627000000.000000,1.000000000000e+00,1.000000000000e+00,-7.907485225737e-14,-6.631457021858,-6.631047937272,4.090845861793e-04,5.310068474,9.601831938,9.601976079,14.911900412,14.912044553
5628000000.000000,1.000000000000e+00,1.000000000000e+00,-1.350058453175e-14,-6.691747397403,-6.691339173151,4.082242523644e-04,5.532395659,9.589392083,9.589521874,15.121787742,15.121917533
5629000000.000000,1.000000000000e+00,1.000000000000e+00,2.507251413039e-14,-6.751960876739,-6.751553423159,4.074535791307e-04,5.539184127,9.577355979,9.577471581,15.116540106,15.116655708
5630000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-6.812100002146,-6.811693230588,4.067715574481e-04,5.401767480,9.565725247,9.565826821,14.967492727,14.967594301
5631000000.000000,1.000000000000e+00,1.000000000000e+00,1.330771903844e-13,-6.872167325392,-6.871761148224,4.061771685180e-04,5.637668558,9.554501292,9.554589000,15.192169850,15.192257558
5632000000.000000,1.000000000000e+00,1.000000000000e+00,-6.943157759184e-14,-6.932165406421,-6.931759737036,4.056693852954e-04,5.826450886,9.543685317,9.543759324,15.370136203,15.370210210
5633000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-14,-6.992096812115,-6.991691564941,4.052471739122e-04,5.531495466,9.533278333,9.533338803,15.064773799,15.064834269
5634000000.000000,1.000000000000e+00,1.000000000000e+00,8.678947198980e-14,-7.051964115127,-7.051559205632,4.049094949785e-04,5.384205551,9.523281172,9.523328272,14.907486723,14.907533823
5635000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-14,-7.111769892790,-7.111365237485,4.046553047603e-04,5.520553517,9.513694496,9.513728391,15.034248013,15.034281908
5636000000.000000,1.000000000000e+00,1.000000000000e+00,-3.664444372902e-14,-7.171516726077,-7.171112242520,4.044835562400e-04,5.739478015,9.504518807,9.504539665,15.243996822,15.244017680
5637000000.000000,1.000000000000e+00,1.000000000000e+00,-8.486081705669e-14,-7.231207198633,-7.230802805433,4.043932000934e-04,5.759001638,9.495754459,9.495762446,15.254756097,15.254764084
5638000000.000000,1.000000000000e+00,1.000000000000e+00,-9.643274665533e-15,-7.290843895865,-7.290439512680,4.043831854990e-04,5.268973367,9.487401662,9.487396946,14.756375029,14.756370313
5639000000.000000,1.000000000000e+00,1.000000000000e+00,7.328888745805e-14,-7.350429404082,-7.350024951621,4.044524609350e-04,5.370737445,9.479460497,9.479443245,14.850197942,14.850180690
5640000000.000000,1.000000000000e+00,1.000000000000e+00,-6.171695785941e-14,-7.409966309691,-7.409561709717,4.045999747788e-04,5.808727582,9.471930919,9.471901299,15.280658501,15.280628881
5641000000.000000,1.000000000000e+00,1.000000000000e+00,1.060760213209e-13,-7.469457198445,-7.469052373769,4.048246759201e-04,5.630313581,9.464812768,9.464770947,15.095126349,15.095084528
5642000000.000000,1.000000000000e+00,1.000000000000e+00,-8.293216212358e-14,-7.528904654730,-7.528499529215,4.051255141597e-04,5.653526406,9.458105774,9.458051918,15.111632180,15.111578324
5643000000.000000,1.000000000000e+00,1.000000000000e+00,-7.714619732426e-15,-7.588311260905,-7.587905759464,4.055014406363e-04,5.560270965,9.451809563,9.451743841,15.012080528,15.012014806
5644000000.000000,1.000000000000e+00,1.000000000000e+00,1.735789439796e-14,-7.647679596678,-7.647273645270,4.059514081032e-04,5.605551079,9.445923668,9.445846245,15.051474747,15.051397324
5645000000.000000,1.000000000000e+00,1.000000000000e+00,-8.100350719048e-14,-7.707012238517,-7.706605764145,4.064743711316e-04,5.823648869,9.440447530,9.440358572,15.264096399,15.264007441
