subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.550645781574e+02,1.093133906389e+02,2.414601810666e+02,1.245043201301e+02,2.470338991712e+02,1.272646954483e+02,2.470466841254e+02,1.272624627165e+02
1,19389,3550231933.593750,1.093133906389e+02,3.643779687963e+01,1.043758158788e+02,4.294294814040e+01,1.067821468129e+02,4.388761473231e+01,1.067875581147e+02,4.388631728298e+01
2,19390,3550415039.062500,1.821889843981e+02,-2.550645781574e+02,1.946350736626e+02,-2.376583928490e+02,1.990061078932e+02,-2.431758287494e+02,1.990073944611e+02,-2.431913987464e+02
3,19391,3550598144.531250,-3.643779687963e+01,1.093133906389e+02,-4.244146363427e+01,1.047100417793e+02,-4.337535862457e+01,1.071259087936e+02,-4.337419260368e+01,1.071317170994e+02
4,19392,3550781250.000000,2.550645781574e+02,-2.550645781574e+02,2.649583404336e+02,-2.345877331296e+02,2.709469682093e+02,-2.400656015649e+02,2.709522931535e+02,-2.400839647398e+02
5,19393,3550964355.468750,-1.821889843981e+02,-2.550645781574e+02,-1.639918727508e+02,-2.603298428418e+02,-1.678508023468e+02,-2.662411613806e+02,-1.678661191995e+02,-2.662488066307e+02
6,19394,3551147460.937500,-2.550645781574e+02,3.643779687963e+01,-2.519584186530e+02,2.126262812919e+01,-2.577332508197e+02,2.184428207785e+01,-2.577450963720e+02,2.185260968867e+01
7,19395,3551330566.406250,-1.093133906389e+02,-1.821889843981e+02,-9.672276182268e+01,-1.846242582192e+02,-9.901225257601e+01,-1.888274915189e+02,-9.902255025424e+01,-1.888341770063e+02
8,19396,3551513671.875000,-2.550645781574e+02,1.821889843981e+02,-2.600461843441e+02,1.638593854216e+02,-2.659588440459e+02,1.677200886452e+02,-2.659679535807e+02,1.677363208793e+02
9,19397,3551696777.343750,-1.821889843981e+02,1.821889843981e+02,-1.886530345653e+02,1.679079552015e+02,-1.929261010188e+02,1.718368107137e+02,-1.929316489302e+02,1.718515132910e+02
10,19398,3551879882.812500,-1.093133906389e+02,-2.550645781574e+02,-9.237521024024e+01,-2.557271862033e+02,-9.459409452464e+01,-2.615723534814e+02,-9.460674558554e+01,-2.615842609066e+02
11,19399,3552062988.281250,-1.821889843981e+02,-1.821889843981e+02,-1.676884528033e+02,-1.886247653530e+02,-1.716156408415e+02,-1.929010713521e+02,-1.716309618263e+02,-1.929073334125e+02
12,19400,3552246093.750000,-2.550645781574e+02,3.643779687963e+01,-2.515314945936e+02,2.071995876979e+01,-2.573119252545e+02,2.129025641159e+01,-2.573266081941e+02,2.129878058891e+01
13,19401,3552429199.218750,3.643779687963e+01,1.821889843981e+02,2.479607260188e+01,1.802973283019e+02,2.543394161743e+01,1.844388669448e+02,2.544070254082e+01,1.844494424228e+02
14,19402,3552612304.687500,-2.550645781574e+02,1.093133906389e+02,-2.559724056963e+02,9.145536456970e+01,-2.618339451286e+02,9.365690883261e+01,-2.618478136619e+02,9.367020191805e+01
15,19403,3552795410.156250,-2.550645781574e+02,1.821889843981e+02,-2.605394879718e+02,1.624362201773e+02,-2.664824925650e+02,1.662759484471e+02,-2.664950922093e+02,1.662942557127e+02
16,19404,3552978515.625000,-3.643779687963e+01,2.550645781574e+02,-5.154075122720e+01,2.470540855458e+02,-5.263705013131e+01,2.527684309270e+02,-5.263343006845e+01,2.527867780886e+02
17,19405,3553161621.093750,-1.821889843981e+02,2.550645781574e+02,-1.941967581064e+02,2.378120862623e+02,-1.985870480009e+02,2.433688554755e+02,-1.985937911074e+02,2.433911366374e+02
18,19406,3553344726.562500,3.643779687963e+01,1.093133906389e+02,2.863414481251e+01,1.091755088162e+02,2.933540431097e+01,1.116838663991e+02,2.934061904632e+01,1.116908956834e+02
19,19407,3553527832.031250,3.643779687963e+01,-1.093133906389e+02,4.267408058378e+01,-1.044918904816e+02,4.362029428914e+01,-1.069197706383e+02,4.362042559364e+01,-1.069287172727e+02
20,19408,3553710937.500000,1.821889843981e+02,-1.821889843981e+02,1.899631357315e+02,-1.661755112148e+02,1.942883006913e+02,-1.700837274090e+02,1.942978752662e+02,-1.701017916090e+02
21,19409,3553894042.968750,-1.093133906389e+02,1.821889843981e+02,-1.188606537968e+02,1.708502098115e+02,-1.215432990033e+02,1.748417236303e+02,-1.215475777683e+02,1.748584039608e+02
22,19410,3554077148.437500,-3.643779687963e+01,1.093133906389e+02,-4.286184161467e+01,1.044360864737e+02,-4.381374388887e+01,1.068660012710e+02,-4.381412861382e+01,1.068755298958e+02
23,19411,3554260253.906250,1.821889843981e+02,-3.643779687963e+01,1.805480378123e+02,-2.360663360125e+01,1.847144107711e+02,-2.421965436901e+01,1.847283940725e+02,-2.422678894060e+01
24,19412,3554443359.375000,-3.643779687963e+01,1.821889843981e+02,-4.760986036620e+01,1.758082883519e+02,-4.864597082671e+01,1.798933700296e+02,-4.864484556754e+01,1.799093504831e+02
25,19413,3554626464.843750,3.643779687963e+01,-3.643779687963e+01,3.803548737694e+01,-3.326879731497e+01,3.890348141145e+01,-3.405297106113e+01,3.890574972569e+01,-3.405689515601e+01
26,19414,3554809570.312500,-1.821889843981e+02,-2.550645781574e+02,-1.617096501249e+02,-2.615109170509e+02,-1.655514740811e+02,-2.675064304821e+02,-1.655730599726e+02,-2.675244437163e+02
27,19415,3554992675.781250,-3.643779687963e+01,1.821889843981e+02,-4.748676496810e+01,1.760154983267e+02,-4.852144636205e+01,1.801108805692e+02,-4.852056625159e+01,1.801278455839e+02
28,19416,3555175781.250000,1.821889843981e+02,1.821889843981e+02,1.665109895453e+02,1.900282999264e+02,1.704409357304e+02,1.943707631469e+02,1.704614834967e+02,1.943831330534e+02
29,19417,3555358886.718750,-2.550645781574e+02,3.643779687963e+01,-2.517576602011e+02,1.924229343195e+01,-2.575882698837e+02,1.978208350051e+01,-2.576109380218e+02,1.979113483145e+01
30,19418,3555541992.187500,3.643779687963e+01,1.821889843981e+02,2.395418008730e+01,1.803702680261e+02,2.457694396172e+01,1.845457083605e+02,2.458441065985e+01,1.845619843080e+02
31,19419,3555725097.656250,-2.550645781574e+02,2.550645781574e+02,-2.653361012588e+02,2.328523297961e+02,-2.714077920457e+02,2.383553171020e+02,-2.714265068864e+02,2.383853163865e+02
32,19420,3555908203.125000,-3.643779687963e+01,1.821889843981e+02,-4.711089609293e+01,1.754995355640e+02,-4.813955959642e+01,1.795921439755e+02,-4.813909038064e+01,1.796106551502e+02
33,19421,3556091308.593750,3.643779687963e+01,2.550645781574e+02,1.912795073569e+01,2.512341667615e+02,1.966571417088e+01,2.570633907502e+02,1.967488021178e+01,2.570878443505e+02
34,19422,3556274414.062500,1.093133906389e+02,2.550645781574e+02,8.967557754051e+01,2.562511077623e+02,9.185503686661e+01,2.621733965742e+02,9.187153275759e+01,2.621967749410e+02
35,19423,3556457519.531250,2.550645781574e+02,-1.821889843981e+02,2.616056659773e+02,-1.602614081983e+02,2.676289695198e+02,-1.640850944318e+02,2.676513235887e+02,-1.641091892586e+02
36,19424,3556640625.000000,1.821889843981e+02,-1.093133906389e+02,1.857252871216e+02,-9.374839173457e+01,1.900109407375e+02,-9.599830649572e+01,1.900277253751e+02,-9.601351598852e+01
37,19425,3556823730.468750,-3.643779687963e+01,-1.821889843981e+02,-2.216447403560e+01,-1.806546605435e+02,-2.274749350353e+01,-1.848509233391e+02,-2.275508271105e+01,-1.848695709997e+02
38,19426,3557006835.937500,1.821889843981e+02,1.093133906389e+02,1.697197625417e+02,1.206304235705e+02,1.737164607521e+02,1.233761419228e+02,1.737383747978e+02,1.233843320315e+02
39,19427,3557189941.406250,2.550645781574e+02,1.821889843981e+02,2.358353869618e+02,1.967980630865e+02,2.414024371779e+02,2.012948611147e+02,2.414341555307e+02,2.013097627410e+02
40,19428,3557373046.875000,1.093133906389e+02,2.550645781574e+02,8.864151530814e+01,2.570567308245e+02,9.080299816010e+01,2.630148033863e+02,9.082037257356e+01,2.630410722962e+02
41,19429,3557556152.343750,3.643779687963e+01,-3.643779687963e+01,3.812651275696e+01,-3.309723583152e+01,3.900320842291e+01,-3.388314613964e+01,3.900659603042e+01,-3.388802001417e+01
42,19430,3557739257.812500,-1.093133906389e+02,-1.093133906389e+02,-9.954961771152e+01,-1.141377401558e+02,-1.019143607837e+02,-1.167633400974e+02,-1.019291828184e+02,-1.167736717767e+02
43,19431,3557922363.281250,-1.093133906389e+02,2.550645781574e+02,-1.232876419307e+02,2.422751411367e+02,-1.260749708683e+02,2.479754549754e+02,-1.260824542893e+02,2.480074926893e+02
44,19432,3558105468.750000,3.643779687963e+01,-2.550645781574e+02,5.222869896011e+01,-2.468913402360e+02,5.335643583884e+01,-2.526756800314e+02,5.335552749236e+01,-2.527066450585e+02
45,19433,3558288574.218750,1.821889843981e+02,-2.550645781574e+02,1.953356809799e+02,-2.367542638744e+02,1.998108873030e+02,-2.423577217785e+02,1.998276918943e+02,-2.423920364686e+02
46,19434,3558471679.687500,3.643779687963e+01,1.093133906389e+02,2.781642670278e+01,1.093224585184e+02,2.850720536806e+01,1.118672057415e+02,2.851378417132e+01,1.118798318112e+02
47,19435,3558654785.156250,3.643779687963e+01,1.093133906389e+02,2.748108890227e+01,1.093810079613e+02,2.816435601140e+01,1.119284572531e+02,2.817094404936e+01,1.119412937385e+02
48,19436,3558837890.625000,2.550645781574e+02,2.550645781574e+02,2.292217630524e+02,2.684239712837e+02,2.346840360239e+02,2.746182946159e+02,2.347207698997e+02,2.746455907434e+02
49,19437,3559020996.093750,-3.643779687963e+01,3.643779687963e+01,-3.842503605953e+01,3.264070154578e+01,-3.931224745499e+01,3.341895554381e+01,-3.931622758490e+01,3.342424977639e+01
50,19438,3559204101.562500,3.643779687963e+01,-2.550645781574e+02,5.566140500776e+01,-2.459436310185e+02,5.687333784329e+01,-2.517234493330e+02,5.687345530625e+01,-2.517570094250e+02
51,19439,3559387207.031250,-1.093133906389e+02,-3.643779687963e+01,-1.038181153868e+02,-4.412359912566e+01,-1.062667302814e+02,-4.511870118511e+01,-1.062816755859e+02,-4.512150782180e+01
52,19440,3559570312.500000,3.643779687963e+01,1.821889843981e+02,2.138624496649e+01,1.806880148672e+02,2.195470507259e+01,1.849151635354e+02,2.196278472388e+01,1.849386514305e+02
53,19441,3559753417.968750,3.643779687963e+01,-1.093133906389e+02,4.403763701339e+01,-1.039297276525e+02,4.503166841662e+01,-1.063832517275e+02,4.503461438618e+01,-1.063985729781e+02
54,19442,3559936523.437500,3.643779687963e+01,1.093133906389e+02,2.719563824909e+01,1.095851584484e+02,2.787443285158e+01,1.121460422276e+02,2.788132608486e+01,1.121602584635e+02
55,19443,3560119628.906250,-3.643779687963e+01,-1.093133906389e+02,-2.727970012065e+01,-1.095752150168e+02,-2.796077060454e+01,-1.121370670355e+02,-2.796772263840e+01,-1.121514701259e+02
56,19444,3560302734.375000,1.093133906389e+02,-1.821889843981e+02,1.205231995987e+02,-1.697811911952e+02,1.232903914247e+02,-1.738131048417e+02,1.233023992291e+02,-1.738404258527e+02
57,19445,3560485839.843750,-1.093133906389e+02,-1.821889843981e+02,-9.324664790654e+01,-1.861584230332e+02,-9.550671016272e+01,-1.904975391569e+02,-9.552534752425e+01,-1.905212975288e+02
58,19446,3560668945.312500,-3.643779687963e+01,3.643779687963e+01,-3.828821446953e+01,3.292282587832e+01,-3.917598610859e+01,3.371096019017e+01,-3.918054115439e+01,3.371680366375e+01
59,19447,3560852050.781250,2.550645781574e+02,1.093133906389e+02,2.412927525623e+02,1.253880996993e+02,2.470140314740e+02,1.282471999537e+02,2.470527839397e+02,1.282584714850e+02
60,19448,3561035156.250000,-3.643779687963e+01,2.550645781574e+02,-5.404560113322e+01,2.466159577802e+02,-5.522552498769e+01,2.524386987291e+02,-5.522635001559e+01,2.524765864592e+02
61,19449,3561218261.718750,1.821889843981e+02,-2.550645781574e+02,1.966659139597e+02,-2.358728265235e+02,2.012077952896e+02,-2.414985223700e+02,2.012302751076e+02,-2.415393593608e+02
62,19450,3561401367.187500,2.550645781574e+02,3.643779687963e+01,2.464589364908e+02,5.448187414316e+01,2.522837695211e+02,5.567336266449e+01,2.523224922030e+02,5.567444287600e+01
63,19451,3561584472.656250,-3.643779687963e+01,-1.093133906389e+02,-2.739608194749e+01,-1.094920273752e+02,-2.808234685641e+01,-1.120618341257e+02,-2.808969106970e+01,-1.120777311387e+02
64,19452,3561767578.125000,2.550645781574e+02,1.821889843981e+02,2.352512933265e+02,1.972398156399e+02,2.408706516428e+02,2.018022076519e+02,2.409126193653e+02,2.018258015327e+02
65,19453,3561950683.593750,-2.550645781574e+02,2.550645781574e+02,-2.685782584871e+02,2.294547350573e+02,-2.748276812257e+02,2.349666115239e+02,-2.748628951386e+02,2.350101406881e+02
66,19454,3562133789.062500,3.643779687963e+01,2.550645781574e+02,1.584534139487e+01,2.518318763705e+02,1.631292094851e+01,2.577686617994e+02,1.632270484577e+01,2.578078747926e+02
67,19455,3562316894.531250,-2.550645781574e+02,-1.093133906389e+02,-2.405100055322e+02,-1.265986888232e+02,-2.462353754686e+02,-1.294981463758e+02,-2.462773343645e+02,-1.295113436699e+02
68,19456,3562500000.000000,-3.643779687963e+01,1.093133906389e+02,-4.415619035036e+01,1.038718492153e+02,-4.516056554093e+01,1.063418201068e+02,-4.516466471896e+01,1.063598124083e+02
69,19457,3562683105.468750,-1.821889843981e+02,1.821889843981e+02,-1.922971298300e+02,1.634934490534e+02,-1.967807806487e+02,1.674287313457e+02,-1.968073159836e+02,1.674608805184e+02
70,19458,3562866210.937500,1.821889843981e+02,-1.821889843981e+02,1.924099850683e+02,-1.633993143219e+02,1.968985715692e+02,-1.673343121925e+02,1.969254511572e+02,-1.673667241030e+02
71,19459,3563049316.406250,-1.093133906389e+02,-2.550645781574e+02,-8.632219710837e+01,-2.578135720923e+02,-8.846010751425e+01,-2.638802363827e+02,-8.848189523015e+01,-2.639205232998e+02
72,19460,3563232421.875000,1.821889843981e+02,-1.093133906389e+02,1.866260811452e+02,-9.212004899837e+01,1.910087713278e+02,-9.436970835759e+01,1.910373884856e+02,-9.439055202839e+01
73,19461,3563415527.343750,3.643779687963e+01,3.643779687963e+01,3.264323819792e+01,3.848902284370e+01,3.343051671052e+01,3.938826573824e+01,3.343715713865e+01,3.939383684326e+01
74,19462,3563598632.812500,3.643779687963e+01,-3.643779687963e+01,3.848485139230e+01,-3.263316711789e+01,3.938444963054e+01,-3.342058778002e+01,3.939008431194e+01,-3.342728070849e+01
75,19463,3563781738.281250,-2.550645781574e+02,2.550645781574e+02,-2.693647482912e+02,2.283616802603e+02,-2.756644287038e+02,2.338746238152e+02,-2.757043152557e+02,2.339218406051e+02
76,19464,3563964843.750000,2.550645781574e+02,1.821889843981e+02,2.341546739565e+02,1.982459935090e+02,2.397812248809e+02,2.028601541586e+02,2.398277706321e+02,2.028879245282e+02
77,19465,3564147949.218750,-1.821889843981e+02,-2.550645781574e+02,-1.573711262912e+02,-2.634021001779e+02,-1.612029017436e+02,-2.695930534121e+02,-1.612382124347e+02,-2.696348361399e+02
78,19466,3564331054.687500,3.643779687963e+01,1.821889843981e+02,2.113433658488e+01,1.806708599102e+02,2.170322678464e+01,1.849517363181e+02,2.171221015948e+01,1.849832061313e+02
79,19467,3564514160.156250,1.093133906389e+02,-3.643779687963e+01,1.095528515962e+02,-2.699036303269e+01,1.121446560310e+02,-2.767212760500e+01,1.121635077571e+02,-2.768013633608e+01
