tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-5.361631069365573043e-02,-220,-5.371093750000000000e-02,-9.462680634426956505e-05,0
1,-1.044472490303654799e-01,-428,-1.044921875000000000e-01,-4.493846963452008403e-05,0
2,-7.904271756245150049e-02,-324,-7.910156250000000000e-02,-5.884493754849950964e-05,0
3,-3.921872436614676216e-02,-161,-3.930664062500000000e-02,-8.791625885323783862e-05,0
4,1.141461793677418096e-01,468,1.142578125000000000e-01,1.116331322581903818e-04,0
5,-5.477275762479726778e-02,-224,-5.468750000000000000e-02,8.525762479726778365e-05,0
6,6.415893355317213442e-02,263,6.420898437500000000e-02,5.005082182786557699e-05,0
7,-1.312843167470547634e-01,-538,-1.313476562500000000e-01,-6.333950294523660318e-05,0
8,1.095639403852109450e-01,449,1.096191406250000000e-01,5.520023978905497231e-05,0
9,-2.598697314789414139e-02,-106,-2.587890625000000000e-02,1.080668978941413949e-04,0
10,-8.369588840978742228e-03,-34,-8.300781250000000000e-03,6.880759097874222796e-05,0
11,1.464117746502259683e-02,60,1.464843750000000000e-02,7.260034977403170831e-06,0
12,-6.344708266390622353e-02,-260,-6.347656250000000000e-02,-2.947983609377646808e-05,0
13,1.111255877188365576e-01,455,1.110839843750000000e-01,-4.160334383655761581e-05,0
14,-8.140768645014041793e-02,-333,-8.129882812500000000e-02,1.088583251404179331e-04,0
15,1.020455222621689979e-02,42,1.025390625000000000e-02,4.935402378310020655e-05,0
16,2.499441926760317956e-02,102,2.490234375000000000e-02,-9.207551760317955747e-05,0
17,-3.817721037417536045e-02,-156,-3.808593750000000000e-02,9.127287417536045222e-05,0
18,7.604633727147795674e-02,311,7.592773437500000000e-02,-1.186028964779567429e-04,0
19,-9.811557042586142863e-02,-402,-9.814453125000000000e-02,-2.896082413857137272e-05,0
20,4.157655170968924813e-02,170,4.150390625000000000e-02,-7.264545968924812636e-05,0
21,4.646687318019179086e-02,190,4.638671875000000000e-02,-8.015443019179085971e-05,0
22,-7.061356078908795353e-02,-289,-7.055664062500000000e-02,5.692016408795352866e-05,0
23,4.516874144637346433e-02,185,4.516601562500000000e-02,-2.725821373464332176e-06,0
24,-5.383684029282728017e-02,-221,-5.395507812500000000e-02,-1.182378321727198256e-04,0
25,7.210320156445110262e-02,295,7.202148437500000000e-02,-8.171718945110262311e-05,0
26,7.852009043807454264e-03,32,7.812500000000000000e-03,-3.950904380745426381e-05,0
27,-1.521362854771538542e-01,-623,-1.520996093750000000e-01,3.667610215385419536e-05,0
28,1.621763345500654707e-01,664,1.621093750000000000e-01,-6.695955006547071875e-05,0
29,3.152241421025499257e-02,129,3.149414062500000000e-02,-2.827358525499257258e-05,0
30,-2.047913244120573850e-01,-839,-2.048339843750000000e-01,-4.265996294261498178e-05,0
31,1.209428345746106637e-01,495,1.208496093750000000e-01,-9.322519961066366712e-05,0
32,1.209428345746106637e-01,495,1.208496093750000000e-01,-9.322519961066366712e-05,0
33,-2.047913244120573850e-01,-839,-2.048339843750000000e-01,-4.265996294261498178e-05,0
34,3.152241421025499257e-02,129,3.149414062500000000e-02,-2.827358525499257258e-05,0
35,1.621763345500654707e-01,664,1.621093750000000000e-01,-6.695955006547071875e-05,0
36,-1.521362854771538542e-01,-623,-1.520996093750000000e-01,3.667610215385419536e-05,0
37,7.852009043807454264e-03,32,7.812500000000000000e-03,-3.950904380745426381e-05,0
38,7.210320156445110262e-02,295,7.202148437500000000e-02,-8.171718945110262311e-05,0
39,-5.383684029282728017e-02,-221,-5.395507812500000000e-02,-1.182378321727198256e-04,0
40,4.516874144637346433e-02,185,4.516601562500000000e-02,-2.725821373464332176e-06,0
41,-7.061356078908795353e-02,-289,-7.055664062500000000e-02,5.692016408795352866e-05,0
42,4.646687318019179086e-02,190,4.638671875000000000e-02,-8.015443019179085971e-05,0
43,4.157655170968924813e-02,170,4.150390625000000000e-02,-7.264545968924812636e-05,0
44,-9.811557042586142863e-02,-402,-9.814453125000000000e-02,-2.896082413857137272e-05,0
45,7.604633727147795674e-02,311,7.592773437500000000e-02,-1.186028964779567429e-04,0
46,-3.817721037417536045e-02,-156,-3.808593750000000000e-02,9.127287417536045222e-05,0
47,2.499441926760317956e-02,102,2.490234375000000000e-02,-9.207551760317955747e-05,0
48,1.020455222621689979e-02,42,1.025390625000000000e-02,4.935402378310020655e-05,0
49,-8.140768645014041793e-02,-333,-8.129882812500000000e-02,1.088583251404179331e-04,0
50,1.111255877188365576e-01,455,1.110839843750000000e-01,-4.160334383655761581e-05,0
51,-6.344708266390622353e-02,-260,-6.347656250000000000e-02,-2.947983609377646808e-05,0
52,1.464117746502259683e-02,60,1.464843750000000000e-02,7.260034977403170831e-06,0
53,-8.369588840978742228e-03,-34,-8.300781250000000000e-03,6.880759097874222796e-05,0
54,-2.598697314789414139e-02,-106,-2.587890625000000000e-02,1.080668978941413949e-04,0
55,1.095639403852109450e-01,449,1.096191406250000000e-01,5.520023978905497231e-05,0
56,-1.312843167470547634e-01,-538,-1.313476562500000000e-01,-6.333950294523660318e-05,0
57,6.415893355317213442e-02,263,6.420898437500000000e-02,5.005082182786557699e-05,0
58,-5.477275762479726778e-02,-224,-5.468750000000000000e-02,8.525762479726778365e-05,0
59,1.141461793677418096e-01,468,1.142578125000000000e-01,1.116331322581903818e-04,0
60,-3.921872436614676216e-02,-161,-3.930664062500000000e-02,-8.791625885323783862e-05,0
61,-7.904271756245150049e-02,-324,-7.910156250000000000e-02,-5.884493754849950964e-05,0
62,-1.044472490303654799e-01,-428,-1.044921875000000000e-01,-4.493846963452008403e-05,0
63,-5.361631069365573043e-02,-220,-5.371093750000000000e-02,-9.462680634426956505e-05,0
