tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,7.247039727512147138e-03,30,7.324218750000000000e-03,7.717902248785286218e-05,0
1,-1.602379754010380131e-01,-656,-1.601562500000000000e-01,8.172540103801306799e-05,0
2,-1.879075716681592040e-02,-77,-1.879882812500000000e-02,-8.070958184079601860e-06,0
3,-3.030562426570249102e-01,-1241,-3.029785156250000000e-01,7.772703202491015873e-05,0
4,3.417626255500371690e-01,1400,3.417968750000000000e-01,3.424944996283096899e-05,0
5,-2.881988090941363101e-01,-1180,-2.880859375000000000e-01,1.128715941363100939e-04,0
6,4.260767083059416316e-01,1745,4.260253906250000000e-01,-5.131768094163158267e-05,0
7,-4.826865554523662172e-01,-1977,-4.826660156250000000e-01,2.053982736621717820e-05,0
8,3.086019564600093745e-01,1264,3.085937500000000000e-01,-8.206460009374527687e-06,0
9,-1.265990462767220270e-01,-519,-1.267089843750000000e-01,-1.099380982779729621e-04,0
10,3.276646379020105304e-02,134,3.271484375000000000e-02,-5.162004020105304125e-05,0
11,1.144736186598185324e-01,469,1.145019531250000000e-01,2.833446518146764959e-05,0
12,-3.144711912785824737e-01,-1288,-3.144531250000000000e-01,1.806627858247367158e-05,0
13,3.773497681601412079e-01,1546,3.774414062500000000e-01,9.163808985879207114e-05,0
14,-2.546172302948079835e-01,-1043,-2.546386718750000000e-01,-2.144158019201647392e-05,0
15,9.601175603135003733e-02,393,9.594726562500000000e-02,-6.449040635003733257e-05,0
16,2.169326944786922548e-02,89,2.172851562500000000e-02,3.524617713077451975e-05,0
17,-1.615775517297505515e-01,-662,-1.616210937500000000e-01,-4.354202024944853200e-05,0
18,3.102221261198748747e-01,1271,3.103027343750000000e-01,8.060825512512526103e-05,0
19,-3.268671339562033706e-01,-1339,-3.269042968750000000e-01,-3.716291879662936282e-05,0
20,1.645448704490416469e-01,674,1.645507812500000000e-01,5.910800958353057410e-06,0
21,3.778293285515327976e-02,155,3.784179687500000000e-02,5.886401984672023913e-05,0
22,-1.546994407002334204e-01,-634,-1.547851562500000000e-01,-8.571554976657957958e-05,0
23,2.178993264487158743e-01,893,2.180175781250000000e-01,1.182516762841256952e-04,0
24,-2.750110668717634099e-01,-1126,-2.749023437500000000e-01,1.087231217634099245e-04,0
25,2.408305178331426599e-01,986,2.407226562500000000e-01,-1.078615831426599225e-04,0
26,-2.887836150038090854e-02,-118,-2.880859375000000000e-02,6.976775038090854419e-05,0
27,-2.404643415067805878e-01,-985,-2.404785156250000000e-01,-1.417411821941216843e-05,0
28,3.246071175880942961e-01,1330,3.247070312500000000e-01,9.991366190570394323e-05,0
29,-1.631195458979063373e-01,-668,-1.630859375000000000e-01,3.360839790633729507e-05,0
30,-3.169598294341402500e-02,-130,-3.173828125000000000e-02,-4.229830658597499848e-05,0
31,4.900118002147810931e-02,201,4.907226562500000000e-02,7.108560352189069453e-05,0
32,4.900118002147810931e-02,201,4.907226562500000000e-02,7.108560352189069453e-05,0
33,-3.169598294341402500e-02,-130,-3.173828125000000000e-02,-4.229830658597499848e-05,0
34,-1.631195458979063373e-01,-668,-1.630859375000000000e-01,3.360839790633729507e-05,0
35,3.246071175880942961e-01,1330,3.247070312500000000e-01,9.991366190570394323e-05,0
36,-2.404643415067805878e-01,-985,-2.404785156250000000e-01,-1.417411821941216843e-05,0
37,-2.887836150038090854e-02,-118,-2.880859375000000000e-02,6.976775038090854419e-05,0
38,2.408305178331426599e-01,986,2.407226562500000000e-01,-1.078615831426599225e-04,0
39,-2.750110668717634099e-01,-1126,-2.749023437500000000e-01,1.087231217634099245e-04,0
40,2.178993264487158743e-01,893,2.180175781250000000e-01,1.182516762841256952e-04,0
41,-1.546994407002334204e-01,-634,-1.547851562500000000e-01,-8.571554976657957958e-05,0
42,3.778293285515327976e-02,155,3.784179687500000000e-02,5.886401984672023913e-05,0
43,1.645448704490416469e-01,674,1.645507812500000000e-01,5.910800958353057410e-06,0
44,-3.268671339562033706e-01,-1339,-3.269042968750000000e-01,-3.716291879662936282e-05,0
45,3.102221261198748747e-01,1271,3.103027343750000000e-01,8.060825512512526103e-05,0
46,-1.615775517297505515e-01,-662,-1.616210937500000000e-01,-4.354202024944853200e-05,0
47,2.169326944786922548e-02,89,2.172851562500000000e-02,3.524617713077451975e-05,0
48,9.601175603135003733e-02,393,9.594726562500000000e-02,-6.449040635003733257e-05,0
49,-2.546172302948079835e-01,-1043,-2.546386718750000000e-01,-2.144158019201647392e-05,0
50,3.773497681601412079e-01,1546,3.774414062500000000e-01,9.163808985879207114e-05,0
51,-3.144711912785824737e-01,-1288,-3.144531250000000000e-01,1.806627858247367158e-05,0
52,1.144736186598185324e-01,469,1.145019531250000000e-01,2.833446518146764959e-05,0
53,3.276646379020105304e-02,134,3.271484375000000000e-02,-5.162004020105304125e-05,0
54,-1.265990462767220270e-01,-519,-1.267089843750000000e-01,-1.099380982779729621e-04,0
55,3.086019564600093745e-01,1264,3.085937500000000000e-01,-8.206460009374527687e-06,0
56,-4.826865554523662172e-01,-1977,-4.826660156250000000e-01,2.053982736621717820e-05,0
57,4.260767083059416316e-01,1745,4.260253906250000000e-01,-5.131768094163158267e-05,0
58,-2.881988090941363101e-01,-1180,-2.880859375000000000e-01,1.128715941363100939e-04,0
59,3.417626255500371690e-01,1400,3.417968750000000000e-01,3.424944996283096899e-05,0
60,-3.030562426570249102e-01,-1241,-3.029785156250000000e-01,7.772703202491015873e-05,0
61,-1.879075716681592040e-02,-77,-1.879882812500000000e-02,-8.070958184079601860e-06,0
62,-1.602379754010380131e-01,-656,-1.601562500000000000e-01,8.172540103801306799e-05,0
63,7.247039727512147138e-03,30,7.324218750000000000e-03,7.717902248785286218e-05,0
