stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,7.742609558,2.214327379,11.414244486,9.802202450999e-01,-1.937540681778e-01,-0.007074476,-0.195148217330
after_float_fir,7.403471235,0.155310589,42.914244486,9.784423383668e-01,-1.930316628264e-01,-0.023469025,-0.194783296662
after_fixed_fir,7.403501037,0.161648126,42.914244486,9.785156414742e-01,-1.930357011894e-01,-0.022835887,-0.194773043632
