freq_hz,stage,equalized_real,equalized_imag,residual_real,residual_imag,residual_abs_percent
5740000000.000000,after_h1,1.038118067304e+00,-1.112961320565e-01,3.811806730448e-02,-1.112961320565e-01,11.764274761
5741000000.000000,after_h1,1.036431618372e+00,-1.063808414276e-01,3.643161837196e-02,-1.063808414276e-01,11.244619264
5742000000.000000,after_h1,1.035815557097e+00,-1.090037162088e-01,3.581555709733e-02,-1.090037162088e-01,11.473693511
5743000000.000000,after_h1,1.036226920120e+00,-1.106922804959e-01,3.622692012041e-02,-1.106922804959e-01,11.646961279
5744000000.000000,after_h1,1.034511676745e+00,-1.089668328409e-01,3.451167674459e-02,-1.089668328409e-01,11.430147196
5745000000.000000,after_h1,1.035374440532e+00,-1.098767855531e-01,3.537444053224e-02,-1.098767855531e-01,11.543075434
5746000000.000000,after_h1,1.034557943471e+00,-1.076964864652e-01,3.455794347054e-02,-1.076964864652e-01,11.310519287
5747000000.000000,after_h1,1.035697085493e+00,-1.048022890013e-01,3.569708549305e-02,-1.048022890013e-01,11.071495695
5748000000.000000,after_h1,1.036281981224e+00,-1.078272655295e-01,3.628198122408e-02,-1.078272655295e-01,11.376775182
5749000000.000000,after_h1,1.036271230804e+00,-1.071150313883e-01,3.627123080379e-02,-1.071150313883e-01,11.308948728
5750000000.000000,after_h1,1.036347103174e+00,-1.052098976583e-01,3.634710317399e-02,-1.052098976583e-01,11.131143012
5751000000.000000,after_h1,1.035450118075e+00,-1.015957173584e-01,3.545011807451e-02,-1.015957173584e-01,10.760297699
5752000000.000000,after_h1,1.035049077069e+00,-1.015387320739e-01,3.504907706931e-02,-1.015387320739e-01,10.741765178
5753000000.000000,after_h1,1.037546497944e+00,-1.044117975420e-01,3.754649794417e-02,-1.044117975420e-01,11.095748273
5754000000.000000,after_h1,1.035252906761e+00,-9.941898324515e-02,3.525290676087e-02,-9.941898324515e-02,10.548412992
5755000000.000000,after_h1,1.037201745014e+00,-9.912149641780e-02,3.720174501411e-02,-9.912149641780e-02,10.587275799
5756000000.000000,after_h1,1.038755739756e+00,-1.036568075459e-01,3.875573975593e-02,-1.036568075459e-01,11.066499498
5757000000.000000,after_h1,1.036829518924e+00,-9.580891529185e-02,3.682951892374e-02,-9.580891529185e-02,10.264385863
5758000000.000000,after_h1,1.036973080095e+00,-9.750446437362e-02,3.697308009463e-02,-9.750446437362e-02,10.427909294
5759000000.000000,after_h1,1.038085796045e+00,-9.606442798577e-02,3.808579604476e-02,-9.606442798577e-02,10.333877387
5760000000.000000,after_h1,1.038475006422e+00,-9.151239659414e-02,3.847500642151e-02,-9.151239659414e-02,9.927157121
5761000000.000000,after_h1,1.036659843706e+00,-9.409793298846e-02,3.665984370562e-02,-9.409793298846e-02,10.098695526
5762000000.000000,after_h1,1.039614071108e+00,-9.310260141314e-02,3.961407110752e-02,-9.310260141314e-02,10.117988446
5763000000.000000,after_h1,1.039766486063e+00,-8.840917860839e-02,3.976648606255e-02,-8.840917860839e-02,9.694099378
5764000000.000000,after_h1,1.035450746233e+00,-9.293593596562e-02,3.545074623270e-02,-9.293593596562e-02,9.946780184
5765000000.000000,after_h1,1.036536245334e+00,-8.908883533112e-02,3.653624533420e-02,-8.908883533112e-02,9.628975960
5766000000.000000,after_h1,1.036775318111e+00,-8.903902045951e-02,3.677531811091e-02,-8.903902045951e-02,9.633468320
5767000000.000000,after_h1,1.036206381799e+00,-8.325507338866e-02,3.620638179912e-02,-8.325507338866e-02,9.078716500
5768000000.000000,after_h1,1.037212774547e+00,-8.764682610659e-02,3.721277454654e-02,-8.764682610659e-02,9.521951857
5769000000.000000,after_h1,1.036114963983e+00,-7.986421585875e-02,3.611496398295e-02,-7.986421585875e-02,8.765034853
5770000000.000000,after_h1,1.037531494454e+00,-8.155424861241e-02,3.753149445365e-02,-8.155424861241e-02,8.977587951
5771000000.000000,after_h1,1.036434229828e+00,-7.683270548302e-02,3.643422982792e-02,-7.683270548302e-02,8.503362708
5772000000.000000,after_h1,1.037617837888e+00,-7.771605430744e-02,3.761783788777e-02,-7.771605430744e-02,8.634168648
5773000000.000000,after_h1,1.038177772777e+00,-7.614123687251e-02,3.817777277724e-02,-7.614123687251e-02,8.517646557
5774000000.000000,after_h1,1.037959665050e+00,-7.495133816557e-02,3.795966504991e-02,-7.495133816557e-02,8.401570843
5775000000.000000,after_h1,1.039130113065e+00,-6.999260694461e-02,3.913011306450e-02,-6.999260694461e-02,8.018809622
