subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.761977261995e+02,3.646179595638e+01,2.766864196524e+02,3.651510409514e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.747594947388e+01,-7.569842806403e+01,8.762696329170e+01,-7.583521029140e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.135581097291e+02,2.671533839268e+01,-3.141081562362e+02,2.677479718660e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.133108697854e+02,1.196977960413e+00,-2.136850444398e+02,1.207584037301e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.017542934060e+02,1.619063916670e+02,2.021140398789e+02,1.621818592474e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.883407288664e+01,-2.390662642307e+02,9.899728432251e+01,-2.394880511657e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.448206223664e+01,-2.505388481694e+02,-6.460454504791e+01,-2.509733545530e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.740367991857e+01,3.135500403285e+02,2.746390035860e+01,3.140949231212e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.020682423964e+02,1.615916522938e+02,2.024258776073e+02,1.618644384438e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.845446611568e+01,2.392866025196e+02,-9.861571257015e+01,2.397056172361e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243269128113e+02,1.391461688883e+02,-1.245366231689e+02,1.393920434486e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132058553350e+02,-2.404834721563e+01,-1.134024442027e+02,-2.408539075767e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872258580275e+02,1.024472224324e+02,-1.875446962342e+02,1.026313870678e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.006679774764e+01,1.316204575450e+01,-5.015246105289e+01,1.318670016990e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.969642048482e+01,1.501621614780e+02,3.977061228968e+01,1.504185782838e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134670993465e+02,-3.167686101130e+00,2.138330290151e+02,-3.181630137780e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.337230341820e+01,-5.002829101207e+01,-1.339718470102e+01,-5.011338009713e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.325240296908e+01,1.134359271031e+02,-2.328759801505e+01,1.136306184440e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768987833691e+02,3.308195910560e+01,2.773721571220e+02,3.312731564653e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.576040531123e+00,2.134812228934e+02,3.590637446107e+00,2.138443056179e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232438843390e+02,1.402535219087e+02,-1.234475699319e+02,1.404965980944e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.297211067974e+01,2.769051488935e+02,-3.301694766526e+01,2.773757397057e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.001524187638e+01,1.341162581758e+01,-5.009930029646e+01,1.343630387204e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866619271300e+02,1.036228009385e+02,-1.869728756172e+02,1.038051564537e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.017545924348e+01,-1.500497540193e+02,-4.024912161494e+01,-1.503009247745e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.134854710535e+02,3.027425253389e+01,-3.140112976531e+02,3.033764968457e+01
26,19414,3554809570.312500,3.608435404076e+01,-1.804217702038e+02,1.243216913331e+02,-1.413052818695e+02,1.233097661165e+02,-1.401519242581e+02,1.235110686303e+02,-1.403919899947e+02
27,19415,3554992675.781250,3.608435404076e+01,1.082530621223e+02,-2.348294592465e+01,1.143238917767e+02,-2.329437223286e+01,1.133993422914e+02,-2.332885508006e+01,1.135901488943e+02
28,19416,3555175781.250000,-1.082530621223e+02,1.082530621223e+02,-1.512217763946e+02,4.057879216634e+01,-1.500098525033e+02,4.025176794144e+01,-1.502589160645e+02,4.032501061874e+01
29,19417,3555358886.718750,-3.608435404076e+01,2.525904782853e+02,-1.607996420598e+02,2.054974384896e+02,-1.595236577066e+02,2.038620199373e+02,-1.597815515434e+02,2.042083420675e+02
30,19418,3555541992.187500,-3.608435404076e+01,-3.608435404076e+01,-1.364097484911e+01,-5.036794663380e+01,-1.353289415755e+01,-4.997110717393e+01,-1.355740799133e+01,-5.005372905681e+01
31,19419,3555725097.656250,2.525904782853e+02,-3.608435404076e+01,2.424876383517e+02,9.625142129434e+01,2.405917472542e+02,9.550202579960e+01,2.409951232283e+02,9.565103974679e+01
32,19420,3555908203.125000,1.082530621223e+02,1.082530621223e+02,4.126672822489e+01,1.509851206762e+02,4.094537491393e+01,1.498160217553e+02,4.101920921776e+01,1.500626862906e+02
33,19421,3556091308.593750,-2.525904782853e+02,3.608435404076e+01,-2.426363681797e+02,-9.576650470806e+01,-2.407722611639e+02,-9.503390194040e+01,-2.411742677486e+02,-9.518147985266e+01
