subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.763621210158e+02,3.653855674378e+01,2.761522664344e+02,3.651488823466e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.754215025401e+01,-7.572574292117e+01,8.747695653803e+01,-7.566713006499e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.137368798882e+02,2.666869254345e+01,-3.134997447802e+02,2.664395363652e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.134219555555e+02,1.155810266390e+00,-2.132604359624e+02,1.151841121174e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.018206141747e+02,1.620245914371e+02,2.016655481608e+02,1.619049141797e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.892560088683e+01,-2.391550157900e+02,9.885423110383e+01,-2.389726607610e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.445997422002e+01,-2.506563469447e+02,-6.440758906153e+01,-2.504677105098e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.735280959837e+01,3.136761086967e+02,2.732758047986e+01,3.134393372937e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.021075919391e+02,1.616880120113e+02,2.019524785384e+02,1.615687255191e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.853262906886e+01,2.393433755040e+02,-9.846164171699e+01,2.391610838676e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243895223787e+02,1.391613878613e+02,-1.242975710195e+02,1.390544560872e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132295555699e+02,-2.407655461860e+01,-1.131436938911e+02,-2.406001333252e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872866632254e+02,1.024328468697e+02,-1.871467502440e+02,1.023527964743e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.007860302445e+01,1.315466628891e+01,-5.004099717143e+01,1.314401179655e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.967301006526e+01,1.501926208000e+02,3.964089907915e+01,1.500798752695e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134928886293e+02,-3.126256047480e+00,2.133319058284e+02,-3.120802688728e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336364073197e+01,-5.003515250373e+01,-1.335283906748e+01,-4.999761961971e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327581995182e+01,1.134372482311e+02,-2.325992060816e+01,1.133514079976e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768975217748e+02,3.313680238657e+01,2.766884039382e+02,3.311584904069e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.534189563079e+00,2.134789277123e+02,3.528432395353e+00,2.133181835109e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232655756705e+02,1.402228243204e+02,-1.231747969184e+02,1.401154575102e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.302370462652e+01,2.768766728264e+02,-3.300286322771e+01,2.766677989536e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.001225895871e+01,1.340032953502e+01,-4.997482497461e+01,1.338952226941e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866552103372e+02,1.035712653572e+02,-1.865163299094e+02,1.034906638747e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.013896823715e+01,-1.500310449003e+02,-4.010661650401e+01,-1.499188335229e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.134257397881e+02,3.020654156623e+01,-3.131906376770e+02,3.017929702002e+01
