subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.550645781574e+02,1.093133906389e+02,2.414601810666e+02,1.245043201301e+02,2.470780932579e+02,1.272872243201e+02,2.471305920415e+02,1.273112007788e+02
1,19389,3550231933.593750,1.093133906389e+02,3.643779687963e+01,1.043758158788e+02,4.294294814040e+01,1.068012457356e+02,4.389536912817e+01,1.068238676491e+02,4.390344115809e+01
2,19390,3550415039.062500,1.821889843981e+02,-2.550645781574e+02,1.946350736626e+02,-2.376583928490e+02,1.990414570613e+02,-2.432194024902e+02,1.990804970009e+02,-2.432719791602e+02
3,19391,3550598144.531250,-3.643779687963e+01,1.093133906389e+02,-4.244146363427e+01,1.047100417793e+02,-4.338302172588e+01,1.071450697608e+02,-4.339101493942e+01,1.071678346818e+02
4,19392,3550781250.000000,2.550645781574e+02,-2.550645781574e+02,2.649583404336e+02,-2.345877331296e+02,2.709951558870e+02,-2.401086662419e+02,2.710493962733e+02,-2.401614735208e+02
5,19393,3550964355.468750,-1.821889843981e+02,-2.550645781574e+02,-1.639918727508e+02,-2.603298428418e+02,-1.678809624955e+02,-2.662885501988e+02,-1.679186987908e+02,-2.663426118999e+02
6,19394,3551147460.937500,-2.550645781574e+02,3.643779687963e+01,-2.519584186530e+02,2.126262812919e+01,-2.577792133797e+02,2.184837582150e+01,-2.578330206708e+02,2.185548514802e+01
7,19395,3551330566.406250,-1.093133906389e+02,-1.821889843981e+02,-9.672276182268e+01,-1.846242582192e+02,-9.903005072353e+01,-1.888610840847e+02,-9.905269355787e+01,-1.888997583280e+02
8,19396,3551513671.875000,-2.550645781574e+02,1.821889843981e+02,-2.600461843441e+02,1.638593854216e+02,-2.660061048678e+02,1.677501762435e+02,-2.660603942125e+02,1.677880624201e+02
9,19397,3551696777.343750,-1.821889843981e+02,1.821889843981e+02,-1.886530345653e+02,1.679079552015e+02,-1.929603181734e+02,1.718675516186e+02,-1.929992759531e+02,1.719056479937e+02
10,19398,3551879882.812500,-1.093133906389e+02,-2.550645781574e+02,-9.237521024024e+01,-2.557271862033e+02,-9.461112005414e+01,-2.616188082250e+02,-9.463365107033e+01,-2.616730802219e+02
11,19399,3552062988.281250,-1.821889843981e+02,-1.821889843981e+02,-1.676884528033e+02,-1.886247653530e+02,-1.716462820104e+02,-1.929352163954e+02,-1.716844543634e+02,-1.929743091242e+02
12,19400,3552246093.750000,-2.550645781574e+02,3.643779687963e+01,-2.515314945936e+02,2.071995876979e+01,-2.573575762518e+02,2.129423140117e+01,-2.574118530757e+02,2.130126617502e+01
13,19401,3552429199.218750,3.643779687963e+01,1.821889843981e+02,2.479607260188e+01,1.802973283019e+02,2.543859051138e+01,1.844715387800e+02,2.544579626985e+01,1.845104100253e+02
14,19402,3552612304.687500,-2.550645781574e+02,1.093133906389e+02,-2.559724056963e+02,9.145536456970e+01,-2.618802166845e+02,9.367368543539e+01,-2.619349278625e+02,9.369615529857e+01
15,19403,3552795410.156250,-2.550645781574e+02,1.821889843981e+02,-2.605394879718e+02,1.624362201773e+02,-2.665294582050e+02,1.663055360362e+02,-2.665845393428e+02,1.663435401135e+02
16,19404,3552978515.625000,-3.643779687963e+01,2.550645781574e+02,-5.154075122720e+01,2.470540855458e+02,-5.264614353333e+01,2.528130651829e+02,-5.265488283746e+01,2.528674675973e+02
17,19405,3553161621.093750,-1.821889843981e+02,2.550645781574e+02,-1.941967581064e+02,2.378120862623e+02,-1.986218342722e+02,2.434118654137e+02,-1.986618507666e+02,2.434657841699e+02
18,19406,3553344726.562500,3.643779687963e+01,1.093133906389e+02,2.863414481251e+01,1.091755088162e+02,2.934064570063e+01,1.117034740894e+02,2.934801708607e+01,1.117270748934e+02
19,19407,3553527832.031250,3.643779687963e+01,-1.093133906389e+02,4.267408058378e+01,-1.044918904816e+02,4.362786382409e+01,-1.069385580545e+02,4.363615982856e+01,-1.069618944313e+02
20,19408,3553710937.500000,1.821889843981e+02,-1.821889843981e+02,1.899631357315e+02,-1.661755112148e+02,1.943221754295e+02,-1.701136439960e+02,1.943622020418e+02,-1.701520537932e+02
21,19409,3553894042.968750,-1.093133906389e+02,1.821889843981e+02,-1.188606537968e+02,1.708502098115e+02,-1.215643891391e+02,1.748723468759e+02,-1.215888005164e+02,1.749111260306e+02
22,19410,3554077148.437500,-3.643779687963e+01,1.093133906389e+02,-4.286184161467e+01,1.044360864737e+02,-4.382129435838e+01,1.068846500378e+02,-4.382967933828e+01,1.069080914311e+02
23,19411,3554260253.906250,1.821889843981e+02,-3.643779687963e+01,1.805480378123e+02,-2.360663360125e+01,1.847464859592e+02,-2.422400348654e+01,1.847860882539e+02,-2.423104101922e+01
24,19412,3554443359.375000,-3.643779687963e+01,1.821889843981e+02,-4.760986036620e+01,1.758082883519e+02,-4.865426292804e+01,1.799245793069e+02,-4.866300613261e+01,1.799639215338e+02
25,19413,3554626464.843750,3.643779687963e+01,-3.643779687963e+01,3.803548737694e+01,-3.326879731497e+01,3.891017771022e+01,-3.405888491519e+01,3.891826203800e+01,-3.406663595730e+01
26,19414,3554809570.312500,-1.821889843981e+02,-2.550645781574e+02,-1.617096501249e+02,-2.615109170509e+02,-1.655802005927e+02,-2.675523918661e+02,-1.656187116444e+02,-2.676087501264e+02
27,19415,3554992675.781250,-3.643779687963e+01,1.821889843981e+02,-4.748676496810e+01,1.760154983267e+02,-4.852964283751e+01,1.801418531918e+02,-4.853840899758e+01,1.801814341851e+02
28,19416,3555175781.250000,1.821889843981e+02,1.821889843981e+02,1.665109895453e+02,1.900282999264e+02,1.704702653383e+02,1.944039112869e+02,1.705092397971e+02,1.944445076841e+02
29,19417,3555358886.718750,-2.550645781574e+02,3.643779687963e+01,-2.517576602011e+02,1.924229343195e+01,-2.576322100719e+02,1.978565579145e+01,-2.576881256800e+02,1.979249414502e+01
30,19418,3555541992.187500,3.643779687963e+01,1.821889843981e+02,2.395418008730e+01,1.803702680261e+02,2.458126422924e+01,1.845770721648e+02,2.458843859582e+01,1.846170958382e+02
31,19419,3555725097.656250,-2.550645781574e+02,2.550645781574e+02,-2.653361012588e+02,2.328523297961e+02,-2.714535986659e+02,2.383959123130e+02,-2.715105719839e+02,2.384506676898e+02
32,19420,3555908203.125000,-3.643779687963e+01,1.821889843981e+02,-4.711089609293e+01,1.754995355640e+02,-4.814754923840e+01,1.796224988079e+02,-4.815632344740e+01,1.796622837646e+02
33,19421,3556091308.593750,3.643779687963e+01,2.550645781574e+02,1.912795073569e+01,2.512341667615e+02,1.966921756444e+01,2.571066056722e+02,1.967605346056e+01,2.571627747128e+02
34,19422,3556274414.062500,1.093133906389e+02,2.550645781574e+02,8.967557754051e+01,2.562511077623e+02,9.187062281550e+01,2.622172407448e+02,9.189336939169e+01,2.622739147303e+02
35,19423,3556457519.531250,2.550645781574e+02,-1.821889843981e+02,2.616056659773e+02,-1.602614081983e+02,2.676734885550e+02,-1.641126704541e+02,2.677307466976e+02,-1.641513914652e+02
36,19424,3556640625.000000,1.821889843981e+02,-1.093133906389e+02,1.857252871216e+02,-9.374839173457e+01,1.900424298107e+02,-9.601439764697e+01,1.900833507857e+02,-9.603741390363e+01
