stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,7.742609558,2.214327379,11.414244486,9.802202450999e-01,-1.937540681778e-01,-0.007074476,-0.195148217330
after_float_fir,7.402864059,0.109544725,58.914244486,9.784228702477e-01,-1.930286351682e-01,-0.023640479,-0.194784096563
after_fixed_fir,7.402740387,0.111240170,58.914244486,9.784456111076e-01,-1.930231443459e-01,-0.023455420,-0.194774281505
