tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-1.799860256347073362e-01,-2949,-1.799926757812500000e-01,-6.650146542663826210e-06,0
1,-1.331214010458689478e-01,-2181,-1.331176757812500000e-01,3.725264618947843331e-06,0
2,-2.799507107273622730e-01,-4587,-2.799682617187500000e-01,-1.755099138772697742e-05,0
3,2.422422318333076752e-01,3969,2.422485351562500000e-01,6.303322942324829370e-06,0
4,-6.253227841293909628e-02,-1025,-6.256103515625000000e-02,-2.875674331090372071e-05,0
5,1.957055859334062842e-01,3206,1.956787109375000000e-01,-2.687499590628417145e-05,0
6,-2.942846379032645343e-01,-4822,-2.943115234375000000e-01,-2.688553423546569121e-05,0
7,9.936293291108820591e-02,1628,9.936523437500000000e-02,2.301463911794088268e-06,0
8,8.081021093844477365e-02,1324,8.081054687500000000e-02,3.359365552263460231e-07,0
9,-4.571998496430591807e-02,-749,-4.571533203125000000e-02,4.652933055918073713e-06,0
10,2.624302610779087608e-02,430,2.624511718750000000e-02,2.091079709123921937e-06,0
11,-1.573324487775862590e-01,-2578,-1.573486328125000000e-01,-1.618403491374098557e-05,0
12,2.186073879722938706e-01,3582,2.186279296875000000e-01,2.054171520612935176e-05,0
13,-7.070950812279215569e-02,-1159,-7.073974609375000000e-02,-3.023797095784430677e-05,0
14,-9.035698339023343073e-02,-1480,-9.033203125000000000e-02,2.495214023343073073e-05,0
15,8.966424850868984220e-02,1469,8.966064453125000000e-02,-3.603977439842198649e-06,0
16,-4.497379987623089520e-02,-737,-4.498291015625000000e-02,-9.110280019104799454e-06,0
17,9.828649173446643572e-02,1610,9.826660156250000000e-02,-1.989017196643572127e-05,0
18,-1.449807580437732224e-01,-2375,-1.449584960937500000e-01,2.226195002322239880e-05,0
19,3.962634954128595871e-02,649,3.961181640625000000e-02,-1.453313503595871081e-05,0
20,1.225902865322144319e-01,2009,1.226196289062500000e-01,2.934237403556805290e-05,0
21,-1.511208174732386056e-01,-2476,-1.511230468750000000e-01,-2.229401761394411707e-06,0
22,6.171576730543147649e-02,1011,6.170654296875000000e-02,-9.224336681476486000e-06,0
23,-1.680967448594899993e-02,-275,-1.678466796875000000e-02,2.500651719899993353e-05,0
24,3.851617301746186606e-02,631,3.851318359375000000e-02,-2.989423711866057154e-06,0
25,7.513148698881571630e-04,12,7.324218750000000000e-04,-1.889299488815716303e-05,0
26,-1.183951265875913400e-01,-1940,-1.184082031250000000e-01,-1.307653740865999392e-05,0
27,1.629447433547453195e-01,2670,1.629638671875000000e-01,1.912383275468054755e-05,0
28,-5.928452274209868034e-02,-971,-5.926513671875000000e-02,1.938602334868033683e-05,0
29,-6.454099958950446081e-02,-1057,-6.451416015625000000e-02,2.683943325446080941e-05,0
30,7.937610884576756787e-02,1300,7.934570312500000000e-02,-3.040572076756786757e-05,0
31,-4.093718773087992591e-02,-671,-4.095458984375000000e-02,-1.740211287007409346e-05,0
32,6.034288157654382756e-02,989,6.036376953125000000e-02,2.088795470617244021e-05,0
33,-9.859074066234674305e-02,-1615,-9.857177734375000000e-02,1.896331859674305065e-05,0
34,3.719004572489286592e-02,609,3.717041015625000000e-02,-1.963556864286591930e-05,0
35,1.013544078991400754e-01,1661,1.013793945312500000e-01,2.498663210992457806e-05,0
36,-1.604604260723170306e-01,-2629,-1.604614257812500000e-01,-9.997089329694119897e-07,0
37,7.953870593978835946e-02,1303,7.952880859375000000e-02,-9.897346038359455811e-06,0
38,2.209785550558983347e-02,362,2.209472656250000000e-02,-3.128943089833469138e-06,0
39,-3.442173845299185270e-02,-564,-3.442382812500000000e-02,-2.089672008147303028e-06,0
40,1.240980197059631841e-02,203,1.239013671875000000e-02,-1.966525184631841283e-05,0
41,-6.208861601214227255e-02,-1017,-6.207275390625000000e-02,1.586210589227254886e-05,0
42,1.508660152827727696e-01,2472,1.508789062500000000e-01,1.289096722723037658e-05,0
43,-1.379995191911826402e-01,-2261,-1.380004882812500000e-01,-9.690900673597901971e-07,0
44,-2.587278866248417242e-02,-424,-2.587890625000000000e-02,-6.117587515827582756e-06,0
45,2.158271937887383807e-01,3536,2.158203125000000000e-01,-6.881288738380675341e-06,0
46,-2.621768487803111114e-01,-4296,-2.622070312500000000e-01,-3.018246968888860238e-05,0
47,1.160358499132907867e-01,1901,1.160278320312500000e-01,-8.017882040786683540e-06,0
48,1.160358499132907867e-01,1901,1.160278320312500000e-01,-8.017882040786683540e-06,0
49,-2.621768487803111114e-01,-4296,-2.622070312500000000e-01,-3.018246968888860238e-05,0
50,2.158271937887383807e-01,3536,2.158203125000000000e-01,-6.881288738380675341e-06,0
51,-2.587278866248417242e-02,-424,-2.587890625000000000e-02,-6.117587515827582756e-06,0
52,-1.379995191911826402e-01,-2261,-1.380004882812500000e-01,-9.690900673597901971e-07,0
53,1.508660152827727696e-01,2472,1.508789062500000000e-01,1.289096722723037658e-05,0
54,-6.208861601214227255e-02,-1017,-6.207275390625000000e-02,1.586210589227254886e-05,0
55,1.240980197059631841e-02,203,1.239013671875000000e-02,-1.966525184631841283e-05,0
56,-3.442173845299185270e-02,-564,-3.442382812500000000e-02,-2.089672008147303028e-06,0
57,2.209785550558983347e-02,362,2.209472656250000000e-02,-3.128943089833469138e-06,0
58,7.953870593978835946e-02,1303,7.952880859375000000e-02,-9.897346038359455811e-06,0
59,-1.604604260723170306e-01,-2629,-1.604614257812500000e-01,-9.997089329694119897e-07,0
60,1.013544078991400754e-01,1661,1.013793945312500000e-01,2.498663210992457806e-05,0
61,3.719004572489286592e-02,609,3.717041015625000000e-02,-1.963556864286591930e-05,0
62,-9.859074066234674305e-02,-1615,-9.857177734375000000e-02,1.896331859674305065e-05,0
63,6.034288157654382756e-02,989,6.036376953125000000e-02,2.088795470617244021e-05,0
64,-4.093718773087992591e-02,-671,-4.095458984375000000e-02,-1.740211287007409346e-05,0
65,7.937610884576756787e-02,1300,7.934570312500000000e-02,-3.040572076756786757e-05,0
66,-6.454099958950446081e-02,-1057,-6.451416015625000000e-02,2.683943325446080941e-05,0
67,-5.928452274209868034e-02,-971,-5.926513671875000000e-02,1.938602334868033683e-05,0
