tap_index,coeff_float
0,6.128058168551366036e-02
1,-1.313620916440062236e-01
2,-6.577934082939887288e-03
3,-2.681416044048008929e-01
4,2.831936682352396151e-01
5,-1.349928269766369759e-01
6,1.858027665042326360e-01
7,-2.602930861294566744e-01
8,1.094773972522206512e-01
9,9.149499419169186687e-02
10,-1.132997289138107933e-01
11,6.212832499430914063e-02
12,-1.099802846741920609e-01
13,1.651098527715315345e-01
14,-6.866656290507808236e-02
15,-9.917559508801193635e-02
16,1.475080486416233960e-01
17,-7.586712937646941657e-02
18,3.300759221162916091e-02
19,-4.950327809997071699e-02
20,1.461628079571032288e-02
21,9.570590136002644910e-02
22,-1.521269894506004083e-01
23,7.477936085151466739e-02
24,4.057657438328956395e-02
25,-7.233585315946346184e-02
26,4.283729705128771353e-02
27,-4.489036230701221736e-02
28,7.163248675663090592e-02
29,-3.507630358940975329e-02
30,-6.909873811088762530e-02
31,1.294173465434347303e-01
32,-7.518810381766259654e-02
33,-2.345370884340675088e-02
34,6.150270194851802097e-02
35,-4.058876499540117061e-02
36,3.580857443322072592e-02
37,-5.806266148531118165e-02
38,3.537034916242359078e-02
39,5.938699446096883106e-02
40,-1.360461071101155828e-01
41,9.105154448905483644e-02
42,4.947353142336844561e-02
43,-1.439461074470918811e-01
44,9.440700539517260514e-02
45,4.331880514422960932e-02
46,-1.228612721552598541e-01
47,6.448904393509238830e-02
48,6.448904393509238830e-02
49,-1.228612721552598541e-01
50,4.331880514422960932e-02
51,9.440700539517260514e-02
52,-1.439461074470918811e-01
53,4.947353142336844561e-02
54,9.105154448905483644e-02
55,-1.360461071101155828e-01
56,5.938699446096883106e-02
57,3.537034916242359078e-02
58,-5.806266148531118165e-02
59,3.580857443322072592e-02
60,-4.058876499540117061e-02
61,6.150270194851802097e-02
62,-2.345370884340675088e-02
63,-7.518810381766259654e-02
64,1.294173465434347303e-01
65,-6.909873811088762530e-02
66,-3.507630358940975329e-02
67,7.163248675663090592e-02
68,-4.489036230701221736e-02
69,4.283729705128771353e-02
70,-7.233585315946346184e-02
71,4.057657438328956395e-02
72,7.477936085151466739e-02
73,-1.521269894506004083e-01
74,9.570590136002644910e-02
75,1.461628079571032288e-02
76,-4.950327809997071699e-02
77,3.300759221162916091e-02
78,-7.586712937646941657e-02
79,1.475080486416233960e-01
80,-9.917559508801193635e-02
81,-6.866656290507808236e-02
82,1.651098527715315345e-01
83,-1.099802846741920609e-01
84,6.212832499430914063e-02
85,-1.132997289138107933e-01
86,9.149499419169186687e-02
87,1.094773972522206512e-01
88,-2.602930861294566744e-01
89,1.858027665042326360e-01
90,-1.349928269766369759e-01
91,2.831936682352396151e-01
92,-2.681416044048008929e-01
93,-6.577934082939887288e-03
94,-1.313620916440062236e-01
95,6.128058168551366036e-02
