stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.806326901,0.265051206,38.664426639,8.852938818247e-01,4.499600893898e-01,-0.060308891,0.470234310303
after_fixed_fir,11.807092779,0.266404102,38.664426639,8.850126762476e-01,4.498177035862e-01,-0.063066183,0.470234795147
