tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,6.128058168551366036e-02,502,6.127929687500000000e-02,-1.284810513660361586e-06,0
1,-1.313620916440062236e-01,-1076,-1.313476562500000000e-01,1.443539400622362301e-05,0
2,-6.577934082939887288e-03,-54,-6.591796875000000000e-03,-1.386279206011271220e-05,0
3,-2.681416044048008929e-01,-2197,-2.681884765625000000e-01,-4.687215769910713092e-05,0
4,2.831936682352396151e-01,2320,2.832031250000000000e-01,9.456764760384928081e-06,0
5,-1.349928269766369759e-01,-1106,-1.350097656250000000e-01,-1.693864836302405585e-05,0
6,1.858027665042326360e-01,1522,1.857910156250000000e-01,-1.175087923263595791e-05,0
7,-2.602930861294566744e-01,-2132,-2.602539062500000000e-01,3.917987945667444905e-05,0
8,1.094773972522206512e-01,897,1.094970703125000000e-01,1.967306027934878632e-05,0
9,9.149499419169186687e-02,750,9.155273437500000000e-02,5.774018330813313060e-05,0
10,-1.132997289138107933e-01,-928,-1.132812500000000000e-01,1.847891381079325157e-05,0
11,6.212832499430914063e-02,509,6.213378906250000000e-02,5.464068190859372454e-06,0
12,-1.099802846741920609e-01,-901,-1.099853515625000000e-01,-5.066888307939110270e-06,0
13,1.651098527715315345e-01,1353,1.651611328125000000e-01,5.128004096846550119e-05,0
14,-6.866656290507808236e-02,-563,-6.872558593750000000e-02,-5.902303242191764276e-05,0
15,-9.917559508801193635e-02,-812,-9.912109375000000000e-02,5.450133801193635108e-05,0
16,1.475080486416233960e-01,1208,1.474609375000000000e-01,-4.711114162339602451e-05,0
17,-7.586712937646941657e-02,-622,-7.592773437500000000e-02,-6.060499853058343156e-05,0
18,3.300759221162916091e-02,270,3.295898437500000000e-02,-4.860783662916090542e-05,0
19,-4.950327809997071699e-02,-406,-4.956054687500000000e-02,-5.726877502928301444e-05,0
20,1.461628079571032288e-02,120,1.464843750000000000e-02,3.215670428967712380e-05,0
21,9.570590136002644910e-02,784,9.570312500000000000e-02,-2.776360026449098406e-06,0
22,-1.521269894506004083e-01,-1246,-1.520996093750000000e-01,2.738007560040833788e-05,0
23,7.477936085151466739e-02,613,7.482910156250000000e-02,4.974071098533261459e-05,0
24,4.057657438328956395e-02,332,4.052734375000000000e-02,-4.923063328956395202e-05,0
25,-7.233585315946346184e-02,-593,-7.238769531250000000e-02,-5.184215303653816331e-05,0
26,4.283729705128771353e-02,351,4.284667968750000000e-02,9.382636212286465938e-06,0
27,-4.489036230701221736e-02,-368,-4.492187500000000000e-02,-3.151269298778264227e-05,0
28,7.163248675663090592e-02,587,7.165527343750000000e-02,2.278668086909407808e-05,0
29,-3.507630358940975329e-02,-287,-3.503417968750000000e-02,4.212390190975329185e-05,0
30,-6.909873811088762530e-02,-566,-6.909179687500000000e-02,6.941235887625296641e-06,0
31,1.294173465434347303e-01,1060,1.293945312500000000e-01,-2.281529343473032156e-05,0
32,-7.518810381766259654e-02,-616,-7.519531250000000000e-02,-7.208682337403460316e-06,0
33,-2.345370884340675088e-02,-192,-2.343750000000000000e-02,1.620884340675088353e-05,0
34,6.150270194851802097e-02,504,6.152343750000000000e-02,2.073555148197903097e-05,0
