freq_hz,h_db,phase_rad
3500000000.000000,-0.407128952,16.559864287241
3501000000.000000,-0.412766460,16.567880670534
3502000000.000000,-0.409315728,16.572068015946
3503000000.000000,-0.409359868,16.580289261728
3504000000.000000,-0.410931508,16.584359988794
3505000000.000000,-0.408881759,16.592359190441
3506000000.000000,-0.402047752,16.597693714799
3507000000.000000,-0.402462963,16.605254310595
3508000000.000000,-0.399758762,16.611110770857
3509000000.000000,-0.389699980,16.619365546771
3510000000.000000,-0.386979509,16.624812458699
3511000000.000000,-0.392633760,16.629683076258
3512000000.000000,-0.389179370,16.638743972889
3513000000.000000,-0.385087018,16.644071241326
3514000000.000000,-0.390020900,16.647768197772
3515000000.000000,-0.375634428,16.657212304366
3516000000.000000,-0.370816114,16.661707734359
3517000000.000000,-0.373837024,16.665407491600
3518000000.000000,-0.373475185,16.676442384932
3519000000.000000,-0.367002628,16.682784930527
3520000000.000000,-0.361821828,16.687741355077
3521000000.000000,-0.361364876,16.694686511631
3522000000.000000,-0.360571541,16.703061696424
3523000000.000000,-0.348229667,16.709091105872
3524000000.000000,-0.351834961,16.715680602536
3525000000.000000,-0.342752842,16.721333643455
3526000000.000000,-0.344761286,16.726470692389
3527000000.000000,-0.332711851,16.733226930409
3528000000.000000,-0.325296146,16.741193445571
3529000000.000000,-0.328002446,16.743599564108
3530000000.000000,-0.320945609,16.752295259105
3531000000.000000,-0.318416408,16.757959134494
3532000000.000000,-0.318691952,16.767255423795
3533000000.000000,-0.314232367,16.770569186899
3534000000.000000,-0.303614311,16.779248817242
3535000000.000000,-0.298481454,16.785721199975
3536000000.000000,-0.301357107,16.788872834793
3537000000.000000,-0.299098438,16.800247117812
3538000000.000000,-0.292376935,16.803948080055
3539000000.000000,-0.285924443,16.812875388167
3540000000.000000,-0.280234121,16.815484805478
3541000000.000000,-0.276534792,16.822230411022
3542000000.000000,-0.280989391,16.827626918179
3543000000.000000,-0.271064478,16.836558211547
3544000000.000000,-0.268658365,16.843024832114
3545000000.000000,-0.253347943,16.850764415871
3546000000.000000,-0.251339200,16.856389788700
3547000000.000000,-0.244756619,16.862441450687
3548000000.000000,-0.240397947,16.866632968785
3549000000.000000,-0.245532119,16.878466970055
3550000000.000000,-0.232979038,16.883970035771
3551000000.000000,-0.233455162,16.888951852774
3552000000.000000,-0.226429069,16.893623104386
3553000000.000000,-0.226626632,16.902387334125
3554000000.000000,-0.220463705,16.910251697733
3555000000.000000,-0.221730862,16.915296872534
3556000000.000000,-0.208472565,16.921150985815
3557000000.000000,-0.200855142,16.928536365013
3558000000.000000,-0.203911609,16.933938911389
3559000000.000000,-0.196081293,16.942530978434
3560000000.000000,-0.189347302,16.949034956339
3561000000.000000,-0.181637740,16.956472220505
3562000000.000000,-0.190422509,16.961446268726
3563000000.000000,-0.182471477,16.966515752139
3564000000.000000,-0.169759042,16.974664661064
