tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
12,3765930175.781250,4.419002711967e-02,4.454429406481e-02,4.425760174722e-02,4.425275189274e-02,0.069356251,0.013272167,0.012320295,1.062050447942,6.217797481904,3.728482221463,3.728482221463,-1.127438273218,-2.489315260441,-2.489315260441,-3.616753533660,-3.616753533660
13,3784057617.187500,4.419002711967e-02,4.470148715629e-02,4.418429166328e-02,4.417811771653e-02,0.099954073,-0.001127421,-0.002341200,2.781448782397,7.963930618127,5.099700865747,5.099700865747,-1.100703471449,-2.864229752380,-2.864229752380,-3.964933223829,-3.964933223829
14,3802001953.125000,4.419002711968e-02,4.499117607087e-02,4.418269146012e-02,4.417555888523e-02,0.156061554,-0.001442000,-0.002844308,4.613383633905,9.852405989993,6.617048760744,6.617048760744,-1.044162951092,-3.235357229249,-3.235357229249,-4.279520180341,-4.279520180341
15,3819946289.062500,4.419002711968e-02,4.523882880152e-02,4.411739432700e-02,4.410973806293e-02,0.203741695,-0.014288280,-0.015795786,6.528401971383,11.865061481082,8.258576774963,8.258576774963,-0.946525797481,-3.606484706118,-3.606484706118,-4.553010503599,-4.553010503599
16,3837890625.000000,4.419002711967e-02,4.552897511213e-02,4.411724706623e-02,4.410950188526e-02,0.259272121,-0.014317273,-0.015842293,4.099669994766,9.567921086097,5.590308903109,5.590308903109,-0.814934215848,-3.977612182987,-3.977612182987,-4.792546398836,-4.792546398836
17,3856018066.406250,4.419002711967e-02,4.575711547102e-02,4.412332696648e-02,4.411591434695e-02,0.302687413,-0.013120332,-0.014579665,6.986648854046,12.619852430996,8.267325756069,8.267325756069,-0.649981730230,-4.352526674927,-4.352526674927,-5.002508405157,-5.002508405157
18,3873962402.343750,4.419002711967e-02,4.592434615368e-02,4.417586101271e-02,4.416911075759e-02,0.334374274,-0.002784904,-0.004112245,8.798907696722,14.605280784412,9.881626632616,9.881626632616,-0.476812219489,-4.723654151796,-4.723654151796,-5.200466371285,-5.200466371285
19,3891906738.281250,4.419002711967e-02,4.594363421894e-02,4.420578856220e-02,4.419992450129e-02,0.338021551,0.003097480,0.001945189,7.319283157571,13.292057744588,8.197276115923,8.197276115923,-0.310410720162,-5.094781628665,-5.094781628665,-5.405192348827,-5.405192348827
20,3910034179.687500,4.419002711967e-02,4.587309510768e-02,4.426764594983e-02,4.426275261740e-02,0.324675507,0.015243195,0.014283006,8.993349922814,15.113980411711,9.644284291107,9.644284291107,-0.162554818282,-5.469696120604,-5.469696120604,-5.632250938886,-5.632250938886
21,3927978515.625000,4.419002711967e-02,4.566653542015e-02,4.429153882074e-02,4.428754681153e-02,0.285475924,0.019930023,0.019147126,9.141030436148,15.374532243260,9.533708645787,9.533708645787,-0.049683500068,-5.840823597473,-5.840823597473,-5.890507097541,-5.890507097541
22,3945922851.562500,4.419002711968e-02,4.541714237150e-02,4.433243324079e-02,4.432915852601e-02,0.237910740,0.027946013,0.027304387,9.581480601262,15.897540932132,9.685589857790,9.685589857790,0.032875023691,-6.211951074342,-6.211951074342,-6.179076050652,-6.179076050652
23,3963867187.500000,4.419002711968e-02,4.504312299972e-02,4.426921335210e-02,4.426640196080e-02,0.166084519,0.015550734,0.014999104,6.854398678866,13.221538659602,6.638460108390,6.638460108390,0.083954673556,-6.583078551211,-6.583078551211,-6.499123877655,-6.499123877655
24,3981994628.906250,4.419002711967e-02,4.468336676911e-02,4.420245012841e-02,4.419981116338e-02,0.096432410,0.002441495,0.001922916,6.014458459388,12.408421334731,5.450428291580,5.450428291580,0.110777568163,-6.957993043150,-6.957993043150,-6.847215474987,-6.847215474987
25,3999938964.843750,4.419002711967e-02,4.432810286838e-02,4.408932780076e-02,4.408659152346e-02,0.027097538,-0.019815812,-0.020354893,4.093865714090,10.508419399766,3.179298879747,3.179298879747,0.131368378497,-7.329120520019,-7.329120520019,-7.197752141523,-7.197752141523
26,4017883300.781250,4.419002711968e-02,4.410301217324e-02,4.404513501837e-02,4.404209404105e-02,-0.017120318,-0.028526449,-0.029126164,4.610877349713,11.054742721556,3.354494724667,3.354494724667,0.160680064663,-7.700247996889,-7.700247996889,-7.539567932225,-7.539567932225
27,4036010742.187500,4.419002711967e-02,4.394471054628e-02,4.401000526039e-02,4.400655201480e-02,-0.048353197,-0.035456952,-0.036138518,1.890806858129,8.379905527945,0.304743039118,0.304743039118,0.205913362637,-8.075162488828,-8.075162488828,-7.869249126191,-7.869249126191
28,4053955078.125000,4.419002711968e-02,4.392717499293e-02,4.407004972224e-02,4.406620186102e-02,-0.051819878,-0.023614552,-0.024372971,2.227028655348,8.785599018354,0.339309052658,0.339309052658,0.275385055827,-8.446289965697,-8.446289965697,-8.170904909870,-8.170904909870
29,4071899414.062500,4.419002711967e-02,4.398244618683e-02,4.418106504970e-02,4.417697015549e-02,-0.040897762,-0.001761742,-0.002566826,-0.854063318878,5.794218415707,3.259986280321,3.259986280321,0.365096427406,-8.817417442566,-8.817417442566,-8.452321015160,-8.452321015160
30,4089843750.000000,4.419002711967e-02,4.407131000104e-02,4.432795164173e-02,4.432388205948e-02,-0.023366163,0.027067906,0.026270450,-3.901728324670,2.853069008617,6.230894703542,6.230894703542,0.471612026108,-9.188544919435,-9.188544919435,-8.716932893327,-8.716932893327
31,4107971191.406250,4.419002711967e-02,4.409799023419e-02,4.443531655948e-02,4.443165593779e-02,-0.018109423,0.048080207,0.047364626,-6.492236866188,0.374875253712,3.377786456697,3.377786456697,0.583926812721,-9.563459411374,-9.563459411374,-8.979532598654,-8.979532598654
32,4125915527.343750,4.419002711965e-02,4.406545200849e-02,4.451445650767e-02,4.451163378676e-02,-0.024520775,0.063536144,0.062985343,-8.338363527675,-1.365845154376,1.265938571740,1.265938571740,0.689333066120,-9.934586888243,-9.934586888243,-9.245253822123,-9.245253822123
33,4143859863.281250,4.419002711967e-02,4.372059237238e-02,4.430605212504e-02,4.430450758097e-02,-0.092764610,0.022775720,0.022472918,-9.726864104487,-2.659808341597,-0.399152092350,-0.399152092350,0.783870455710,-10.305714365112,-10.305714365112,-9.521843909402,-9.521843909402
34,4161987304.687500,4.419002711967e-02,4.323334415758e-02,4.396480777018e-02,4.396491612701e-02,-0.190108760,-0.044381790,-0.044360382,-12.483886309142,-5.343947008085,-3.458205250778,-3.458205250778,0.856753993877,-10.680628857051,-10.680628857051,-9.823874863175,-9.823874863175
35,4179931640.625000,4.419002711968e-02,4.289817682565e-02,4.376002528402e-02,4.376201750880e-02,-0.257708661,-0.084934077,-0.084538651,-13.096293055566,-5.897642705933,-4.383028425495,-4.383028425495,0.915465042453,-11.051756333921,-11.051756333921,-10.136291291467,-10.136291291467
36,4197875976.562500,4.419002711967e-02,4.292095778444e-02,4.387492326651e-02,4.387894407597e-02,-0.253097267,-0.062157963,-0.061362003,-13.203573087710,-5.953085318389,-4.809598514820,-4.809598514820,0.967302462142,-11.422883810790,-11.422883810790,-10.455581348648,-10.455581348648
37,4215820312.500000,4.419002711968e-02,4.326288133750e-02,4.424351268723e-02,4.424959097505e-02,-0.184176554,0.010506642,0.011699850,-16.132889267093,-8.828164830849,-1.772620196969,-1.772620196969,1.021539129064,-11.794011287659,-11.794011287659,-10.772472158594,-10.772472158594
38,4233947753.906250,4.419002711968e-02,4.360364534390e-02,4.451691569312e-02,4.452491146227e-02,-0.116029390,0.064015980,0.065575929,-17.401908814862,-10.028416860103,-3.347786718162,-3.347786718162,1.090306647579,-12.168925779598,-12.168925779598,-11.078619132019,-11.078619132019
39,4251892089.843750,4.419002711968e-02,4.372565777735e-02,4.446924537154e-02,4.447876595738e-02,-0.091758334,0.054709832,0.056569227,-19.076508126646,-11.610893154634,-5.301390489562,-5.301390489562,1.182429664832,-12.540053256467,-12.540053256467,-11.357623591635,-11.357623591635
40,4269836425.781250,4.419002711967e-02,4.382022605386e-02,4.430959597391e-02,4.432015690185e-02,-0.072993090,0.023470439,0.025540422,-16.380757010675,-8.794091420504,-2.855716232301,-2.855716232301,1.303480282991,-12.911180733336,-12.911180733336,-11.607700450345,-11.607700450345
41,4287780761.718750,4.419002711968e-02,4.392416404827e-02,4.410601508662e-02,4.411704573943e-02,-0.052415264,-0.016528928,-0.014356910,-14.311642373509,-6.584485830954,-1.017238119620,-1.017238119620,1.443971235375,-13.282308210205,-13.282308210205,-11.838336974830,-11.838336974830
42,4305908203.125000,4.419002711967e-02,4.416042070377e-02,4.402058247298e-02,4.403149624868e-02,-0.005821319,-0.033369666,-0.031216490,-13.181913104846,-5.295931207948,-0.103597988554,-0.103597988554,1.602796589718,-13.657222702144,-13.657222702144,-12.054426112426,-12.054426112426
43,4323852539.062500,4.419002711967e-02,4.452433871270e-02,4.410013672247e-02,4.411035805765e-02,0.065464197,-0.017686644,-0.015673700,-10.828583889888,-2.793342793842,2.027862948684,2.027862948684,1.752055788866,-14.028350179013,-14.028350179013,-12.276294390147,-12.276294390147
44,4341796875.000000,4.419002711968e-02,4.480005248486e-02,4.416904298205e-02,4.417800945762e-02,0.119085094,-0.004125573,-0.002362485,-12.779847952200,-4.609113985048,-0.159035719392,-0.159035719392,1.887548659972,-14.399477655883,-14.399477655883,-12.511928995911,-12.511928995911
45,4359924316.406250,4.419002711967e-02,4.500528284318e-02,4.427335722592e-02,4.428061200021e-02,0.158784547,0.016363749,0.017786930,-12.063906345210,-3.790126943491,0.285036830226,0.285036830226,1.990594094540,-14.774392147822,-14.774392147822,-12.783798053282,-12.783798053282
46,4377868652.343750,4.419002711967e-02,4.495415401683e-02,4.423815279106e-02,4.424341519586e-02,0.148911222,0.009454324,0.010487503,-12.059747629924,-3.719826410740,-0.015790113892,-0.015790113892,2.056735912005,-15.145519624691,-15.145519624691,-13.088783712686,-13.088783712686
47,4395812988.281250,4.419002711967e-02,4.480246127641e-02,4.419520470997e-02,4.419839800943e-02,0.119552101,0.001017636,0.001645207,-13.624886444612,-5.264421857651,-1.931513037672,-1.931513037672,2.077279279781,-15.516647101560,-15.516647101560,-13.439367821778,-13.439367821778
48,4413757324.218750,4.419002711967e-02,4.464730388445e-02,4.420062625087e-02,4.420186277046e-02,0.089419404,0.002083091,0.002326077,-13.898731470019,-5.542159963948,-2.580378620838,-2.580378620838,2.073386198891,-15.887774578429,-15.887774578429,-13.814388379538,-13.814388379538
49,4431884765.625000,4.419002711968e-02,4.445865615717e-02,4.418011805859e-02,4.417964662516e-02,0.052641263,-0.001947921,-0.002040606,-13.617565399428,-5.291492410660,-2.704625559489,-2.704625559489,2.042887681589,-16.262689070368,-16.262689070368,-14.219801388780,-14.219801388780
50,4449829101.562500,4.419002711967e-02,4.436030297131e-02,4.421800571606e-02,4.421622324004e-02,0.033404711,0.005497668,0.005147523,-10.580133866883,-2.275519402471,-0.059780028170,-0.059780028170,2.021429157232,-16.633816547237,-16.633816547237,-14.612387390005,-14.612387390005
