freq_hz,float_abs,fixed_abs,fixed_abs_error_db,float_phase_rad,fixed_phase_rad,phase_error_rad,original_group_delay_ns,float_allpass_group_delay_ns,fixed_allpass_group_delay_ns,float_compensated_group_delay_ns,fixed_compensated_group_delay_ns
5755000000.000000,1.000000000000e+00,1.000000000000e+00,6.943157759184e-14,-18.150764847092,-18.150321483608,4.433634837007e-04,2.925596250,10.731973013,10.732090289,13.657569263,13.657686539
5756000000.000000,1.000000000000e+00,1.000000000000e+00,1.350058453175e-14,-18.218107126871,-18.217664601944,4.425249277951e-04,2.856111694,10.703607748,10.703756920,13.559719442,13.559868614
5757000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,-18.285270348970,-18.284828860034,4.414889361080e-04,3.360972901,10.674996744,10.675176855,14.035969645,14.036149756
5758000000.000000,1.000000000000e+00,1.000000000000e+00,4.050175359524e-14,-18.352253092263,-18.351812830682,4.402615807813e-04,3.199362716,10.646178712,10.646388788,13.845541428,13.845751504
5759000000.000000,1.000000000000e+00,1.000000000000e+00,-3.953742612868e-14,-18.419054176294,-18.418615327254,4.388490402611e-04,2.632231200,10.617191518,10.617430568,13.249422718,13.249661768
5760000000.000000,1.000000000000e+00,1.000000000000e+00,-1.350058453175e-14,-18.485672655756,-18.485235398177,4.372575784721e-04,2.854336066,10.588072117,10.588339141,13.442408183,13.442675207
5761000000.000000,1.000000000000e+00,1.000000000000e+00,8.486081705669e-14,-18.552107814610,-18.551672321085,4.354935248863e-04,3.567560124,10.558856510,10.559150495,14.126416634,14.126710619
5762000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-18.618359159924,-18.617925596669,4.335632554806e-04,2.853001671,10.529579693,10.529899622,13.382581364,13.382901293
5763000000.000000,1.000000000000e+00,1.000000000000e+00,2.700116906349e-14,-18.684426415440,-18.683994942266,4.314731747286e-04,2.781188412,10.500275621,10.500620475,13.281464033,13.281808887
5764000000.000000,1.000000000000e+00,1.000000000000e+00,-5.593099306009e-14,-18.750309514936,-18.749880285237,4.292296985362e-04,3.264696519,10.470977182,10.471345939,13.735673701,13.736042458
5765000000.000000,1.000000000000e+00,1.000000000000e+00,-1.446491199830e-14,-18.816008595407,-18.815581756169,4.268392382336e-04,2.946773807,10.441716165,10.442107807,13.388489972,13.388881614
5766000000.000000,1.000000000000e+00,1.000000000000e+00,-7.714619732426e-15,-18.881523990115,-18.881099681929,4.243081856217e-04,3.516393031,10.412523245,10.412936756,13.928916276,13.929329787
5767000000.000000,1.000000000000e+00,1.000000000000e+00,6.171695785941e-14,-18.946856221533,-18.946434578634,4.216428990382e-04,3.777433277,10.383427969,10.383862343,14.160861246,14.161295620
5768000000.000000,1.000000000000e+00,1.000000000000e+00,-7.425321492460e-14,-19.012005994226,-19.011587144536,4.188496904831e-04,3.245410450,10.354458750,10.354912985,13.599869200,13.600323435
5769000000.000000,1.000000000000e+00,1.000000000000e+00,1.022187114546e-13,-19.076974187695,-19.076558252881,4.159348137875e-04,3.151248103,10.325642858,10.326115965,13.476890961,13.477364068
5770000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-19.141761849214,-19.141348944761,4.129044537962e-04,3.673319812,10.297006429,10.297497430,13.970326241,13.970817242
5771000000.000000,1.000000000000e+00,1.000000000000e+00,-4.821637332766e-15,-19.206370186698,-19.205960421981,4.097647165295e-04,3.543120011,10.268574463,10.269082393,13.811694474,13.812202404
5772000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-15,-19.270800561603,-19.270394039982,4.065216203770e-04,3.256233878,10.240370841,10.240894749,13.496604719,13.497128627
5773000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-19.335054481912,-19.334651300824,4.031810881813e-04,3.515805686,10.212418330,10.212957283,13.728224016,13.728762969
5774000000.000000,1.000000000000e+00,1.000000000000e+00,5.785964799320e-15,-19.399133595206,-19.398733846265,3.997489402501e-04,3.959337434,10.184738606,10.185291685,14.144076040,14.144629119
5775000000.000000,1.000000000000e+00,1.000000000000e+00,1.388631551837e-13,-19.463039681840,-19.462643450952,3.962308882492e-04,3.827308108,10.157352267,10.157918573,13.984660375,13.985226681
5776000000.000000,1.000000000000e+00,1.000000000000e+00,-2.217953173073e-14,-19.526774648259,-19.526382015729,3.926325299481e-04,3.584943675,10.130278862,10.130857513,13.715222537,13.715801188
5777000000.000000,1.000000000000e+00,1.000000000000e+00,-1.060760213209e-13,-19.590340520443,-19.589951561098,3.889593447042e-04,3.590734462,10.103536905,10.104127038,13.694271367,13.694861500
5778000000.000000,1.000000000000e+00,1.000000000000e+00,-1.080046762540e-13,-19.653739437518,-19.653354220828,3.852166897822e-04,3.788647055,10.077143908,10.077744682,13.865790963,13.866391737
5779000000.000000,1.000000000000e+00,1.000000000000e+00,-8.486081705669e-14,-19.716973645527,-19.716592235730,3.814097973240e-04,3.681884255,10.051116407,10.051726999,13.733000662,13.733611254
5780000000.000000,1.000000000000e+00,1.000000000000e+00,-7.811052479082e-14,-19.780045491383,-19.779667947611,3.775437720215e-04,3.899590302,10.025469989,10.026089596,13.925060291,13.925679898
5781000000.000000,1.000000000000e+00,1.000000000000e+00,8.486081705669e-14,-19.842957416997,-19.842583793408,3.736235893967e-04,4.138244459,10.000219322,10.000847163,14.138463781,14.139091622
5782000000.000000,1.000000000000e+00,1.000000000000e+00,6.557426772562e-14,-19.905711953612,-19.905342299517,3.696540946692e-04,4.278317204,9.975378187,9.976013501,14.253695391,14.254330705
5783000000.000000,1.000000000000e+00,1.000000000000e+00,-5.014502826077e-14,-19.968311716317,-19.967946076315,3.656400021974e-04,3.977739579,9.950959509,9.951601556,13.928699088,13.929341135
5784000000.000000,1.000000000000e+00,1.000000000000e+00,-5.978830292630e-14,-20.030759398774,-20.030397812878,3.615858953872e-04,3.514240079,9.926975389,9.927623450,13.441215468,13.441863529
5785000000.000000,1.000000000000e+00,1.000000000000e+00,1.118619861202e-13,-20.093057768140,-20.092700271913,3.574962270712e-04,4.195847501,9.903437138,9.904090514,14.099284639,14.099938015
5786000000.000000,1.000000000000e+00,1.000000000000e+00,-3.760877119558e-14,-20.155209660201,-20.154856284881,3.533753203158e-04,4.535233813,9.880355305,9.881013320,14.415589118,14.416247133
5787000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-14,-20.217217974702,-20.216868747333,3.492273696324e-04,4.130164819,9.857739716,9.858401711,13.987904535,13.988566530
5788000000.000000,1.000000000000e+00,1.000000000000e+00,5.400233812698e-14,-20.279085670890,-20.278740614447,3.450564424945e-04,3.835150474,9.835599502,9.836264840,13.670749976,13.671415314
5789000000.000000,1.000000000000e+00,1.000000000000e+00,1.253625706519e-13,-20.340815763256,-20.340474896775,3.408664812241e-04,3.951838264,9.813943133,9.814611197,13.765781397,13.766449461
5790000000.000000,1.000000000000e+00,1.000000000000e+00,-3.182280639626e-14,-20.402411317485,-20.402074656180,3.366613051341e-04,4.254442964,9.792778450,9.793448641,14.047221414,14.047891605
5791000000.000000,1.000000000000e+00,1.000000000000e+00,1.735789439796e-14,-20.463875446600,-20.463543001987,3.324446129191e-04,3.834468608,9.772112695,9.772784434,13.606581303,13.607253042
5792000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-20.525211307303,-20.524883087317,3.282199852883e-04,4.335323126,9.751952546,9.752625273,14.087275672,14.087948399
5793000000.000000,1.000000000000e+00,1.000000000000e+00,-9.643274665533e-16,-20.586422096513,-20.586098105625,3.239908877788e-04,4.667399534,9.732304143,9.732977313,14.399703677,14.400376847
5794000000.000000,1.000000000000e+00,1.000000000000e+00,2.507251413039e-14,-20.647511048092,-20.647191287418,3.197606737757e-04,4.552639219,9.713173118,9.713846208,14.265812337,14.266485427
5795000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-15,-20.708481429752,-20.708165897164,3.155325875994e-04,4.408179154,9.694564628,9.695237129,14.102743782,14.103416283
5796000000.000000,1.000000000000e+00,1.000000000000e+00,-7.328888745805e-14,-20.769336540148,-20.769025230380,3.113097678380e-04,4.179691199,9.676483379,9.677154801,13.856174578,13.856846000
5797000000.000000,1.000000000000e+00,1.000000000000e+00,1.080046762540e-13,-20.830079706141,-20.829772610890,3.070952506583e-04,4.657756026,9.658933658,9.659603525,14.316689684,14.317359551
5798000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-20.890714280232,-20.890411388259,3.028919732948e-04,4.665772382,9.641919353,9.642587205,14.307691735,14.308359587
5799000000.000000,1.000000000000e+00,1.000000000000e+00,-6.460994025907e-14,-20.951243638163,-20.950944935386,2.987027775561e-04,4.862715194,9.625443985,9.626109377,14.488159179,14.488824571
5800000000.000000,1.000000000000e+00,1.000000000000e+00,-1.504350847823e-13,-21.011671176675,-21.011376646261,2.945304134023e-04,4.804973083,9.609510730,9.610173231,14.414483813,14.415146314
5801000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-21.072000311414,-21.071709933872,2.903775425480e-04,4.743492093,9.594122442,9.594781636,14.337614535,14.338273729
5802000000.000000,1.000000000000e+00,1.000000000000e+00,1.157192959864e-14,-21.132234474999,-21.131948228257,2.862467420996e-04,4.502783956,9.579281679,9.579937161,14.082065635,14.082721117
5803000000.000000,1.000000000000e+00,1.000000000000e+00,-9.161110932256e-14,-21.192377115213,-21.192094974705,2.821405081903e-04,4.441480447,9.564990723,9.565642103,14.006471170,14.007122550
5804000000.000000,1.000000000000e+00,1.000000000000e+00,4.821637332766e-14,-21.252431693342,-21.252153632083,2.780612595963e-04,4.861566259,9.551251599,9.551898498,14.412817858,14.413464757
5805000000.000000,1.000000000000e+00,1.000000000000e+00,-1.089690037205e-13,-21.312401682643,-21.312127671302,2.740113414035e-04,5.136958747,9.538066102,9.538708152,14.675024849,14.675666899
5806000000.000000,1.000000000000e+00,1.000000000000e+00,9.643274665533e-15,-21.372290566931,-21.372020573902,2.699930285850e-04,4.746325131,9.525435809,9.526072653,14.271760940,14.272397784
5807000000.000000,1.000000000000e+00,1.000000000000e+00,-2.121520426417e-14,-21.432101839287,-21.431835830757,2.660085295751e-04,5.050620258,9.513362101,9.513993392,14.563982359,14.564613650
5808000000.000000,1.000000000000e+00,1.000000000000e+00,-8.100350719048e-14,-21.491839000882,-21.491576940892,2.620599898187e-04,4.800508211,9.501846180,9.502471582,14.302354391,14.302979793
5809000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-21.551505559903,-21.551247410408,2.581494952594e-04,4.460204068,9.490889085,9.491508270,13.951093153,13.951712338
5810000000.000000,1.000000000000e+00,1.000000000000e+00,6.943157759184e-14,-21.611105030582,-21.610850751506,2.542790757829e-04,5.096763772,9.480491709,9.481104359,14.577255481,14.577868131
5811000000.000000,1.000000000000e+00,1.000000000000e+00,-1.234339157188e-13,-21.670640932322,-21.670390481613,2.504507086165e-04,5.088275468,9.470654812,9.471260616,14.558930280,14.559536084
5812000000.000000,1.000000000000e+00,1.000000000000e+00,-4.725204586111e-14,-21.730116788914,-21.729870122593,2.466663216616e-04,4.697196189,9.461379038,9.461977692,14.158575227,14.159173881
5813000000.000000,1.000000000000e+00,1.000000000000e+00,4.050175359524e-14,-21.789536127838,-21.789293200041,2.429277967551e-04,4.521239666,9.452664924,9.453256133,13.973904590,13.974495799
5814000000.000000,1.000000000000e+00,1.000000000000e+00,-1.542923946485e-14,-21.848902479642,-21.848663242669,2.392369728703e-04,5.460663842,9.444512915,9.445096389,14.905176757,14.905760231
5815000000.000000,1.000000000000e+00,1.000000000000e+00,7.136023252494e-14,-21.908219377401,-21.907983781751,2.355956492863e-04,5.268035715,9.436923376,9.437498831,14.704959091,14.705534546
5816000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-14,-21.967490356241,-21.967258350653,2.320055886003e-04,4.891945381,9.429896600,9.430463759,14.321841981,14.322409140
5817000000.000000,1.000000000000e+00,1.000000000000e+00,-7.136023252494e-14,-22.026718952933,-22.026490484414,2.284685197580e-04,5.418820916,9.423432822,9.423991412,14.842253738,14.842812328
5818000000.000000,1.000000000000e+00,1.000000000000e+00,-8.293216212358e-14,-22.085908705541,-22.085683719400,2.249861409425e-04,5.332153809,9.417532224,9.418081977,14.749686033,14.750235786
5819000000.000000,1.000000000000e+00,1.000000000000e+00,-9.161110932256e-14,-22.145063153129,-22.144841593007,2.215601224158e-04,4.988897625,9.412194945,9.412735597,14.401092570,14.401633222
5820000000.000000,1.000000000000e+00,1.000000000000e+00,1.080046762540e-13,-22.204185835520,-22.203967643411,2.181921092834e-04,5.625678422,9.407421092,9.407952383,15.033099514,15.033630805
5821000000.000000,1.000000000000e+00,1.000000000000e+00,-2.217953173073e-14,-22.263280293099,-22.263065409374,2.148837241762e-04,5.317663896,9.403210741,9.403732414,14.720874637,14.721396310
5822000000.000000,1.000000000000e+00,1.000000000000e+00,-8.003917972392e-14,-22.322350066655,-22.322138430085,2.116365698086e-04,4.686552203,9.399563947,9.400075749,14.086116150,14.086627952
5823000000.000000,1.000000000000e+00,1.000000000000e+00,5.593099306009e-14,-22.381398697270,-22.381190245038,2.084522315364e-04,5.056042965,9.396480750,9.396982429,14.452523715,14.453025394
5824000000.000000,1.000000000000e+00,1.000000000000e+00,-1.253625706519e-14,-22.440429726227,-22.440224393947,2.053322797444e-04,4.622955024,9.393961177,9.394452485,14.016916201,14.017407509
5825000000.000000,1.000000000000e+00,1.000000000000e+00,-5.014502826077e-14,-22.499446694958,-22.499244416686,2.022782722264e-04,4.882304786,9.392005250,9.392485940,14.274310036,14.274790726
5826000000.000000,1.000000000000e+00,1.000000000000e+00,7.907485225737e-14,-22.558453145014,-22.558253853258,1.992917564060e-04,5.701762614,9.390612987,9.391082812,15.092375601,15.092845426
5827000000.000000,1.000000000000e+00,1.000000000000e+00,6.943157759184e-14,-22.617452618048,-22.617256243777,1.963742715319e-04,5.287226075,9.389784404,9.390243121,14.677010479,14.677469196
5828000000.000000,1.000000000000e+00,1.000000000000e+00,-5.785964799320e-14,-22.676448655825,-22.676255128475,1.935273507527e-04,5.191915995,9.389519521,9.389966885,14.581435516,14.581882880
5829000000.000000,1.000000000000e+00,1.000000000000e+00,-3.664444372902e-14,-22.735444800236,-22.735254047713,1.907525231069e-04,5.444432765,9.389818359,9.390254128,14.834251124,14.834686893
5830000000.000000,1.000000000000e+00,1.000000000000e+00,8.678947198980e-14,-22.794444593323,-22.794256542008,1.880513154155e-04,4.914963643,9.390680945,9.391104875,14.305644588,14.306068518
5831000000.000000,1.000000000000e+00,1.000000000000e+00,-1.051116938543e-13,-22.853451577307,-22.853266152053,1.854252541129e-04,4.738551744,9.392107309,9.392519158,14.130659053,14.131070902
5832000000.000000,1.000000000000e+00,1.000000000000e+00,-4.725204586111e-14,-22.912469294617,-22.912286418750,1.828758669475e-04,5.140578749,9.394097487,9.394497011,14.534676236,14.535075760
5833000000.000000,1.000000000000e+00,1.000000000000e+00,-8.389648959014e-14,-22.971501287913,-22.971320883228,1.804046846132e-04,5.433549917,9.396651516,9.397038471,14.830201433,14.830588388
5834000000.000000,1.000000000000e+00,1.000000000000e+00,3.857309866213e-14,-23.030551100101,-23.030373086859,1.780132422589e-04,4.998590435,9.399769436,9.400143578,14.398359871,14.398734013
5835000000.000000,1.000000000000e+00,1.000000000000e+00,4.821637332766e-14,-23.089622274336,-23.089446571255,1.757030809202e-04,5.256330463,9.403451285,9.403812368,14.659781748,14.660142831
5836000000.000000,1.000000000000e+00,1.000000000000e+00,8.486081705669e-14,-23.148718354009,-23.148544878260,1.734757488343e-04,5.293920954,9.407697099,9.408044875,14.701618053,14.701965829
5837000000.000000,1.000000000000e+00,1.000000000000e+00,-5.496666559354e-14,-23.207842882711,-23.207671549908,1.713328026689e-04,5.220298342,9.412506904,9.412841125,14.632805246,14.633139467
5838000000.000000,1.000000000000e+00,1.000000000000e+00,-4.628771839456e-14,-23.266999404173,-23.266830128365,1.692758086165e-04,5.277429394,9.417880715,9.418201131,14.695310109,14.695630525
5839000000.000000,1.000000000000e+00,1.000000000000e+00,1.080046762540e-13,-23.326191462182,-23.326024155838,1.673063434033e-04,5.036420107,9.423818532,9.424124891,14.460238639,14.460544998
5840000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-23.385422600450,-23.385257174455,1.654259951351e-04,4.619854189,9.430320330,9.430612378,14.050174519,14.050466567
5841000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,-23.444696362463,-23.444532726099,1.636363641175e-04,5.167487041,9.437386057,9.437663538,14.604873098,14.605150579
5842000000.000000,1.000000000000e+00,1.000000000000e+00,2.121520426417e-14,-23.504016291272,-23.503854352208,1.619390634389e-04,5.726053467,9.445015623,9.445278280,15.171069090,15.171331747
5843000000.000000,1.000000000000e+00,1.000000000000e+00,-1.263268981185e-13,-23.563385929247,-23.563225593527,1.603357195066e-04,4.947315533,9.453208898,9.453456470,14.400524431,14.400772003
5844000000.000000,1.000000000000e+00,1.000000000000e+00,-9.161110932256e-14,-23.622808817775,-23.622649989803,1.588279724203e-04,4.943722357,9.461965695,9.462197921,14.405688052,14.405920278
5845000000.000000,1.000000000000e+00,1.000000000000e+00,-8.293216212358e-14,-23.682288496906,-23.682131079430,1.574174762027e-04,4.849219295,9.471285768,9.471502384,14.320505063,14.320721679
5846000000.000000,1.000000000000e+00,1.000000000000e+00,-6.750292265873e-15,-23.741828504932,-23.741672399033,1.561058988848e-04,4.730162684,9.481168800,9.481369539,14.211331484,14.211532223
5847000000.000000,1.000000000000e+00,1.000000000000e+00,-9.064678185601e-14,-23.801432377906,-23.801277482984,1.548949224706e-04,5.180071856,9.491614390,9.491798983,14.671686246,14.671870839
5848000000.000000,1.000000000000e+00,1.000000000000e+00,5.785964799320e-14,-23.861103649090,-23.860949862847,1.537862426844e-04,5.206319318,9.502622044,9.502790220,14.708941362,14.709109538
5849000000.000000,1.000000000000e+00,1.000000000000e+00,-8.678947198980e-14,-23.920845848321,-23.920693066753,1.527815686160e-04,4.858832394,9.514191160,9.514342646,14.373023554,14.373175040
5850000000.000000,1.000000000000e+00,1.000000000000e+00,-2.989415146315e-14,-23.980662501309,-23.980510618687,1.518826221520e-04,4.804715699,9.526321019,9.526455539,14.331036718,14.331171238
5851000000.000000,1.000000000000e+00,1.000000000000e+00,-1.253625706519e-14,-24.040557128832,-24.040406037695,1.510911372407e-04,4.863668365,9.539010763,9.539128042,14.402679128,14.402796407
5852000000.000000,1.000000000000e+00,1.000000000000e+00,8.293216212358e-14,-24.100533245856,-24.100382836997,1.504088589677e-04,5.029871296,9.552259391,9.552359149,14.582130687,14.582230445
5853000000.000000,1.000000000000e+00,1.000000000000e+00,1.716502890465e-13,-24.160594360548,-24.160444523006,1.498375424198e-04,5.210091460,9.566065734,9.566147692,14.776157194,14.776239152
5854000000.000000,1.000000000000e+00,1.000000000000e+00,-7.521754239116e-14,-24.220743973193,-24.220594594241,1.493789513916e-04,4.974091632,9.580428442,9.580492318,14.554520074,14.554583950
5855000000.000000,1.000000000000e+00,1.000000000000e+00,3.085847892971e-14,-24.280985574994,-24.280836540137,1.490348567827e-04,4.457079400,9.595345966,9.595391477,14.052425366,14.052470877
5856000000.000000,1.000000000000e+00,1.000000000000e+00,-1.735789439796e-14,-24.341322646772,-24.341173839737,1.488070348863e-04,4.549681749,9.610816539,9.610843404,14.160498288,14.160525153
5857000000.000000,1.000000000000e+00,1.000000000000e+00,5.978830292630e-14,-24.401758657534,-24.401609960269,1.486972653417e-04,4.535878846,9.626838159,9.626846094,14.162717005,14.162724940
5858000000.000000,1.000000000000e+00,1.000000000000e+00,9.643274665533e-14,-24.462297062927,-24.462148355598,1.487073288828e-04,4.978379756,9.643408565,9.643397286,14.621788321,14.621777042
5859000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-24.522941303550,-24.522792464545,1.488390048401e-04,4.677621738,9.660525217,9.660494442,14.338146955,14.338116180
5860000000.000000,1.000000000000e+00,1.000000000000e+00,-9.064678185601e-14,-24.583694803139,-24.583545709071,1.490940683659e-04,4.199525287,9.678185276,9.678134722,13.877710563,13.877660009
5861000000.000000,1.000000000000e+00,1.000000000000e+00,-1.735789439796e-13,-24.644560966607,-24.644411492319,1.494742873547e-04,4.796533603,9.696385578,9.696314965,14.492919181,14.492848568
5862000000.000000,1.000000000000e+00,1.000000000000e+00,4.050175359524e-14,-24.705543177929,-24.705393196510,1.499814191277e-04,4.698771240,9.715122610,9.715031659,14.413893850,14.413802899
5863000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-15,-24.766644797887,-24.766494180680,1.506172067529e-04,4.463442425,9.734392488,9.734280924,14.197834913,14.197723349
5864000000.000000,1.000000000000e+00,1.000000000000e+00,7.136023252494e-14,-24.827869161640,-24.827717778265,1.513833751190e-04,4.305862054,9.754190929,9.754058478,14.060052983,14.059920532
5865000000.000000,1.000000000000e+00,1.000000000000e+00,-6.750292265873e-14,-24.889219576140,-24.889067294514,1.522816266508e-04,4.365943599,9.774513223,9.774359618,14.140456822,14.140303217
5866000000.000000,1.000000000000e+00,1.000000000000e+00,4.050175359524e-14,-24.950699317375,-24.950546003738,1.533136366909e-04,4.601727583,9.795354209,9.795179184,14.397081792,14.396906767
5867000000.000000,1.000000000000e+00,1.000000000000e+00,9.643274665533e-14,-25.012311627429,-25.012157146380,1.544810485576e-04,4.344328081,9.816708243,9.816511541,14.161036324,14.160839622
5868000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-25.074059711374,-25.073903925905,1.557854682588e-04,4.101478812,9.838569172,9.838350541,13.940047984,13.939829353
5869000000.000000,1.000000000000e+00,1.000000000000e+00,1.292198805181e-13,-25.135946733965,-25.135789505506,1.572284588001e-04,4.093389930,9.860930302,9.860689496,13.954320232,13.954079426
5870000000.000000,1.000000000000e+00,1.000000000000e+00,-7.714619732426e-15,-25.197975816155,-25.197817004621,1.588115342201e-04,4.401089537,9.883784368,9.883521150,14.284873905,14.284610687
5871000000.000000,1.000000000000e+00,1.000000000000e+00,6.557426772562e-14,-25.260150031407,-25.259989495254,1.605361531283e-04,4.392787558,9.907123503,9.906837647,14.299911061,14.299625205
5872000000.000000,1.000000000000e+00,1.000000000000e+00,-3.471578879592e-14,-25.322472401816,-25.322309998104,1.624037120003e-04,3.815005827,9.930939207,9.930630495,13.745945034,13.745636322
5873000000.000000,1.000000000000e+00,1.000000000000e+00,7.907485225737e-14,-25.384945894028,-25.384781478490,1.644155379701e-04,4.180600674,9.955222314,9.954890542,14.135822988,14.135491216
5874000000.000000,1.000000000000e+00,1.000000000000e+00,-2.603684159694e-14,-25.447573414957,-25.447406842075,1.665728813229e-04,4.155556018,9.979962960,9.979607935,14.135518978,14.135163953
5875000000.000000,1.000000000000e+00,1.000000000000e+00,7.907485225737e-14,-25.510357807299,-25.510188930391,1.688769075798e-04,3.980863617,10.005150551,10.004772096,13.986014168,13.985635713
5876000000.000000,1.000000000000e+00,1.000000000000e+00,9.643274665533e-15,-25.573301844838,-25.573130516148,1.713286891700e-04,3.740985341,10.030773731,10.030371682,13.771759072,13.771357023
5877000000.000000,1.000000000000e+00,1.000000000000e+00,-8.775379945635e-14,-25.636408227550,-25.636234298353,1.739291967873e-04,3.801020657,10.056820345,10.056394558,13.857841002,13.857415215
5878000000.000000,1.000000000000e+00,1.000000000000e+00,1.118619861202e-13,-25.699679576501,-25.699502897211,1.766792903197e-04,3.844514239,10.083277414,10.082827761,13.927791653,13.927342000
5879000000.000000,1.000000000000e+00,1.000000000000e+00,0.000000000000e+00,-25.763118428544,-25.762938848835,1.795797094317e-04,3.677005005,10.110131096,10.109657469,13.787136101,13.786662474
5880000000.000000,1.000000000000e+00,1.000000000000e+00,1.118619861202e-13,-25.826727230812,-25.826544599748,1.826310638364e-04,4.269225190,10.137366658,10.136868971,14.406591848,14.406094161
5881000000.000000,1.000000000000e+00,1.000000000000e+00,-7.618186985771e-14,-25.890508335021,-25.890322501198,1.858338231600e-04,3.852913965,10.164968445,10.164446637,14.017882410,14.017360602
5882000000.000000,1.000000000000e+00,1.000000000000e+00,9.836140158843e-14,-25.954463991581,-25.954274803274,1.891883065923e-04,3.566874084,10.192919852,10.192373883,13.759793936,13.759247967
5883000000.000000,1.000000000000e+00,1.000000000000e+00,-3.760877119558e-14,-26.018596343520,-26.018403648848,1.926946721511e-04,3.398507097,10.221203290,10.220633149,13.619710387,13.619140246
5884000000.000000,1.000000000000e+00,1.000000000000e+00,5.207368319388e-14,-26.082907420242,-26.082711067337,1.963529057605e-04,3.224148278,10.249800164,10.249205869,13.473948442,13.473354147
5885000000.000000,1.000000000000e+00,1.000000000000e+00,-1.928654933107e-14,-26.147399131108,-26.147198968298,2.001628100423e-04,3.693599272,10.278690848,10.278072445,13.972290120,13.971671717
5886000000.000000,1.000000000000e+00,1.000000000000e+00,4.628771839456e-14,-26.212073258872,-26.211869134879,2.041239929831e-04,3.875423031,10.307854658,10.307212225,14.183277689,14.182635256
5887000000.000000,1.000000000000e+00,1.000000000000e+00,5.785964799320e-15,-26.276931452976,-26.276723217119,2.082358563840e-04,3.504893817,10.337269832,10.336603482,13.842163649,13.841497299
5888000000.000000,1.000000000000e+00,1.000000000000e+00,9.836140158843e-14,-26.341975222718,-26.341762725133,2.124975842754e-04,3.094315031,10.366913513,10.366223396,13.461228544,13.460538427
5889000000.000000,1.000000000000e+00,1.000000000000e+00,-8.486081705669e-14,-26.407205930312,-26.406989022180,2.169081312076e-04,3.632113258,10.396761734,10.396048034,14.028874992,14.028161292
5890000000.000000,1.000000000000e+00,1.000000000000e+00,-1.330771903844e-13,-26.472624783861,-26.472403317650,2.214662106574e-04,3.521416436,10.426789403,10.426052344,13.948205839,13.947468780
5891000000.000000,1.000000000000e+00,1.000000000000e+00,-9.353976425567e-14,-26.538232830265,-26.538006659982,2.261702833906e-04,3.136358836,10.456970294,10.456210143,13.593329130,13.592568979
5892000000.000000,1.000000000000e+00,1.000000000000e+00,7.521754239116e-14,-26.604030948080,-26.603799929534,2.310185460495e-04,3.443196217,10.487277046,10.486494112,13.930473263,13.929690329
5893000000.000000,1.000000000000e+00,1.000000000000e+00,1.022187114546e-13,-26.670019840362,-26.669783831442,2.360089199485e-04,3.156615028,10.517681158,10.516875795,13.674296186,13.673490823
5894000000.000000,1.000000000000e+00,1.000000000000e+00,-1.060760213209e-13,-26.736200027521,-26.735958888481,2.411390401384e-04,3.201188992,10.548152997,10.547325604,13.749341989,13.748514596
5895000000.000000,1.000000000000e+00,1.000000000000e+00,-1.350058453175e-13,-26.802571840216,-26.802325433971,2.464062448659e-04,2.919359710,10.578661801,10.577812827,13.498021511,13.497172537
5896000000.000000,1.000000000000e+00,1.000000000000e+00,-1.205409333192e-13,-26.869135412318,-26.868883604753,2.518075655438e-04,2.711477211,10.609175700,10.608305642,13.320652911,13.319782853
5897000000.000000,1.000000000000e+00,1.000000000000e+00,-6.750292265873e-15,-26.935890673981,-26.935633334263,2.573397172227e-04,3.493207225,10.639661732,10.638771139,14.132868957,14.131978364
5898000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-27.002837344856,-27.002574345766,2.629990897987e-04,3.326681891,10.670085868,10.669175341,13.996767759,13.995857232
5899000000.000000,1.000000000000e+00,1.000000000000e+00,-3.182280639626e-14,-27.069974927488,-27.069706145748,2.687817399618e-04,2.466570018,10.700413047,10.699483240,13.166983065,13.166053258
5900000000.000000,1.000000000000e+00,1.000000000000e+00,-6.750292265873e-14,-27.137302700927,-27.137028017543,2.746833840099e-04,2.473671983,10.730607210,10.729658834,13.204279193,13.203330817
