stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.803973352,0.370319754,22.664426639,8.852353678781e-01,4.500042949219e-01,-0.060589930,0.470300691692
after_fixed_fir,11.804553506,0.377055193,22.664426639,8.851260619844e-01,4.499054518098e-01,-0.061834055,0.470261836590
