tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
24,3981994628.906250,4.419002711967e-02,4.468336676911e-02,4.409448501520e-02,4.405252284803e-02,0.096432410,-0.018799866,-0.027069660,6.014458459388,12.408421334731,3.280612467116,3.280612467116,0.110777568163,-9.127808867615,-9.127808867615,-2.733845992272,-2.733845992272
25,3999938964.843750,4.419002711967e-02,4.432810286838e-02,4.397416443044e-02,4.393773886217e-02,0.027097538,-0.042533442,-0.049731295,4.093865714090,10.508419399766,1.084648113889,1.084648113889,0.131368378497,-9.423771285877,-9.423771285877,-3.009217600201,-3.009217600201
26,4017883300.781250,4.419002711968e-02,4.410301217324e-02,4.395174719361e-02,4.392285643317e-02,-0.017120318,-0.046962481,-0.052673846,4.610877349713,11.054742721556,1.335009017416,1.335009017416,0.160680064663,-9.719733704140,-9.719733704140,-3.275868332297,-3.275868332297
27,4036010742.187500,4.419002711967e-02,4.394471054628e-02,4.396240644643e-02,4.394266941849e-02,-0.048353197,-0.044856219,-0.048756646,1.890806858129,8.379905527945,-1.638810619133,-1.638810619133,0.205913362637,-10.018716147079,-10.018716147079,-3.529617477262,-3.529617477262
28,4053955078.125000,4.419002711968e-02,4.392717499293e-02,4.407985224660e-02,4.407005859442e-02,-0.051819878,-0.021682760,-0.023612803,2.227028655348,8.785599018354,-1.529079546987,-1.529079546987,0.275385055827,-10.314678565342,-10.314678565342,-3.756108202335,-3.756108202335
29,4071899414.062500,4.419002711967e-02,4.398244618683e-02,4.424602743823e-02,4.424643116269e-02,-0.040897762,0.011000325,0.011079579,-0.854063318878,5.794218415707,1.466762739283,1.466762739283,0.365096427406,-10.610640983604,-10.610640983604,-3.962359249019,-3.962359249019
30,4089843750.000000,4.419002711967e-02,4.407131000104e-02,4.443176806232e-02,4.444194115593e-02,-0.023366163,0.047386545,0.049375038,-3.901728324670,2.853069008617,4.512836221110,4.512836221110,0.471612026108,-10.906603401867,-10.906603401867,-4.151806068580,-4.151806068580
31,4107971191.406250,4.419002711967e-02,4.409799023419e-02,4.455116251368e-02,4.457005357791e-02,-0.018109423,0.070695457,0.074377761,-6.492236866188,0.374875253712,1.735660023265,1.735660023265,0.583926812721,-11.205585844806,-11.205585844806,-4.338473724906,-4.338473724906
32,4125915527.343750,4.419002711965e-02,4.406545200849e-02,4.461170784036e-02,4.463746180533e-02,-0.024520775,0.082491626,0.087504470,-8.338363527675,-1.365845154376,-0.301022803085,-0.301022803085,0.689333066120,-11.501548263068,-11.501548263068,-4.529029889768,-4.529029889768
33,4143859863.281250,4.419002711967e-02,4.372059237238e-02,4.435858023635e-02,4.438879045137e-02,-0.092764610,0.033067387,0.038980860,-9.726864104487,-2.659808341597,-1.890948408569,-1.890948408569,0.783870455710,-11.797510681331,-11.797510681331,-4.730454918441,-4.730454918441
34,4161987304.687500,4.419002711967e-02,4.323334415758e-02,4.395845921692e-02,4.399053207560e-02,-0.190108760,-0.045636130,-0.039301064,-12.483886309142,-5.343947008085,-4.874069517996,-4.874069517996,0.856753993877,-12.096493124270,-12.096493124270,-4.956553823214,-4.956553823214
35,4179931640.625000,4.419002711968e-02,4.289817682565e-02,4.369762454605e-02,4.372910870186e-02,-0.257708661,-0.097328785,-0.091072851,-13.096293055566,-5.897642705933,-5.723727634107,-5.723727634107,0.915465042453,-12.392455542533,-12.392455542533,-5.193805192900,-5.193805192900
36,4197875976.562500,4.419002711967e-02,4.292095778444e-02,4.377297617434e-02,4.380174562089e-02,-0.253097267,-0.082363846,-0.076656988,-13.203573087710,-5.953085318389,-6.075132664825,-6.075132664825,0.967302462142,-12.688417960795,-12.688417960795,-5.437930191474,-5.437930191474
37,4215820312.500000,4.419002711968e-02,4.326288133750e-02,4.412928028011e-02,4.415339187612e-02,-0.184176554,-0.011948473,-0.007203925,-16.132889267093,-8.828164830849,-2.962989288368,-2.962989288368,1.021539129064,-12.984380379058,-12.984380379058,-5.679655942814,-5.679655942814
38,4233947753.906250,4.419002711968e-02,4.360364534390e-02,4.442343485822e-02,4.444101908867e-02,-0.116029390,0.045757349,0.049194824,-17.401908814862,-10.028416860103,-4.462223760561,-4.462223760561,1.090306647579,-13.283362821997,-13.283362821997,-5.909870867238,-5.909870867238
39,4251892089.843750,4.419002711968e-02,4.372565777735e-02,4.442505315193e-02,4.443484970817e-02,-0.091758334,0.046073760,0.047988950,-19.076508126646,-11.610893154634,-6.340662473355,-6.340662473355,1.182429664832,-13.579325240260,-13.579325240260,-6.113710268248,-6.113710268248
40,4269836425.781250,4.419002711967e-02,4.382022605386e-02,4.432927962699e-02,4.433071178453e-02,-0.072993090,0.027328115,0.027608728,-16.380757010675,-8.794091420504,-3.819823157487,-3.819823157487,1.303480282991,-13.875287658522,-13.875287658522,-6.288622068352,-6.288622068352
41,4287780761.718750,4.419002711968e-02,4.392416404827e-02,4.418510859823e-02,4.417826353296e-02,-0.052415264,-0.000966827,-0.002312531,-14.311642373509,-6.584485830954,-1.906179986200,-1.906179986200,1.443971235375,-14.171250076785,-14.171250076785,-6.444093534230,-6.444093534230
42,4305908203.125000,4.419002711967e-02,4.416042070377e-02,4.413570785290e-02,4.412118941884e-02,-0.005821319,-0.010683437,-0.013541129,-13.181913104846,-5.295931207948,-0.916607806133,-0.916607806133,1.602796589718,-14.470232519724,-14.470232519724,-6.584250622826,-6.584250622826
43,4323852539.062500,4.419002711967e-02,4.452433871270e-02,4.421330343806e-02,4.419238262799e-02,0.065464197,0.004573935,0.000462981,-10.828583889888,-2.793342793842,1.290018189711,1.290018189711,1.752055788866,-14.766194937986,-14.766194937986,-6.730953841940,-6.730953841940
44,4341796875.000000,4.419002711968e-02,4.480005248486e-02,4.423918771820e-02,4.421360212735e-02,0.119085094,0.009657523,0.004632613,-12.779847952200,-4.609113985048,-0.821715419759,-0.821715419759,1.887548659972,-15.062157356249,-15.062157356249,-6.891423389098,-6.891423389098
45,4359924316.406250,4.419002711967e-02,4.500528284318e-02,4.427032240851e-02,4.424213562138e-02,0.158784547,0.015768335,0.010236293,-12.063906345210,-3.790126943491,-0.301710821140,-0.301710821140,1.990594094540,-15.361139799188,-15.361139799188,-7.087360397469,-7.087360397469
46,4377868652.343750,4.419002711967e-02,4.495415401683e-02,4.415946081135e-02,4.413106040919e-02,0.148911222,-0.006010122,-0.011598100,-12.059747629924,-3.719826410740,-0.527372706651,-0.527372706651,2.056735912005,-15.657102217451,-15.657102217451,-7.317180998266,-7.317180998266
47,4395812988.281250,4.419002711967e-02,4.480246127641e-02,4.407106046014e-02,4.404463543740e-02,0.119552101,-0.023415345,-0.028624969,-13.624886444612,-5.264421857651,-2.367930571826,-2.367930571826,2.077279279781,-15.953064635713,-15.953064635713,-7.592600048752,-7.592600048752
48,4413757324.218750,4.419002711967e-02,4.464730388445e-02,4.408891962579e-02,4.406633628780e-02,0.089419404,-0.019896226,-0.024346474,-13.898731470019,-5.542159963948,-2.941631096385,-2.941631096385,2.073386198891,-16.249027053976,-16.249027053976,-7.892455547905,-7.892455547905
49,4431884765.625000,4.419002711968e-02,4.445865615717e-02,4.414731519912e-02,4.413010120997e-02,0.052641263,-0.008399416,-0.011786892,-13.617565399428,-5.291492410660,-2.989945986036,-2.989945986036,2.042887681589,-16.548009496915,-16.548009496915,-8.221936508147,-8.221936508147
50,4449829101.562500,4.419002711967e-02,4.436030297131e-02,4.429917337857e-02,4.428818079248e-02,0.033404711,0.021427086,0.019271464,-10.580133866883,-2.275519402471,-0.269935396110,-0.269935396110,2.021429157232,-16.843971915178,-16.843971915178,-8.539357450766,-8.539357450766
