tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-6.002061699459896316e-01,-2458,-6.000976562500000000e-01,1.085136959896315645e-04,0
1,-3.300069058189687987e-01,-1352,-3.300781250000000000e-01,-7.121918103120128407e-05,0
2,-8.152912172509984012e-01,-3339,-8.151855468750000000e-01,1.056703759984012336e-04,0
3,1.043839395770187473e+00,4276,1.043945312500000000e+00,1.059167298125274215e-04,0
4,-4.235244540053753615e-01,-1735,-4.235839843750000000e-01,-5.953036962463853499e-05,0
5,8.185153463109791083e-01,3353,8.186035156250000000e-01,8.816931402089167591e-05,0
6,-1.346926925648668227e+00,-5517,-1.346923828125000000e+00,3.097523668227353255e-06,0
7,8.164858640697375547e-01,3344,8.164062500000000000e-01,-7.961406973755469352e-05,0
8,-1.539720741895977407e-01,-631,-1.540527343750000000e-01,-8.066018540225927680e-05,0
9,1.959279696714796293e-01,803,1.960449218750000000e-01,1.169522035203707233e-04,0
10,-1.623236073098555388e-01,-665,-1.623535156250000000e-01,-2.990831514446123940e-05,0
11,-4.697690575225572651e-01,-1924,-4.697265625000000000e-01,4.249502255726511635e-05,0
12,8.866660038719131887e-01,3632,8.867187500000000000e-01,5.274612808681133913e-05,0
13,-5.596802729305749846e-01,-2292,-5.595703125000000000e-01,1.099604305749846134e-04,0
14,1.533485894615511380e-01,628,1.533203125000000000e-01,-2.827696155113801346e-05,0
15,-1.592744702896739251e-01,-652,-1.591796875000000000e-01,9.478278967392506082e-05,0
16,8.441968711724995300e-02,346,8.447265625000000000e-02,5.296913275004699884e-05,0
17,3.989476711200452552e-01,1634,3.989257812500000000e-01,-2.188987004525522195e-05,0
18,-7.228343638816875361e-01,-2961,-7.229003906250000000e-01,-6.602674331246394246e-05,0
19,4.562624393356681241e-01,1869,4.562988281250000000e-01,3.638878933187594811e-05,0
20,-5.700476885586892167e-02,-233,-5.688476562500000000e-02,1.200032308689216731e-04,0
21,-1.266704348251546097e-02,-52,-1.269531250000000000e-02,-2.826901748453902741e-05,0
22,5.330531427956698709e-02,218,5.322265625000000000e-02,-8.265802956698709014e-05,0
23,-3.900555334664573826e-01,-1598,-3.901367187500000000e-01,-8.118528354261744795e-05,0
24,6.331346274635553106e-01,2593,6.330566406250000000e-01,-7.798683855531063358e-05,0
25,-3.647388055909081550e-01,-1494,-3.647460937500000000e-01,-7.288159091844992332e-06,0
26,-6.578539227260864208e-02,-269,-6.567382812500000000e-02,1.115641476086420836e-04,0
27,1.572106112476250595e-01,644,1.572265625000000000e-01,1.595125237494054993e-05,0
28,-1.357391349943224690e-01,-556,-1.357421875000000000e-01,-3.052505677531014427e-06,0
29,4.355600362962180894e-01,1784,4.355468750000000000e-01,-1.316129621808936889e-05,0
30,-7.325391952934181550e-01,-3000,-7.324218750000000000e-01,1.173202934181549750e-04,0
31,3.877393296360147068e-01,1588,3.876953125000000000e-01,-4.401713601470680359e-05,0
32,3.877393296360147068e-01,1588,3.876953125000000000e-01,-4.401713601470680359e-05,0
33,-7.325391952934181550e-01,-3000,-7.324218750000000000e-01,1.173202934181549750e-04,0
34,4.355600362962180894e-01,1784,4.355468750000000000e-01,-1.316129621808936889e-05,0
35,-1.357391349943224690e-01,-556,-1.357421875000000000e-01,-3.052505677531014427e-06,0
36,1.572106112476250595e-01,644,1.572265625000000000e-01,1.595125237494054993e-05,0
37,-6.578539227260864208e-02,-269,-6.567382812500000000e-02,1.115641476086420836e-04,0
38,-3.647388055909081550e-01,-1494,-3.647460937500000000e-01,-7.288159091844992332e-06,0
39,6.331346274635553106e-01,2593,6.330566406250000000e-01,-7.798683855531063358e-05,0
40,-3.900555334664573826e-01,-1598,-3.901367187500000000e-01,-8.118528354261744795e-05,0
41,5.330531427956698709e-02,218,5.322265625000000000e-02,-8.265802956698709014e-05,0
42,-1.266704348251546097e-02,-52,-1.269531250000000000e-02,-2.826901748453902741e-05,0
43,-5.700476885586892167e-02,-233,-5.688476562500000000e-02,1.200032308689216731e-04,0
44,4.562624393356681241e-01,1869,4.562988281250000000e-01,3.638878933187594811e-05,0
45,-7.228343638816875361e-01,-2961,-7.229003906250000000e-01,-6.602674331246394246e-05,0
46,3.989476711200452552e-01,1634,3.989257812500000000e-01,-2.188987004525522195e-05,0
47,8.441968711724995300e-02,346,8.447265625000000000e-02,5.296913275004699884e-05,0
48,-1.592744702896739251e-01,-652,-1.591796875000000000e-01,9.478278967392506082e-05,0
49,1.533485894615511380e-01,628,1.533203125000000000e-01,-2.827696155113801346e-05,0
50,-5.596802729305749846e-01,-2292,-5.595703125000000000e-01,1.099604305749846134e-04,0
51,8.866660038719131887e-01,3632,8.867187500000000000e-01,5.274612808681133913e-05,0
52,-4.697690575225572651e-01,-1924,-4.697265625000000000e-01,4.249502255726511635e-05,0
53,-1.623236073098555388e-01,-665,-1.623535156250000000e-01,-2.990831514446123940e-05,0
54,1.959279696714796293e-01,803,1.960449218750000000e-01,1.169522035203707233e-04,0
55,-1.539720741895977407e-01,-631,-1.540527343750000000e-01,-8.066018540225927680e-05,0
56,8.164858640697375547e-01,3344,8.164062500000000000e-01,-7.961406973755469352e-05,0
57,-1.346926925648668227e+00,-5517,-1.346923828125000000e+00,3.097523668227353255e-06,0
58,8.185153463109791083e-01,3353,8.186035156250000000e-01,8.816931402089167591e-05,0
59,-4.235244540053753615e-01,-1735,-4.235839843750000000e-01,-5.953036962463853499e-05,0
60,1.043839395770187473e+00,4276,1.043945312500000000e+00,1.059167298125274215e-04,0
61,-8.152912172509984012e-01,-3339,-8.151855468750000000e-01,1.056703759984012336e-04,0
62,-3.300069058189687987e-01,-1352,-3.300781250000000000e-01,-7.121918103120128407e-05,0
63,-6.002061699459896316e-01,-2458,-6.000976562500000000e-01,1.085136959896315645e-04,0
