tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
11,3747985839.843750,4.806733358036e-02,4.668139552968e-02,4.806420795451e-02,4.805255374880e-02,-0.254124013,-0.000564827,-0.002671164,9.117793422449,5.262630093294,3.144442309722,3.144442309722,-3.855163329156,-2.118187783572,-2.118187783572,-5.973351112728,-5.973351112728
12,3765930175.781250,4.806733358037e-02,4.680238003213e-02,4.804670392092e-02,4.803476671729e-02,-0.231641853,-0.003728632,-0.005886910,8.397305960438,4.443479883199,1.954164622758,1.954164622758,-3.953826077239,-2.489315260441,-2.489315260441,-6.443141337680,-6.443141337680
13,3784057617.187500,4.806733358037e-02,4.698340097993e-02,4.805918690750e-02,4.804806750975e-02,-0.198111611,-0.001472249,-0.003482126,10.016056853768,5.974266199841,3.110036447460,3.110036447460,-4.041790653928,-2.864229752380,-2.864229752380,-6.906020406308,-6.906020406308
14,3802001953.125000,4.806733358037e-02,4.723328340933e-02,4.812157548094e-02,4.811222775202e-02,-0.152037897,0.009796123,0.008108705,9.208215674842,5.103076533048,1.867719303799,1.867719303799,-4.105139141794,-3.235357229249,-3.235357229249,-7.340496371043,-7.340496371043
15,3819946289.062500,4.806733358037e-02,4.747908961657e-02,4.816483857836e-02,4.815797611919e-02,-0.106952967,0.017601555,0.016363913,6.376681623765,2.183523299386,4.860223900447,4.860223900447,-4.193158324380,-3.606484706118,-3.606484706118,-7.799643030498,-7.799643030498
16,3837890625.000000,4.806733358037e-02,4.765080703103e-02,4.812498145056e-02,4.812095417709e-02,-0.075595419,0.010410875,0.009683978,8.859138019079,4.591763836134,6.897336960326,6.897336960326,-4.267374182945,-3.977612182987,-3.977612182987,-8.244986365932,-8.244986365932
17,3856018066.406250,4.806733358037e-02,4.785710061557e-02,4.811611451233e-02,4.811485161855e-02,-0.038072953,0.008810369,0.008582389,11.577299946092,7.222931205718,9.153589837971,9.153589837971,-4.354368740374,-4.352526674927,-4.352526674927,-8.706895415301,-8.706895415301
18,3873962402.343750,4.806733358037e-02,4.805560213135e-02,4.810543409183e-02,4.810637492135e-02,-0.002120161,0.006882132,0.007052006,10.563360623764,6.127584136067,7.687115291451,7.687115291451,-4.435776487697,-4.723654151796,-4.723654151796,-9.159430639493,-9.159430639493
19,3891906738.281250,4.806733358037e-02,4.820067420342e-02,4.805080050373e-02,4.805303219613e-02,0.024061632,-0.002988083,-0.002584681,12.235415862840,7.686557163083,8.874960841598,8.874960841598,-4.548858699757,-5.094781628665,-5.094781628665,-9.643640328422,-9.643640328422
20,3910034179.687500,4.806733358037e-02,4.837915151478e-02,4.804246319033e-02,4.804480438188e-02,0.056164320,-0.004495306,-0.004072038,12.874290786513,8.215389617073,9.028878803649,9.028878803649,-4.658901169440,-5.469696120604,-5.469696120604,-10.128597290044,-10.128597290044
21,3927978515.625000,4.806733358037e-02,4.857976913140e-02,4.807719226273e-02,4.807834884653e-02,0.092108304,0.001781306,0.001990259,15.430858812959,10.666081903216,11.108443612923,11.108443612923,-4.764776909743,-5.840823597473,-5.840823597473,-10.605600507216,-10.605600507216
22,3945922851.562500,4.806733358037e-02,4.867261868494e-02,4.802783481906e-02,4.802659021024e-02,0.108693629,-0.007140461,-0.007365553,17.191772727966,12.305332987917,12.376567220755,12.376567220755,-4.886439740049,-6.211951074342,-6.211951074342,-11.098390814391,-11.098390814391
23,3963867187.500000,4.806733358038e-02,4.874153153120e-02,4.797887384956e-02,4.797427475390e-02,0.120982798,-0.015999626,-0.016832266,15.822601890533,10.825174884656,10.525281640624,10.525281640624,-4.997427005877,-6.583078551211,-6.583078551211,-11.580505557089,-11.580505557089
24,3981994628.906250,4.806733358037e-02,4.891616578185e-02,4.805539462233e-02,4.804684074759e-02,0.152047537,-0.002157668,-0.003703897,12.737736539796,13.927413953118,13.252606217148,13.252606217148,-5.093507893857,-6.957993043150,-6.957993043150,-12.051500937007,-12.051500937007
25,3999938964.843750,4.806733358037e-02,4.903010316437e-02,4.809120463220e-02,4.807871646337e-02,0.172255514,0.004312489,0.002056672,12.030796779857,13.123847999480,12.077912786640,12.077912786640,-5.190134087557,-7.329120520019,-7.329120520019,-12.519254607576,-12.519254607576
26,4017883300.781250,4.806733358037e-02,4.915200327049e-02,4.814615072230e-02,4.813027003607e-02,0.193823831,0.014230794,0.011365339,12.990236728668,13.967677479787,12.550614790078,12.550614790078,-5.305744556061,-7.700247996889,-7.700247996889,-13.005992552950,-13.005992552950
27,4036010742.187500,4.806733358037e-02,4.914625219567e-02,4.807901768906e-02,4.806086187941e-02,0.192807471,0.002111092,-0.001169532,15.087573214155,15.960624085070,14.168646903422,14.168646903422,-5.410134436265,-8.075162488828,-8.075162488828,-13.485296925092,-13.485296925092
28,4053955078.125000,4.806733358037e-02,4.928935064692e-02,4.815404005828e-02,4.813512085687e-02,0.218061306,0.015653967,0.012240704,17.990864189305,18.716445127356,16.553340468839,16.553340468839,-5.557604369128,-8.446289965697,-8.446289965697,-14.003894334825,-14.003894334825
29,4071899414.062500,4.806733358037e-02,4.934504932340e-02,4.813406753708e-02,4.811623155263e-02,0.227871121,0.012050633,0.008831497,14.882913711926,21.739904076404,19.205671941017,19.205671941017,-5.709380249882,-8.817417442566,-8.817417442566,-14.526797692448,-14.526797692448
30,4089843750.000000,4.806733358037e-02,4.938467389521e-02,4.808728758506e-02,4.807242128247e-02,0.234843179,0.003604991,0.000919312,16.043895407308,22.754602492962,19.849242880707,19.849242880707,-5.855663528705,-9.188544919435,-9.188544919435,-15.044208448140,-15.044208448140
31,4107971191.406250,4.806733358037e-02,4.941282919818e-02,4.802049651569e-02,4.801037349379e-02,0.239793787,-0.008467703,-0.010298936,17.048751714467,23.609123423243,20.328849319048,20.328849319048,-6.005998905584,-9.563459411374,-9.563459411374,-15.569458316958,-15.569458316958
32,4125915527.343750,4.806733358038e-02,4.949112367560e-02,4.800376451761e-02,4.799966003950e-02,0.253545661,-0.011494694,-0.012237398,17.007288301314,23.436448361686,19.785046780623,19.785046780623,-6.137210553986,-9.934586888243,-9.934586888243,-16.071797442229,-16.071797442229
33,4143859863.281250,4.806733358037e-02,4.952365205287e-02,4.795549210159e-02,4.795815525502e-02,0.259252646,-0.020233589,-0.019751241,17.392636434903,23.707307476851,19.684778418919,19.684778418919,-6.251699572411,-10.305714365112,-10.305714365112,-16.557413937523,-16.557413937523
34,4161987304.687500,4.806733358037e-02,4.966138447315e-02,4.803620946723e-02,4.804575378265e-02,0.283375828,-0.005626028,-0.003900400,18.644495708831,24.853383606759,20.455940056887,20.455940056887,-6.357482716431,-10.680628857052,-10.680628857052,-17.038111573483,-17.038111573483
35,4179931640.625000,4.806733358037e-02,4.970722439888e-02,4.807050003612e-02,4.808610215153e-02,0.291389638,0.000572168,0.003390867,18.871111372500,24.989701364949,20.221130338208,20.221130338208,-6.447780621910,-11.051756333921,-11.051756333921,-17.499536955831,-17.499536955831
36,4197875976.562500,4.806733358037e-02,4.982371648135e-02,4.822556526194e-02,4.824576622651e-02,0.311721764,0.028545909,0.032183536,18.975278021866,24.989130478352,19.849431974742,19.849431974742,-6.552518157874,-11.422883810790,-11.422883810790,-17.975401968663,-17.975401968663
37,4215820312.500000,4.806733358037e-02,4.962369216618e-02,4.813056160787e-02,4.815311305391e-02,0.276780854,0.011417958,0.015486755,18.337962032453,24.264872119810,18.754046139331,18.754046139331,-6.639460527002,-11.794011287659,-11.794011287659,-18.433471814661,-18.433471814661
38,4233947753.906250,4.806733358037e-02,4.939954896165e-02,4.806537048599e-02,4.808769935055e-02,0.237459046,-0.000354743,0.003679367,16.652959482271,22.503703255579,16.617962783160,16.617962783160,-6.715626841051,-12.168925779598,-12.168925779598,-18.884552620649,-18.884552620649
39,4251892089.843750,4.806733358037e-02,4.912041356529e-02,4.798388687497e-02,4.800326728469e-02,0.188239666,-0.015092136,-0.011584665,17.545318472156,23.328811708916,17.071943759628,17.071943759628,-6.782877377600,-12.540053256467,-12.540053256467,-19.322930634067,-19.322930634067
40,4269836425.781250,4.806733358037e-02,4.885189924347e-02,4.793247188956e-02,4.794635950183e-02,0.140628427,-0.024404102,-0.021887879,16.325069586042,22.042533979699,15.414538553543,15.414538553543,-6.848906220702,-12.911180733336,-12.911180733336,-19.760086954038,-19.760086954038
41,4287780761.718750,4.806733358037e-02,4.859717054218e-02,4.789331842903e-02,4.789956822718e-02,0.095219057,-0.031502038,-0.030368654,16.816461078534,22.455053743440,15.455930840414,15.455930840414,-6.927777949454,-13.282308210205,-13.282308210205,-20.210086159659,-20.210086159659
42,4305908203.125000,4.806733358037e-02,4.853960924952e-02,4.803107310466e-02,4.802804740967e-02,0.084924890,-0.006554833,-0.007102014,17.423330645998,22.990671258988,15.616633864023,15.616633864023,-6.999030001369,-13.657222702144,-13.657222702144,-20.656252703514,-20.656252703514
43,4323852539.062500,4.806733358037e-02,4.841040826979e-02,4.806512720253e-02,4.805211619675e-02,0.061774279,-0.000398707,-0.002750255,18.229192302337,23.695527904214,15.950363032380,15.950363032380,-7.100035012482,-14.028350179013,-14.028350179013,-21.128385191495,-21.128385191495
44,4341796875.000000,4.806733358038e-02,4.830920131222e-02,4.809515118985e-02,4.807221749722e-02,0.043596521,0.005025259,0.000882491,15.616670239551,20.970622590627,12.854330241924,12.854330241924,-7.212418263284,-14.399477655883,-14.399477655883,-21.611895919166,-21.611895919166
45,4359924316.406250,4.806733358037e-02,4.818658278230e-02,4.808503259666e-02,4.805303034152e-02,0.021521949,0.003197669,-0.002585016,16.732905985178,21.973505693886,13.482298853244,13.482298853244,-7.325770905651,-14.774392147822,-14.774392147822,-22.100163053473,-22.100163053473
46,4377868652.343750,4.806733358037e-02,4.811979271162e-02,4.813309873230e-02,4.809378863683e-02,0.009474330,0.011875808,0.004779181,13.981689022826,19.104831495515,16.525682485183,16.525682485183,-7.443228141670,-15.145519624691,-15.145519624691,-22.588747766361,-22.588747766361
47,4395812988.281250,4.806733358037e-02,4.791073173203e-02,4.807151491196e-02,4.802731877462e-02,-0.028344551,0.000755544,-0.007233789,14.396433537435,19.394304034092,16.444027546891,16.444027546891,-7.568500117703,-15.516647101560,-15.516647101560,-23.085147219263,-23.085147219263
48,4413757324.218750,4.806733358037e-02,4.766403839429e-02,4.802959266934e-02,4.798322485914e-02,-0.073183913,-0.006822558,-0.015211973,11.774546101283,16.663361689677,13.341957725607,13.341957725607,-7.677555025965,-15.887774578429,-15.887774578429,-23.565329604394,-23.565329604394
49,4431884765.625000,4.806733358037e-02,4.745886062313e-02,4.809834588715e-02,4.805254567719e-02,-0.110654475,0.005602196,-0.002672623,8.989094499966,13.772708051932,16.359574903103,16.359574903103,-7.782757062393,-16.262689070368,-16.262689070368,-24.045446132761,-24.045446132761
50,4449829101.562500,4.806733358037e-02,4.713826557143e-02,4.808897797082e-02,4.804643482659e-02,-0.169528650,0.003910316,-0.003777279,9.342202417545,14.012124486903,16.227863861205,16.227863861205,-7.896448545001,-16.633816547237,-16.633816547237,-24.530265092238,-24.530265092238
