tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-9.573211339523857166e-02,-784,-9.570312500000000000e-02,2.898839523857166256e-05,0
1,-2.350491314622337180e-01,-1926,-2.351074218750000000e-01,-5.829041276628199597e-05,0
2,-2.436261875823980683e-01,-1996,-2.436523437500000000e-01,-2.615616760193173462e-05,0
3,-1.278611853553479616e-01,-1047,-1.278076171875000000e-01,5.356816784796158970e-05,0
4,2.348356412679766525e-01,1924,2.348632812500000000e-01,2.763998202334749799e-05,0
5,-4.550615132360619902e-03,-37,-4.516601562500000000e-03,3.401356986061990217e-05,0
6,7.490097653632134256e-02,614,7.495117187500000000e-02,5.019533867865744181e-05,0
7,-2.763290009881552711e-01,-2264,-2.763671875000000000e-01,-3.818651184472887650e-05,0
8,1.808488360913209081e-01,1482,1.809082031250000000e-01,5.936703367909190732e-05,0
9,1.893012711860150507e-02,155,1.892089843750000000e-02,-9.228681101505070705e-06,0
10,-9.204731750221760433e-03,-75,-9.155273437500000000e-03,4.945831272176043347e-05,0
11,-4.740021401248717403e-02,-388,-4.736328125000000000e-02,3.693276248717403121e-05,0
12,-7.067162976795533791e-02,-579,-7.067871093750000000e-02,-7.081169544662091475e-06,0
13,1.936588996837172727e-01,1586,1.936035156250000000e-01,-5.538405871727269947e-05,0
14,-1.135605303287303414e-01,-930,-1.135253906250000000e-01,3.513970373034136507e-05,0
15,-3.181700527523154826e-02,-261,-3.186035156250000000e-02,-4.334628726845174418e-05,0
16,4.289073426929191496e-02,351,4.284667968750000000e-02,-4.405458179191495960e-05,0
17,-3.129235511658643581e-03,-26,-3.173828125000000000e-03,-4.459261334135641852e-05,0
18,6.239307997435222797e-02,511,6.237792968750000000e-02,-1.515028685222796767e-05,0
19,-1.317256958065156913e-01,-1079,-1.317138671875000000e-01,1.182861901569132179e-05,0
20,6.060143619226721762e-02,496,6.054687500000000000e-02,-5.456119226721761750e-05,0
21,7.180379942929966675e-02,588,7.177734375000000000e-02,-2.645567929966674559e-05,0
22,-9.390778601225666100e-02,-769,-9.387207031250000000e-02,3.571569975666100127e-05,0
23,3.091309917127090315e-02,253,3.088378906250000000e-02,-2.931010877090314826e-05,0
24,-2.106022162578324863e-02,-173,-2.111816406250000000e-02,-5.794243671675136653e-05,0
25,4.879963456003390959e-02,400,4.882812500000000000e-02,2.849043996609040841e-05,0
26,2.525388345375265652e-03,21,2.563476562500000000e-03,3.808821712473434845e-05,0
27,-9.926580095729604925e-02,-813,-9.924316406250000000e-02,2.263689479604924504e-05,0
28,9.495458092544974138e-02,778,9.497070312500000000e-02,1.612219955025862017e-05,0
29,7.068263930675866211e-03,58,7.080078125000000000e-03,1.181419432413378934e-05,0
30,-5.560523613947963156e-02,-456,-5.566406250000000000e-02,-5.882636052036843699e-05,0
31,1.910267752548919576e-02,156,1.904296875000000000e-02,-5.970877548919575895e-05,0
32,-2.253906989775070549e-02,-185,-2.258300781250000000e-02,-4.393791474929450991e-05,0
33,8.123949670751082208e-02,666,8.129882812500000000e-02,5.933141748917791780e-05,0
34,-4.046884269375232435e-02,-332,-4.052734375000000000e-02,-5.850105624767565349e-05,0
35,-1.228125818912761680e-01,-1006,-1.228027343750000000e-01,9.847516276167977978e-06,0
36,1.760091600629200836e-01,1442,1.760253906250000000e-01,1.623056207991635524e-05,0
