stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,17.279981633,0.878369772,-21.724556628,-5.614283640925e-01,-8.112371031519e-01,-0.117499544,-2.176176543615
after_float_fir,17.261767513,0.045874420,25.775443372,-5.609481994727e-01,-8.101846555411e-01,-0.127530143,-2.176383651081
after_fixed_fir,17.261154258,0.051069693,25.775443372,-5.609214545279e-01,-8.101137678739e-01,-0.128178074,-2.176402287702
