subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.525904782853e+02,-1.082530621223e+02,2.789510226435e+02,3.682206106944e+01,2.763621210158e+02,3.653855674378e+01,2.762433619651e+02,3.652809354781e+01
1,19389,3550231933.593750,3.608435404076e+01,-1.082530621223e+02,8.834123317207e+01,-7.644895804671e+01,8.754215025401e+01,-7.572574292117e+01,8.750620943522e+01,-7.569180232906e+01
2,19390,3550415039.062500,-2.525904782853e+02,1.804217702038e+02,-3.166419211609e+02,2.698168476095e+01,-3.137368798882e+02,2.666869254345e+01,-3.136037012069e+02,2.665148517267e+01
3,19391,3550598144.531250,-1.804217702038e+02,1.082530621223e+02,-2.153949080471e+02,1.211106262118e+00,-2.134219555555e+02,1.155810266390e+00,-2.133311704813e+02,1.151342721439e+00
4,19392,3550781250.000000,2.525904782853e+02,3.608435404076e+01,2.037139674276e+02,1.634752320543e+02,2.018206141747e+02,1.620245914371e+02,2.017318461520e+02,1.619595099465e+02
5,19393,3550964355.468750,-3.608435404076e+01,-2.525904782853e+02,9.978389387619e+01,-2.413714773217e+02,9.892560088683e+01,-2.391550157900e+02,9.888808387648e+01,-2.390517042271e+02
6,19394,3551147460.937500,-1.804217702038e+02,-1.804217702038e+02,-6.510211278088e+01,-2.529361548528e+02,-6.445997422002e+01,-2.506563469447e+02,-6.442799461245e+01,-2.505513504578e+02
7,19395,3551330566.406250,1.804217702038e+02,2.525904782853e+02,2.766773052724e+01,3.165300446331e+02,2.735280959837e+01,3.136761086967e+02,2.733539402197e+01,3.135439109061e+02
8,19396,3551513671.875000,2.525904782853e+02,3.608435404076e+01,2.039773002828e+02,1.631145252832e+02,2.021075919391e+02,1.616880120113e+02,2.020191968737e+02,1.616234697874e+02
9,19397,3551696777.343750,3.608435404076e+01,2.525904782853e+02,-9.937442485393e+01,2.415302528012e+02,-9.853262906886e+01,2.393433755040e+02,-9.849552147715e+01,2.392405722994e+02
10,19398,3551879882.812500,-3.608435404076e+01,1.804217702038e+02,-1.254821677116e+02,1.404423193134e+02,-1.243895223787e+02,1.391613878613e+02,-1.243397169512e+02,1.391004503050e+02
11,19399,3552062988.281250,-1.082530621223e+02,3.608435404076e+01,-1.142519051207e+02,-2.426921061050e+01,-1.132295555699e+02,-2.407655461860e+01,-1.131814799059e+02,-2.406853675386e+01
12,19400,3552246093.750000,-1.082530621223e+02,1.804217702038e+02,-1.889416778376e+02,1.033888678033e+02,-1.872866632254e+02,1.024328468697e+02,-1.872099097018e+02,1.023863354246e+02
13,19401,3552429199.218750,-3.608435404076e+01,3.608435404076e+01,-5.052242619951e+01,1.328243610467e+01,-5.007860302445e+01,1.315466628891e+01,-5.005784576115e+01,1.314821648733e+01
14,19402,3552612304.687500,1.082530621223e+02,1.082530621223e+02,4.005683015315e+01,1.515185770581e+02,3.967301006526e+01,1.501926208000e+02,3.965359849814e+01,1.501304644926e+02
15,19403,3552795410.156250,1.804217702038e+02,-1.082530621223e+02,2.153815456351e+02,-3.198529184125e+00,2.134928886293e+02,-3.126256047480e+00,2.134036769592e+02,-3.120971712588e+00
16,19404,3552978515.625000,-3.608435404076e+01,-3.608435404076e+01,-1.349189917776e+01,-5.047343505084e+01,-1.336364073197e+01,-5.003515250373e+01,-1.335712914329e+01,-5.001451113329e+01
17,19405,3553161621.093750,3.608435404076e+01,1.082530621223e+02,-2.345650221134e+01,1.144381903837e+02,-2.327581995182e+01,1.134372482311e+02,-2.326822985456e+01,1.133895245239e+02
18,19406,3553344726.562500,2.525904782853e+02,-1.082530621223e+02,2.793262698476e+02,3.336877724426e+01,2.768975217748e+02,3.313680238657e+01,2.767816454414e+02,3.312816742609e+01
19,19407,3553527832.031250,1.082530621223e+02,1.804217702038e+02,3.609575925278e+00,2.153379126726e+02,3.534189563079e+00,2.134789277123e+02,3.528743820036e+00,2.133902679872e+02
20,19408,3553710937.500000,-3.608435404076e+01,1.804217702038e+02,-1.243058019529e+02,1.414652248515e+02,-1.232655756705e+02,1.402228243204e+02,-1.232170350019e+02,1.401623382213e+02
21,19409,3553894042.968750,1.082530621223e+02,2.525904782853e+02,-3.325123703272e+01,2.792761744552e+02,-3.302370462652e+01,2.768766728264e+02,-3.301517942265e+01,2.767613359669e+02
22,19410,3554077148.437500,-3.608435404076e+01,3.608435404076e+01,-5.043986931087e+01,1.352610090810e+01,-5.001225895871e+01,1.340032953502e+01,-4.999181847294e+01,1.339385413199e+01
23,19411,3554260253.906250,-1.082530621223e+02,1.804217702038e+02,-1.882333193390e+02,1.044979200765e+02,-1.866552103372e+02,1.035712653572e+02,-1.865800404269e+02,1.035250072855e+02
24,19412,3554443359.375000,-1.082530621223e+02,-1.082530621223e+02,-4.051288802736e+01,-1.513031606810e+02,-4.013896823715e+01,-1.500310449003e+02,-4.011961953857e+01,-1.499699180886e+02
25,19413,3554626464.843750,-2.525904782853e+02,1.804217702038e+02,-3.160832490850e+02,3.052873273452e+01,-3.134257397881e+02,3.020654156623e+01,-3.132972451916e+02,3.018826482034e+01
26,19414,3554809570.312500,3.608435404076e+01,-1.804217702038e+02,1.243216913331e+02,-1.413052818695e+02,1.233073998034e+02,-1.400939118886e+02,1.232593163059e+02,-1.400340203420e+02
27,19415,3554992675.781250,3.608435404076e+01,1.082530621223e+02,-2.348294592465e+01,1.143238917767e+02,-2.331019191968e+01,1.133637298844e+02,-2.330273585573e+01,1.133167643035e+02
28,19416,3555175781.250000,-1.082530621223e+02,1.082530621223e+02,-1.512217763946e+02,4.057879216634e+01,-1.499718476301e+02,4.021009180069e+01,-1.499111374079e+02,4.019081965890e+01
29,19417,3555358886.718750,-3.608435404076e+01,2.525904782853e+02,-1.607996420598e+02,2.054974384896e+02,-1.595096733644e+02,2.037619277778e+02,-1.594482061341e+02,2.036755874282e+02
30,19418,3555541992.187500,-3.608435404076e+01,-3.608435404076e+01,-1.364097484911e+01,-5.036794663380e+01,-1.351811073443e+01,-4.995528477309e+01,-1.351165812075e+01,-4.993513042977e+01
31,19419,3555725097.656250,2.525904782853e+02,-3.608435404076e+01,2.424876383517e+02,9.625142129434e+01,2.404764912562e+02,9.551078623208e+01,2.403766391878e+02,9.547631420003e+01
32,19420,3555908203.125000,1.082530621223e+02,1.082530621223e+02,4.126672822489e+01,1.509851206762e+02,4.089832451054e+01,1.497591706990e+02,4.087888236183e+01,1.496989562176e+02
33,19421,3556091308.593750,-2.525904782853e+02,3.608435404076e+01,-2.426363681797e+02,-9.576650470806e+01,-2.406418331921e+02,-9.503688613660e+01,-2.405422426643e+02,-9.500273689525e+01
34,19422,3556274414.062500,1.082530621223e+02,3.608435404076e+01,7.792983395000e+01,8.679643887995e+01,7.728058576101e+01,8.610918964948e+01,7.724761900170e+01,8.607568379295e+01
35,19423,3556457519.531250,-2.525904782853e+02,-3.608435404076e+01,-2.062120863704e+02,-1.596864234462e+02,-2.045160935338e+02,-1.584408487907e+02,-2.044302807606e+02,-1.583804652848e+02
36,19424,3556640625.000000,3.608435404076e+01,1.804217702038e+02,-5.902058850362e+01,1.785589704554e+02,-5.858343808991e+01,1.771133217388e+02,-5.856304147629e+01,1.770405908513e+02
37,19425,3556823730.468750,2.525904782853e+02,-3.608435404076e+01,2.427150591932e+02,9.535265766697e+01,2.407559339092e+02,9.464056145798e+01,2.406569514580e+02,9.460682982435e+01
38,19426,3557006835.937500,1.082530621223e+02,-1.082530621223e+02,1.508037212084e+02,-4.166804552808e+01,1.496128594059e+02,-4.130565303176e+01,1.495533152551e+02,-4.128621427284e+01
39,19427,3557189941.406250,-1.804217702038e+02,-3.608435404076e+01,-1.423524019341e+02,-1.229395213948e+02,-1.412002921102e+02,-1.219955913136e+02,-1.411411931471e+02,-1.219491244221e+02
40,19428,3557373046.875000,3.608435404076e+01,-3.608435404076e+01,5.027410513178e+01,-1.398423068355e+01,4.988091238016e+01,-1.386373091581e+01,4.986113000825e+01,-1.385723165009e+01
41,19429,3557556152.343750,1.082530621223e+02,-1.804217702038e+02,1.870768548116e+02,-1.064039183372e+02,1.856320003597e+02,-1.055312497927e+02,1.855595119920e+02,-1.054854645610e+02
42,19430,3557739257.812500,1.804217702038e+02,-1.804217702038e+02,2.514006270329e+02,-7.039587651183e+01,2.494536416264e+02,-6.979498059329e+01,2.493550607868e+02,-6.976238762106e+01
43,19431,3557922363.281250,1.082530621223e+02,-1.804217702038e+02,1.870056043239e+02,-1.067897525125e+02,1.855756687629e+02,-1.059222248477e+02,1.855034654109e+02,-1.058764294716e+02
44,19432,3558105468.750000,-3.608435404076e+01,-2.525904782853e+02,9.412373528560e+01,-2.435505991247e+02,9.344664119825e+01,-2.416497248855e+02,9.341385584873e+01,-2.415515609568e+02
45,19433,3558288574.218750,3.608435404076e+01,-1.804217702038e+02,1.222774956029e+02,-1.430517487345e+02,1.213669658679e+02,-1.419270011153e+02,1.213212660883e+02,-1.418682067589e+02
46,19434,3558471679.687500,1.082530621223e+02,-1.082530621223e+02,1.505661725822e+02,-4.270114175571e+01,1.494233991156e+02,-4.234361301840e+01,1.493647723920e+02,-4.232399219542e+01
47,19435,3558654785.156250,-1.082530621223e+02,-1.082530621223e+02,-4.280207143983e+01,-1.504547457052e+02,-4.244545644880e+01,-1.493186946363e+02,-4.242582667120e+01,-1.492602155494e+02
48,19436,3558837890.625000,3.608435404076e+01,-2.525904782853e+02,1.575548246443e+02,-2.075470515245e+02,1.564047582676e+02,-2.059434898268e+02,1.563466217008e+02,-2.058589739787e+02
49,19437,3559020996.093750,-1.804217702038e+02,-3.608435404076e+01,-1.431698819731e+02,-1.215732433729e+02,-1.420666737602e+02,-1.206870978093e+02,-1.420082332334e+02,-1.206420085399e+02
50,19438,3559204101.562500,1.804217702038e+02,-1.082530621223e+02,2.147050410148e+02,-7.434785214511e+00,2.130980593523e+02,-7.334952006404e+00,2.130140583890e+02,-7.328086084152e+00
51,19439,3559387207.031250,-1.804217702038e+02,2.525904782853e+02,-2.860661717674e+02,1.366165724110e+02,-2.839624203609e+02,1.355396674804e+02,-2.838530287641e+02,1.354809579360e+02
52,19440,3559570312.500000,1.804217702038e+02,1.082530621223e+02,1.079452905844e+02,1.858594875269e+02,1.071069254551e+02,1.845039720638e+02,1.070613506145e+02,1.844333804292e+02
53,19441,3559753417.968750,2.525904782853e+02,1.804217702038e+02,1.371379495442e+02,2.859780375366e+02,1.360680600295e+02,2.838977562568e+02,1.360093363650e+02,2.837888025407e+02
54,19442,3559936523.437500,-1.082530621223e+02,1.804217702038e+02,-1.857714365103e+02,1.082928063425e+02,-1.844314492722e+02,1.074605090406e+02,-1.843611550513e+02,1.074149492671e+02
55,19443,3560119628.906250,1.804217702038e+02,3.608435404076e+01,1.438922520617e+02,1.210613499430e+02,1.428179724292e+02,1.202080471556e+02,1.427598511638e+02,1.201636727084e+02
56,19444,3560302734.375000,2.525904782853e+02,1.082530621223e+02,1.731344909975e+02,2.211203713933e+02,1.718333368761e+02,2.195522515371e+02,1.717621348412e+02,2.194697034663e+02
57,19445,3560485839.843750,-3.608435404076e+01,-1.082530621223e+02,2.081231133889e+01,-1.147301224663e+02,2.068579572977e+01,-1.138983692341e+02,2.067985331661e+01,-1.138535810935e+02
58,19446,3560668945.312500,-1.804217702038e+02,2.525904782853e+02,-2.856259165560e+02,1.378911061585e+02,-2.836057968298e+02,1.368434374629e+02,-2.834979880103e+02,1.367849048533e+02
59,19447,3560852050.781250,-1.082530621223e+02,-2.525904782853e+02,2.676349645680e+01,-2.794946230143e+02,2.663011164372e+01,-2.774959709071e+02,2.662493802101e+01,-2.773876946834e+02
60,19448,3561035156.250000,-1.804217702038e+02,-2.525904782853e+02,-3.808667195104e+01,-3.148224610186e+02,-3.775187832306e+01,-3.125980418739e+02,-3.773141924526e+01,-3.124775578471e+02
61,19449,3561218261.718750,-1.082530621223e+02,-3.608435404076e+01,-7.945474792416e+01,-8.528475217589e+01,-7.887708343211e+01,-8.469986661688e+01,-7.884498395209e+01,-8.466856134664e+01
62,19450,3561401367.187500,-3.608435404076e+01,-1.082530621223e+02,2.045685689067e+01,-1.147384402987e+02,2.033707958795e+01,-1.139300772976e+02,2.033134740639e+01,-1.138856960959e+02
63,19451,3561584472.656250,-1.804217702038e+02,3.608435404076e+01,-1.795156816699e+02,-5.552245947159e+01,-1.782534965951e+02,-5.517252964855e+01,-1.781837535659e+02,-5.515458187316e+01
64,19452,3561767578.125000,3.608435404076e+01,-1.082530621223e+02,8.505601308608e+01,-7.964020291948e+01,8.448328113811e+01,-7.907110818768e+01,8.445224852451e+01,-7.903911102556e+01
65,19453,3561950683.593750,2.525904782853e+02,-3.608435404076e+01,2.443834340856e+02,9.025748070264e+01,2.426823514196e+02,8.968634586349e+01,2.425874848526e+02,8.965642522913e+01
66,19454,3562133789.062500,-1.082530621223e+02,1.082530621223e+02,-1.497632146534e+02,4.475952503658e+01,-1.487475609205e+02,4.442242162218e+01,-1.486913755270e+02,4.440262400996e+01
67,19455,3562316894.531250,3.608435404076e+01,1.804217702038e+02,-5.496576998551e+01,1.796435367710e+02,-5.462887089568e+01,1.784103787533e+02,-5.461129644012e+01,1.783411105610e+02
68,19456,3562500000.000000,3.608435404076e+01,3.608435404076e+01,1.498627094004e+01,4.990385254622e+01,1.487470208797e+01,4.956959839479e+01,1.486809936931e+01,4.955094949614e+01
69,19457,3562683105.468750,-1.804217702038e+02,1.082530621223e+02,-2.146003178568e+02,1.018270319280e+01,-2.131607670943e+02,1.007015091030e+01,-2.130797268530e+02,1.006234245817e+01
70,19458,3562866210.937500,-1.804217702038e+02,1.804217702038e+02,-2.494327257559e+02,7.526340359614e+01,-2.477830533120e+02,7.470964776207e+01,-2.476902085699e+02,7.467661819764e+01
71,19459,3563049316.406250,-1.082530621223e+02,2.525904782853e+02,-2.191895178012e+02,1.752026968301e+02,-2.177715460131e+02,1.739953765452e+02,-2.176921275296e+02,1.739252758211e+02
72,19460,3563232421.875000,1.804217702038e+02,3.608435404076e+01,1.451315210723e+02,1.192713351053e+02,1.441503737021e+02,1.185150393466e+02,1.440935583641e+02,1.184728286002e+02
