tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,1.485514572622225471e-01,1217,1.485595703125000000e-01,8.113050277452904524e-06,0
1,8.788713406082022950e-02,720,8.789062500000000000e-02,3.490939179770502498e-06,0
2,1.421826333119834140e-01,1165,1.422119140625000000e-01,2.928075051658596273e-05,0
3,-1.731474599150090998e-01,-1418,-1.730957031250000000e-01,5.175679000909982896e-05,0
4,3.693061487428286188e-02,303,3.698730468750000000e-02,5.668981321713811861e-05,0
5,-4.265640939209128235e-02,-349,-4.260253906250000000e-02,5.387032959128235099e-05,0
6,1.125759149862057829e-01,922,1.125488281250000000e-01,-2.708686120578285284e-05,0
7,-5.146589465154265131e-02,-422,-5.151367187500000000e-02,-4.777722345734869425e-05,0
8,-6.445960071153884752e-02,-528,-6.445312500000000000e-02,6.475711538847517268e-06,0
9,7.775028718100578107e-02,637,7.775878906250000000e-02,8.501881494218932467e-06,0
10,-2.845794179163037632e-02,-233,-2.844238281250000000e-02,1.555897913037632141e-05,0
11,3.082744404399111182e-02,253,3.088378906250000000e-02,5.634501850888817831e-05,0
12,-5.948293364021908086e-02,-487,-5.944824218750000000e-02,3.469145271908086192e-05,0
13,2.606276747043556954e-02,214,2.612304687500000000e-02,6.027940456443045547e-05,0
14,4.778783463358842604e-02,391,4.772949218750000000e-02,-5.834244608842603652e-05,0
15,-7.260616883813679479e-02,-595,-7.263183593750000000e-02,-2.566709936320521468e-05,0
16,3.874650424325431358e-02,317,3.869628906250000000e-02,-5.021518075431358197e-05,0
17,-9.898516419376954603e-03,-81,-9.887695312500000000e-03,1.082110687695460316e-05,0
18,7.078910008703756356e-03,58,7.080078125000000000e-03,1.168116296243644492e-06,0
19,6.723796268623931024e-03,55,6.713867187500000000e-03,-9.929081123931024488e-06,0
20,-4.115791833810986816e-02,-337,-4.113769531250000000e-02,2.022302560986816156e-05,0
21,5.632269037810794243e-02,461,5.627441406250000000e-02,-4.827631560794243271e-05,0
22,-3.014627272663264815e-02,-247,-3.015136718750000000e-02,-5.094460867351852107e-06,0
23,-9.709531232770299974e-03,-80,-9.765625000000000000e-03,-5.609376722970002560e-05,0
24,3.179157750155496565e-02,260,3.173828125000000000e-02,-5.329625155496564570e-05,0
25,-3.603949837275029905e-02,-295,-3.601074218750000000e-02,2.875618525029904893e-05,0
26,3.216053568477847402e-02,263,3.210449218750000000e-02,-5.604349727847401930e-05,0
27,-1.807527018147036743e-02,-148,-1.806640625000000000e-02,8.863931470367431009e-06,0
28,-6.035742363799850678e-03,-49,-5.981445312500000000e-03,5.429705129985067796e-05,0
29,2.765117000050852994e-02,227,2.770996093750000000e-02,5.879093699147006080e-05,0
30,-3.730936638241323655e-02,-306,-3.735351562500000000e-02,-4.414924258676344859e-05,0
31,3.477749694418075244e-02,285,3.479003906250000000e-02,1.254211831924756382e-05,0
32,-1.625405952198098747e-02,-133,-1.623535156250000000e-02,1.870795948098746830e-05,0
33,-1.987026167578772456e-02,-163,-1.989746093750000000e-02,-2.719926171227543543e-05,0
34,5.071663380052389425e-02,415,5.065917968750000000e-02,-5.745411302389424879e-05,0
35,-4.401081021941587873e-02,-361,-4.406738281250000000e-02,-5.657259308412126986e-05,0
36,6.186851793496787530e-03,51,6.225585937500000000e-03,3.873414400321247009e-05,0
37,1.898105921145417166e-02,155,1.892089843750000000e-02,-6.016077395417165907e-05,0
38,-1.669523864574275207e-02,-137,-1.672363281250000000e-02,-2.839416675724792949e-05,0
