tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.484559636578589914e-01,-4071,-2.484741210937500000e-01,-1.815743589100859978e-05,0
1,-7.230490728033385495e-02,-1185,-7.232666015625000000e-02,-2.175287591614505356e-05,0
2,-1.964655436775299413e-01,-3219,-1.964721679687500000e-01,-6.624291220058697860e-06,0
3,3.973287051924951907e-01,6510,3.973388671875000000e-01,1.016199500480929885e-05,0
4,-1.867405853446698072e-01,-3060,-1.867675781250000000e-01,-2.699278033019281153e-05,0
5,9.858198988861778533e-02,1615,9.857177734375000000e-02,-1.021254486778533366e-05,0
6,-2.429868984840171109e-01,-3981,-2.429809570312500000e-01,5.941452767110888544e-06,0
7,2.116279157132316679e-01,3467,2.116088867187500000e-01,-1.902899448166794905e-05,0
8,4.334509624392523380e-02,710,4.333496093750000000e-02,-1.013530642523380321e-05,0
9,-1.676058493392263982e-01,-2746,-1.676025390625000000e-01,3.310276726398164726e-06,0
10,7.152851454036135426e-02,1172,7.153320312500000000e-02,4.688584638645743041e-06,0
11,-1.658746400535141344e-02,-272,-1.660156250000000000e-02,-1.409849464858656254e-05,0
12,1.011881713073450040e-01,1658,1.011962890625000000e-01,8.117755154996020295e-06,0
13,-1.245187951060951065e-01,-2040,-1.245117187500000000e-01,7.076356095106484112e-06,0
14,-1.487247113626444760e-02,-244,-1.489257812500000000e-02,-2.010698873555240296e-05,0
15,1.379540434403003502e-01,2260,1.379394531250000000e-01,-1.459031530035015400e-05,0
16,-9.151047860590197369e-02,-1499,-9.149169921875000000e-02,1.877938715197369213e-05,0
17,-1.884005641612165535e-02,-309,-1.885986328125000000e-02,-1.980686512834464730e-05,0
18,2.743877399078626170e-02,450,2.746582031250000000e-02,2.704632171373830274e-05,0
19,3.434803041878865815e-02,563,3.436279296875000000e-02,1.476254996134185316e-05,0
20,-2.727224372304113201e-02,-447,-2.728271484375000000e-02,-1.047112070886799251e-05,0
21,-5.231887112480635565e-02,-857,-5.230712890625000000e-02,1.174221855635565470e-05,0
22,7.405846262729359752e-02,1213,7.403564453125000000e-02,-2.281809604359752441e-05,0
23,9.775868015711328129e-03,160,9.765625000000000000e-03,-1.024301571132812949e-05,0
24,-8.389845851791195852e-02,-1375,-8.392333984375000000e-02,-2.488132583804147924e-05,0
25,3.652983005812121542e-02,599,3.656005859375000000e-02,3.022853562878458078e-05,0
26,8.233025525337120398e-02,1349,8.233642578125000000e-02,6.170527878796017163e-06,0
27,-1.249805683922394495e-01,-2048,-1.250000000000000000e-01,-1.943160776055052885e-05,0
28,2.841934266652508534e-02,466,2.844238281250000000e-02,2.304014597491466088e-05,0
29,1.170446083457380299e-01,1918,1.170654296875000000e-01,2.082134176197014686e-05,0
30,-1.705046053578345988e-01,-2794,-1.705322265625000000e-01,-2.762120466540118890e-05,0
31,7.935415115083711834e-02,1300,7.934570312500000000e-02,-8.448025837118344761e-06,0
32,7.935415115083711834e-02,1300,7.934570312500000000e-02,-8.448025837118344761e-06,0
33,-1.705046053578345988e-01,-2794,-1.705322265625000000e-01,-2.762120466540118890e-05,0
34,1.170446083457380299e-01,1918,1.170654296875000000e-01,2.082134176197014686e-05,0
35,2.841934266652508534e-02,466,2.844238281250000000e-02,2.304014597491466088e-05,0
36,-1.249805683922394495e-01,-2048,-1.250000000000000000e-01,-1.943160776055052885e-05,0
37,8.233025525337120398e-02,1349,8.233642578125000000e-02,6.170527878796017163e-06,0
38,3.652983005812121542e-02,599,3.656005859375000000e-02,3.022853562878458078e-05,0
39,-8.389845851791195852e-02,-1375,-8.392333984375000000e-02,-2.488132583804147924e-05,0
40,9.775868015711328129e-03,160,9.765625000000000000e-03,-1.024301571132812949e-05,0
41,7.405846262729359752e-02,1213,7.403564453125000000e-02,-2.281809604359752441e-05,0
