sample_index,time_s,i,q
0,0.000000000000000000e+00,9.070574718259e-02,-1.305964974549e-02
1,4.166666666666666495e-11,1.247951117194e-02,9.306710312711e-02
2,8.333333333333332991e-11,-9.491937137401e-02,1.050025461048e-02
3,1.250000000000000078e-10,-7.111092053672e-03,-9.623179887890e-02
4,1.666666666666666598e-10,9.697616178491e-02,-2.320506113222e-03
5,2.083333333333333377e-10,-3.843557624240e-03,9.712702589658e-02
6,2.500000000000000156e-10,-9.666199896338e-02,-1.133375862163e-02
7,2.916666666666666417e-10,2.008369086009e-02,-9.556197272752e-02
8,3.333333333333333196e-10,9.381135262593e-02,3.000847138442e-02
9,3.749999999999999975e-10,-4.100558214029e-02,9.139827298883e-02
10,4.166666666666666754e-10,-8.831479555011e-02,-5.295595595924e-02
11,4.583333333333333533e-10,6.572529429004e-02,-8.455708907836e-02
12,5.000000000000000311e-10,8.012558795550e-02,7.916560116266e-02
13,5.416666666666666573e-10,-9.311691494416e-02,7.502512757196e-02
14,5.833333333333332835e-10,-6.926505447663e-02,-1.074092167432e-01
15,6.250000000000000131e-10,1.218644918777e-01,-6.285930931495e-02
16,6.666666666666666393e-10,5.582648071266e-02,1.362989186717e-01
17,7.083333333333333688e-10,-1.505251570202e-01,4.818982841335e-02
18,7.499999999999999950e-10,-3.997727415719e-02,-1.643547076831e-01
19,7.916666666666666212e-10,1.776003121568e-01,-3.122135899404e-02
20,8.333333333333333508e-10,2.195916595587e-02,1.900783622489e-01
21,8.749999999999999769e-10,-2.016112881487e-01,1.223220727017e-02
22,9.166666666666667065e-10,-2.086275575023e-03,-2.120298938588e-01
23,9.583333333333334361e-10,2.211756093288e-01,8.428741103532e-03
24,1.000000000000000062e-09,-1.925908053339e-02,2.289026295053e-01
25,1.041666666666666688e-09,-2.350799117745e-01,-3.034736320638e-02
26,1.083333333333333315e-09,4.163288426043e-02,-2.395930049163e-01
27,1.124999999999999941e-09,2.423456846785e-01,5.305193928527e-02
28,1.166666666666666567e-09,-6.453818254567e-02,2.432613734120e-01
29,1.208333333333333400e-09,-2.422843238355e-01,-7.602301579854e-02
30,1.250000000000000026e-09,8.743600552643e-02,-2.393805499015e-01
31,1.291666666666666652e-09,2.345384908760e-01,9.870532606401e-02
32,1.333333333333333279e-09,-1.097582257606e-01,2.277693980757e-01
33,1.374999999999999905e-09,-2.191074371977e-01,-1.205215130057e-01
34,1.416666666666666738e-09,1.309220586478e-01,-2.086095027784e-01
35,1.458333333333333364e-09,1.963547449789e-01,1.408873110672e-01
36,1.499999999999999990e-09,-1.503458199232e-01,1.824438125826e-01
37,1.541666666666666616e-09,-1.669978197402e-01,-1.592277643854e-01
38,1.583333333333333242e-09,1.674654814898e-01,-1.501570475795e-01
39,1.625000000000000075e-09,1.320793952512e-01,1.749939901281e-01
40,1.666666666666666702e-09,-1.817515060872e-01,1.129385982712e-01
41,1.708333333333333328e-09,-9.292223510039e-02,-1.876799435143e-01
42,1.749999999999999954e-09,1.927253981830e-01,-7.222954572968e-02
43,1.791666666666666580e-09,5.106908858000e-02,1.968386079863e-01
44,1.833333333333333413e-09,-1.999753861813e-01,2.965626424492e-02
45,1.874999999999999832e-09,-8.210736471055e-03,-2.020970230593e-01
46,1.916666666666666872e-09,2.031706519104e-01,1.304621773922e-02
47,1.958333333333333498e-09,-3.389439592677e-02,2.031695753969e-01
48,2.000000000000000125e-09,-2.020735487395e-01,-5.411736222348e-02
49,2.041666666666666751e-09,7.350510974325e-02,-1.998690164586e-01
50,2.083333333333333377e-09,1.965492997836e-01,9.185665958850e-02
51,2.125000000000000003e-09,-1.089825633521e-01,1.921147322634e-01
52,2.166666666666666629e-09,-1.865727415568e-01,-1.247072770265e-01
53,2.208333333333333255e-09,1.388713756762e-01,-1.799378758614e-01
54,2.249999999999999882e-09,1.722317739450e-01,1.513335800723e-01
55,2.291666666666666508e-09,-1.619725687036e-01,1.634830782667e-01
56,2.333333333333333134e-09,-1.537272912161e-01,-1.706885511436e-01
57,2.375000000000000174e-09,1.774045816370e-01,-1.430065750469e-01
58,2.416666666666666800e-09,1.313694966325e-01,1.820675949327e-01
59,2.458333333333333426e-09,-1.846491498010e-01,1.188707187219e-01
60,2.500000000000000052e-09,-1.055706399112e-01,-1.851458692806e-01
61,2.541666666666666678e-09,1.835795704689e-01,-9.153498607260e-02
62,2.583333333333333305e-09,7.683435648361e-02,1.799970805448e-01
63,2.624999999999999931e-09,-1.744697396468e-01,6.154372837600e-02
64,2.666666666666666557e-09,-4.574192406498e-02,-1.670925951818e-01
65,2.708333333333333183e-09,1.579832960401e-01,-2.951104522290e-02
66,2.749999999999999809e-09,1.293587922165e-02,1.472806990200e-01
67,2.791666666666666849e-09,-1.351432034390e-01,-3.896717220912e-03
68,2.833333333333333475e-09,2.089845159596e-02,-1.217468334122e-01
69,2.875000000000000102e-09,1.072830905398e-01,3.798024066238e-02
70,2.916666666666666728e-09,-5.505286116725e-02,9.195660274617e-02
71,2.958333333333333354e-09,-7.598259769122e-02,-7.202760030323e-02
72,2.999999999999999980e-09,8.881689995707e-02,-5.958423151661e-02
73,3.041666666666666606e-09,4.298980564767e-02,1.053349888470e-01
74,3.083333333333333232e-09,-1.214984967534e-01,2.642990592875e-02
75,3.124999999999999859e-09,-1.013449950186e-02,-1.372270452160e-01
76,3.166666666666666485e-09,1.524438093041e-01,5.669974470049e-03
77,3.208333333333333525e-09,-2.076348389440e-02,1.670760453536e-01
78,3.250000000000000151e-09,-1.810555799156e-01,-3.493521652919e-02
79,3.291666666666666777e-09,4.798629099760e-02,-1.943192555581e-01
80,3.333333333333333403e-09,2.068093296118e-01,5.973233170087e-02
81,3.375000000000000029e-09,-7.000587484783e-02,2.184738224448e-01
82,3.416666666666666655e-09,-2.292668123792e-01,-7.865857479116e-02
83,3.458333333333333282e-09,8.556318222659e-02,-2.391486749270e-01
84,3.499999999999999908e-09,2.480862646105e-01,9.061526854309e-02
85,3.541666666666666534e-09,-9.373467367634e-02,2.560530382422e-01
86,3.583333333333333160e-09,-2.630291191565e-01,-9.486665817747e-02
87,3.625000000000000200e-09,9.398274382229e-02,-2.690013025127e-01
88,3.666666666666666826e-09,2.739630024113e-01,9.108123090905e-02
89,3.708333333333333452e-09,-8.618738437686e-02,2.779141421766e-01
90,3.749999999999999665e-09,-2.808609897576e-01,-7.935328497371e-02
91,3.791666666666666705e-09,7.065734586071e-02,-2.828159407666e-01
92,3.833333333333333744e-09,2.837972522202e-01,6.020349920558e-02
93,3.874999999999999957e-09,-4.812006144203e-02,2.838287305480e-01
