freq_hz,h1_db,h2_target_db,h2_float_db,h2_fixed_db,h2_float_phase_rad,h2_fixed_phase_rad,htotal_float_db,htotal_fixed_db
3500000000.000000,0.103964771,-0.103964771,-0.047729352,-0.047766265,3.010692959690,3.010692959690,0.056235419,0.056198506
3501000000.000000,0.100674489,-0.100674489,-0.055783268,-0.055776735,2.990010808054,2.990010808054,0.044891221,0.044897754
3502000000.000000,0.111903841,-0.111903841,-0.063419554,-0.063368426,2.969328656418,2.969328656418,0.048484287,0.048535415
3503000000.000000,0.109530580,-0.109530580,-0.070645810,-0.070548953,2.948646504782,2.948646504782,0.038884770,0.038981627
3504000000.000000,0.108729700,-0.108729700,-0.077469736,-0.077326032,2.927964353146,2.927964353146,0.031259964,0.031403668
3505000000.000000,0.108159292,-0.108159292,-0.083899130,-0.083707474,2.907282201510,2.907282201510,0.024260162,0.024451818
3506000000.000000,0.110152797,-0.110152797,-0.089941878,-0.089701182,2.886600049873,2.886600049873,0.020210919,0.020451615
3507000000.000000,0.115975720,-0.115975720,-0.095605942,-0.095315137,2.865917898237,2.865917898237,0.020369778,0.020660583
3508000000.000000,0.108172066,-0.108172066,-0.100899359,-0.100557391,2.845235746601,2.845235746601,0.007272707,0.007614675
3509000000.000000,0.114010028,-0.114010028,-0.105830231,-0.105436064,2.824553594965,2.824553594965,0.008179797,0.008573964
3510000000.000000,0.112655188,-0.112655188,-0.110406714,-0.109959330,2.803871443329,2.803871443329,0.002248474,0.002695858
3511000000.000000,0.116979841,-0.116979841,-0.114637015,-0.114135416,2.783189291693,2.783189291693,0.002342826,0.002844425
3512000000.000000,0.112960163,-0.112960163,-0.118529382,-0.117972589,2.762507140057,2.762507140057,-0.005569219,-0.005012426
3513000000.000000,0.114301419,-0.114301419,-0.122092100,-0.121479152,2.741824988420,2.741824988420,-0.007790681,-0.007177733
3514000000.000000,0.116667960,-0.116667960,-0.125333477,-0.124663436,2.721142836784,2.721142836784,-0.008665517,-0.007995476
3515000000.000000,0.110457549,-0.110457549,-0.128261846,-0.127533792,2.700460685148,2.700460685148,-0.017804297,-0.017076243
3516000000.000000,0.116752322,-0.116752322,-0.130885552,-0.130098586,2.679778533512,2.679778533512,-0.014133230,-0.013346264
3517000000.000000,0.116273340,-0.116273340,-0.133212945,-0.132366191,2.659096381876,2.659096381876,-0.016939605,-0.016092851
3518000000.000000,0.117651833,-0.117651833,-0.135252378,-0.134344980,2.638414230240,2.638414230240,-0.017600545,-0.016693147
3519000000.000000,0.121641687,-0.121641687,-0.137012196,-0.136043321,2.617732078604,2.617732078604,-0.015370509,-0.014401634
3520000000.000000,0.116272327,-0.116272327,-0.138500733,-0.137469570,2.597049926968,2.597049926968,-0.022228406,-0.021197243
3521000000.000000,0.112165773,-0.112165773,-0.139726304,-0.138632063,2.576367775331,2.576367775331,-0.027560531,-0.026466290
3522000000.000000,0.117957445,-0.117957445,-0.140697199,-0.139539113,2.555685623695,2.555685623695,-0.022739754,-0.021581668
3523000000.000000,0.114149390,-0.114149390,-0.141421677,-0.140199005,2.535003472059,2.535003472059,-0.027272287,-0.026049615
3524000000.000000,0.115226732,-0.115226732,-0.141907962,-0.140619983,2.514321320423,2.514321320423,-0.026681230,-0.025393251
3525000000.000000,0.121006466,-0.121006466,-0.142164238,-0.140810256,2.493639168787,2.493639168787,-0.021157772,-0.019803790
3526000000.000000,0.118543830,-0.118543830,-0.142198640,-0.140777981,2.472957017151,2.472957017151,-0.023654810,-0.022234151
3527000000.000000,0.114411386,-0.114411386,-0.142019251,-0.140531267,2.452274865515,2.452274865515,-0.027607865,-0.026119881
3528000000.000000,0.111955574,-0.111955574,-0.141634100,-0.140078164,2.431592713879,2.431592713879,-0.029678526,-0.028122590
3529000000.000000,0.111236500,-0.111236500,-0.141051150,-0.139426663,2.410910562242,2.410910562242,-0.029814650,-0.028190163
3530000000.000000,0.117139683,-0.117139683,-0.140278303,-0.138584687,2.390228410606,2.390228410606,-0.023138620,-0.021445004
3531000000.000000,0.111922927,-0.111922927,-0.139323387,-0.137560089,2.369546258970,2.369546258970,-0.027400460,-0.025637162
3532000000.000000,0.112325738,-0.112325738,-0.138194156,-0.136360648,2.348864107334,2.348864107334,-0.025868418,-0.024034910
3533000000.000000,0.114339565,-0.114339565,-0.136898285,-0.134994064,2.328181955698,2.328181955698,-0.022558720,-0.020654499
3534000000.000000,0.107365930,-0.107365930,-0.135443366,-0.133467954,2.307499804062,2.307499804062,-0.028077436,-0.026102024
3535000000.000000,0.102090804,-0.102090804,-0.133836907,-0.131789848,2.286817652426,2.286817652426,-0.031746103,-0.029699044
3536000000.000000,0.115848254,-0.115848254,-0.132086322,-0.129967186,2.266135500789,2.266135500789,-0.016238068,-0.014118932
3537000000.000000,0.111118279,-0.111118279,-0.130198934,-0.128007318,2.245453349153,2.245453349153,-0.019080655,-0.016889039
3538000000.000000,0.103468162,-0.103468162,-0.128181970,-0.125917492,2.224771197517,2.224771197517,-0.024713808,-0.022449330
3539000000.000000,0.104207135,-0.104207135,-0.126042556,-0.123704861,2.204089045881,2.204089045881,-0.021835421,-0.019497726
3540000000.000000,0.100381591,-0.100381591,-0.123787715,-0.121376473,2.183406894245,2.183406894245,-0.023406124,-0.020994882
3541000000.000000,0.102527407,-0.102527407,-0.121424366,-0.118939270,2.162724742609,2.162724742609,-0.018896959,-0.016411863
3542000000.000000,0.104535104,-0.104535104,-0.118959320,-0.116400090,2.142042590973,2.142042590973,-0.014424216,-0.011864986
3543000000.000000,0.104449819,-0.104449819,-0.116399278,-0.113765657,2.121360439337,2.121360439337,-0.011949459,-0.009315838
3544000000.000000,0.099977515,-0.099977515,-0.113750828,-0.111042584,2.100678287700,2.100678287700,-0.013773313,-0.011065069
3545000000.000000,0.098358846,-0.098358846,-0.111020443,-0.108237370,2.079996136064,2.079996136064,-0.012661597,-0.009878524
3546000000.000000,0.093023879,-0.093023879,-0.108214481,-0.105356396,2.059313984428,2.059313984428,-0.015190602,-0.012332517
3547000000.000000,0.098291526,-0.098291526,-0.105339181,-0.102405926,2.038631832792,2.038631832792,-0.007047655,-0.004114400
3548000000.000000,0.091283784,-0.091283784,-0.102400661,-0.099392104,2.017949681156,2.017949681156,-0.011116877,-0.008108320
3549000000.000000,0.089912895,-0.089912895,-0.099404921,-0.096320951,1.997267529520,1.997267529520,-0.009492026,-0.006408056
3550000000.000000,0.087533479,-0.087533479,-0.096357834,-0.093198368,1.976585377884,1.976585377884,-0.008824355,-0.005664889
3551000000.000000,0.085268103,-0.085268103,-0.093265151,-0.090030128,1.955903226247,1.955903226247,-0.007997048,-0.004762025
3552000000.000000,0.084938455,-0.084938455,-0.090132499,-0.086821883,1.935221074611,1.935221074611,-0.005194044,-0.001883428
3553000000.000000,0.086851375,-0.086851375,-0.086965377,-0.083579155,1.914538922975,1.914538922975,-0.000114002,0.003272220
3554000000.000000,0.083272775,-0.083272775,-0.083769157,-0.080307342,1.893856771339,1.893856771339,-0.000496382,0.002965433
3555000000.000000,0.078303119,-0.078303119,-0.080549084,-0.077011712,1.873174619703,1.873174619703,-0.002245965,0.001291407
3556000000.000000,0.074621982,-0.074621982,-0.077310274,-0.073697405,1.852492468067,1.852492468067,-0.002688292,0.000924577
3557000000.000000,0.071056561,-0.071056561,-0.074057716,-0.070369433,1.831810316431,1.831810316431,-0.003001155,0.000687128
3558000000.000000,0.085289787,-0.085289787,-0.070796267,-0.067032676,1.811128164795,1.811128164795,0.014493520,0.018257111
3559000000.000000,0.061158263,-0.061158263,-0.067530656,-0.063691889,1.790446013158,1.790446013158,-0.006372393,-0.002533626
3560000000.000000,0.072047466,-0.072047466,-0.064265482,-0.060351691,1.769763861522,1.769763861522,0.007781984,0.011695775
3561000000.000000,0.068413808,-0.068413808,-0.061005212,-0.057016576,1.749081709886,1.749081709886,0.007408596,0.011397232
3562000000.000000,0.062907830,-0.062907830,-0.057754187,-0.053690904,1.728399558250,1.728399558250,0.005153643,0.009216926
3563000000.000000,0.064077422,-0.064077422,-0.054516616,-0.050378909,1.707717406614,1.707717406614,0.009560806,0.013698513
3564000000.000000,0.058400792,-0.058400792,-0.051296576,-0.047084693,1.687035254978,1.687035254978,0.007104216,0.011316099
3565000000.000000,0.052879325,-0.052879325,-0.048098018,-0.043812226,1.666353103342,1.666353103342,0.004781307,0.009067099
3566000000.000000,0.057394455,-0.057394455,-0.044924764,-0.040565354,1.645670951705,1.645670951705,0.012469691,0.016829101
3567000000.000000,0.055996082,-0.055996082,-0.041780504,-0.037347790,1.624988800069,1.624988800069,0.014215578,0.018648292
3568000000.000000,0.056645520,-0.056645520,-0.038668802,-0.034163121,1.604306648433,1.604306648433,0.017976718,0.022482399
3569000000.000000,0.045919595,-0.045919595,-0.035593095,-0.031014804,1.583624496797,1.583624496797,0.010326500,0.014904791
3570000000.000000,0.050554469,-0.050554469,-0.032556691,-0.027906170,1.562942345161,1.562942345161,0.017997778,0.022648299
3571000000.000000,0.050420062,-0.050420062,-0.029562774,-0.024840425,1.542260193525,1.542260193525,0.020857288,0.025579637
3572000000.000000,0.041177475,-0.041177475,-0.026614400,-0.021820648,1.521578041889,1.521578041889,0.014563075,0.019356827
3573000000.000000,0.045400008,-0.045400008,-0.023714503,-0.018849792,1.500895890253,1.500895890253,0.021685505,0.026550216
3574000000.000000,0.039727024,-0.039727024,-0.020865891,-0.015930689,1.480213738616,1.480213738616,0.018861133,0.023796335
3575000000.000000,0.034504129,-0.034504129,-0.018071250,-0.013066044,1.459531586980,1.459531586980,0.016432879,0.021438085
3576000000.000000,0.039561414,-0.039561414,-0.015333143,-0.010258444,1.438849435344,1.438849435344,0.024228271,0.029302970
3577000000.000000,0.039402694,-0.039402694,-0.012654015,-0.007510352,1.418167283708,1.418167283708,0.026748679,0.031892342
3578000000.000000,0.030805528,-0.030805528,-0.010036189,-0.004824113,1.397485132072,1.397485132072,0.020769339,0.025981415
3579000000.000000,0.027494101,-0.027494101,-0.007481870,-0.002201953,1.376802980436,1.376802980436,0.020012231,0.025292148
3580000000.000000,0.029588926,-0.029588926,-0.004993145,0.000354020,1.356120828800,1.356120828800,0.024595781,0.029942946
3581000000.000000,0.028614501,-0.028614501,-0.002571986,0.002841813,1.335438677163,1.335438677163,0.026042515,0.031456314
3582000000.000000,0.022920354,-0.022920354,-0.000220251,0.005259551,1.314756525527,1.314756525527,0.022700103,0.028179905
3583000000.000000,0.028606185,-0.028606185,0.002060318,0.007605469,1.294074373891,1.294074373891,0.030666503,0.036211654
3584000000.000000,0.018006047,-0.018006047,0.004268090,0.009877917,1.273392222255,1.273392222255,0.022274137,0.027883964
3585000000.000000,0.020178759,-0.020178759,0.006401544,0.012075354,1.252710070619,1.252710070619,0.026580303,0.032254113
3586000000.000000,0.014955483,-0.014955483,0.008459268,0.014196349,1.232027918983,1.232027918983,0.023414751,0.029151832
3587000000.000000,0.014061978,-0.014061978,0.010439960,0.016239580,1.211345767347,1.211345767347,0.024501938,0.030301558
3588000000.000000,0.013032103,-0.013032103,0.012342423,0.018203830,1.190663615711,1.190663615711,0.025374526,0.031235933
3589000000.000000,0.011025253,-0.011025253,0.014165564,0.020087989,1.169981464074,1.169981464074,0.025190817,0.031113242
3590000000.000000,0.012355188,-0.012355188,0.015908394,0.021891047,1.149299312438,1.149299312438,0.028263582,0.034246235
3591000000.000000,0.009899270,-0.009899270,0.017570026,0.023612100,1.128617160802,1.128617160802,0.027469296,0.033511370
3592000000.000000,0.005529120,-0.005529120,0.019149674,0.025250342,1.107935009166,1.107935009166,0.024678794,0.030779462
3593000000.000000,0.003297971,-0.003297971,0.020646647,0.026805065,1.087252857530,1.087252857530,0.023944618,0.030103036
3594000000.000000,0.002985694,-0.002985694,0.022060356,0.028275660,1.066570705894,1.066570705894,0.025046050,0.031261354
3595000000.000000,-0.000895656,0.000895656,0.023390301,0.029661611,1.045888554258,1.045888554258,0.022494645,0.028765955
3596000000.000000,0.000558918,-0.000558918,0.024636082,0.030962499,1.025206402621,1.025206402621,0.025195000,0.031521417
3597000000.000000,-0.002970468,0.002970468,0.025797385,0.032177993,1.004524250985,1.004524250985,0.022826917,0.029207525
3598000000.000000,-0.009839777,0.009839777,0.026873991,0.033307855,0.983842099349,0.983842099349,0.017034214,0.023468078
3599000000.000000,-0.002983830,0.002983830,0.027865764,0.034351934,0.963159947713,0.963159947713,0.024881934,0.031368104
3600000000.000000,-0.009568068,0.009568068,0.028772660,0.035310168,0.942477796077,0.942477796077,0.019204592,0.025742100
3601000000.000000,-0.006365081,0.006365081,0.029594716,0.036182577,0.921795644441,0.921795644441,0.023229635,0.029817496
3602000000.000000,-0.013680916,0.013680916,0.030332054,0.036969266,0.901113492805,0.901113492805,0.016651138,0.023288350
3603000000.000000,-0.012163989,0.012163989,0.030984875,0.037670422,0.880431341169,0.880431341169,0.018820886,0.025506433
3604000000.000000,-0.017453470,0.017453470,0.031553463,0.038286309,0.859749189532,0.859749189532,0.014099993,0.020832839
3605000000.000000,-0.017857606,0.017857606,0.032038176,0.038817272,0.839067037896,0.839067037896,0.014180570,0.020959666
3606000000.000000,-0.014936812,0.014936812,0.032439451,0.039263731,0.818384886260,0.818384886260,0.017502639,0.024326919
3607000000.000000,-0.020856763,0.020856763,0.032757795,0.039626178,0.797702734624,0.797702734624,0.011901032,0.018769415
3608000000.000000,-0.019253840,0.019253840,0.032993791,0.039905181,0.777020582988,0.777020582988,0.013739951,0.020651341
3609000000.000000,-0.025228719,0.025228719,0.033148091,0.040101376,0.756338431352,0.756338431352,0.007919372,0.014872657
3610000000.000000,-0.019495783,0.019495783,0.033221414,0.040215469,0.735656279716,0.735656279716,0.013725631,0.020719686
3611000000.000000,-0.024826824,0.024826824,0.033214548,0.040248231,0.714974128079,0.714974128079,0.008387724,0.015421407
3612000000.000000,-0.019657589,0.019657589,0.033128344,0.040200500,0.694291976443,0.694291976443,0.013470755,0.020542911
3613000000.000000,-0.024827991,0.024827991,0.032963716,0.040073177,0.673609824807,0.673609824807,0.008135725,0.015245186
3614000000.000000,-0.025385694,0.025385694,0.032721641,0.039867223,0.652927673171,0.652927673171,0.007335947,0.014481529
3615000000.000000,-0.020585351,0.020585351,0.032403151,0.039583659,0.632245521535,0.632245521535,0.011817800,0.018998308
3616000000.000000,-0.031756294,0.031756294,0.032009340,0.039223565,0.611563369899,0.611563369899,0.000253046,0.007467271
3617000000.000000,-0.021334127,0.021334127,0.031541353,0.038788073,0.590881218263,0.590881218263,0.010207226,0.017453946
3618000000.000000,-0.031514923,0.031514923,0.031000393,0.038278372,0.570199066627,0.570199066627,-0.000514530,0.006763449
3619000000.000000,-0.025879791,0.025879791,0.030387712,0.037695702,0.549516914990,0.549516914990,0.004507921,0.011815911
3620000000.000000,-0.029390541,0.029390541,0.029704610,0.037041354,0.528834763354,0.528834763354,0.000314069,0.007650813
3621000000.000000,-0.025773227,0.025773227,0.028952439,0.036316665,0.508152611718,0.508152611718,0.003179212,0.010543438
3622000000.000000,-0.030244116,0.030244116,0.028132595,0.035523021,0.487470460082,0.487470460082,-0.002111521,0.005278905
3623000000.000000,-0.024147769,0.024147769,0.027246517,0.034661849,0.466788308446,0.466788308446,0.003098748,0.010514080
3624000000.000000,-0.029581817,0.029581817,0.026295688,0.033734623,0.446106156810,0.446106156810,-0.003286129,0.004152806
3625000000.000000,-0.021587693,0.021587693,0.025281631,0.032742854,0.425424005174,0.425424005174,0.003693938,0.011155161
3626000000.000000,-0.028354770,0.028354770,0.024205907,0.031688094,0.404741853537,0.404741853537,-0.004148863,0.003333324
3627000000.000000,-0.019797552,0.019797552,0.023070116,0.030571931,0.384059701901,0.384059701901,0.003272564,0.010774379
3628000000.000000,-0.031209978,0.031209978,0.021875889,0.029395988,0.363377550265,0.363377550265,-0.009334089,-0.001813990
3629000000.000000,-0.025823069,0.025823069,0.020624892,0.028161924,0.342695398629,0.342695398629,-0.005198177,0.002338855
3630000000.000000,-0.020099802,0.020099802,0.019318824,0.026871426,0.322013246993,0.322013246993,-0.000780978,0.006771624
3631000000.000000,-0.022502227,0.022502227,0.017959410,0.025526213,0.301331095357,0.301331095357,-0.004542817,0.003023986
3632000000.000000,-0.023029919,0.023029919,0.016548406,0.024128032,0.280648943721,0.280648943721,-0.006481513,0.001098113
3633000000.000000,-0.021862057,0.021862057,0.015087590,0.022678653,0.259966792085,0.259966792085,-0.006774467,0.000816596
3634000000.000000,-0.026567973,0.026567973,0.013578767,0.021179875,0.239284640448,0.239284640448,-0.012989206,-0.005388098
3635000000.000000,-0.019936820,0.019936820,0.012023762,0.019633516,0.218602488812,0.218602488812,-0.007913058,-0.000303304
