tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
10,3730041503.906250,4.345475146292e-02,4.406432135090e-02,4.354292273145e-02,4.355646539382e-02,0.120996309,0.017606130,0.020307184,2.188432092814,-7.852566730557,-3.316441730080,-3.316441730080,2.525371790989,-1.747060306703,-1.747060306703,0.778311484286,0.778311484286
11,3747985839.843750,4.345475146292e-02,4.403319781174e-02,4.359395076704e-02,4.359965636017e-02,0.114859118,0.027779181,0.028915919,1.754057943690,-8.058027167982,-3.893029644375,-3.893029644375,2.754285502687,-2.118187783572,-2.118187783572,0.636097719115,0.636097719115
12,3765930175.781250,4.345475146293e-02,4.389801767329e-02,4.357610465577e-02,4.357463465210e-02,0.088152773,0.024222699,0.023929683,3.421481250805,-6.193652695020,-2.399782648281,-2.399782648281,2.951236668535,-2.489315260441,-2.489315260441,0.461921408093,0.461921408093
13,3784057617.187500,4.345475146293e-02,4.370475585606e-02,4.350106174237e-02,4.349366737265e-02,0.049828564,0.009251734,0.007775169,1.840756978860,-7.605399907911,-4.186444353111,-4.186444353111,3.120213727588,-2.864229752380,-2.864229752380,0.255983975208,0.255983975208
14,3802001953.125000,4.345475146293e-02,4.357612897380e-02,4.345747313568e-02,4.344594630862e-02,0.024227546,0.000544001,-0.001760184,0.096899841419,-9.200203454056,-6.152375376126,-6.152375376126,3.269267318884,-3.235357229249,-3.235357229249,0.033910089634,0.033910089634
15,3819946289.062500,4.345475146292e-02,4.344744246965e-02,4.336209260261e-02,4.334838453915e-02,-0.001461070,-0.018540756,-0.021287061,0.491319996153,-8.656953798061,-5.980253196999,-5.980253196999,3.418096820145,-3.606484706118,-3.606484706118,-0.188387885973,-0.188387885973
16,3837890625.000000,4.345475146292e-02,4.344940719632e-02,4.333921464938e-02,4.332523634051e-02,-0.001068297,-0.023124663,-0.025926597,0.784210388557,-8.196979076802,-5.891405952609,-5.891405952609,3.585181149001,-3.977612182987,-3.977612182987,-0.392431033987,-0.392431033987
17,3856018066.406250,4.345475146292e-02,4.351893291997e-02,4.333273146987e-02,4.332023860859e-02,0.012819352,-0.024424096,-0.026928606,-0.995599235386,-9.768654978555,-7.837996346302,-7.837996346302,3.793314871190,-4.352526674927,-4.352526674927,-0.559211803736,-0.559211803736
18,3873962402.343750,4.345475146293e-02,4.368750746395e-02,4.339471474734e-02,4.338506140459e-02,0.046399939,-0.012008649,-0.013941078,-2.865994973186,-11.402126924369,-9.842595768985,-9.842595768985,4.030238663176,-4.723654151796,-4.723654151796,-0.693415488620,-0.693415488620
19,3891906738.281250,4.345475146293e-02,4.387457478370e-02,4.347014886425e-02,4.346423395808e-02,0.083513003,0.003077142,0.001895188,-0.560765316950,-8.833723892607,-7.645320214092,-7.645320214092,4.293412038702,-5.094781628665,-5.094781628665,-0.801369589963,-0.801369589963
20,3910034179.687500,4.345475146293e-02,4.402152528928e-02,4.352685828004e-02,4.352506856006e-02,0.112556318,0.014401021,0.014043871,-0.467342746763,-8.470222463948,-7.656733277373,-7.656733277373,4.563490897174,-5.469696120604,-5.469696120604,-0.906205223430,-0.906205223430
21,3927978515.625000,4.345475146293e-02,4.412529362656e-02,4.358507388561e-02,4.358713603507e-02,0.133006760,0.026010324,0.026421271,0.420898421286,-7.328536183686,-6.886174473979,-6.886174473979,4.816936009387,-5.840823597473,-5.840823597473,-1.023887588086,-1.023887588086
22,3945922851.562500,4.345475146293e-02,4.411663223781e-02,4.358628078745e-02,4.359145450770e-02,0.131301633,0.026250839,0.027281799,0.207383136834,-7.317037829769,-7.245803596931,-7.245803596931,5.041949647756,-6.211951074342,-6.211951074342,-1.170001426586,-1.170001426586
23,3963867187.500000,4.345475146293e-02,4.405350348992e-02,4.358604854202e-02,4.359322635819e-02,0.118863648,0.026204557,0.027634845,1.097729277477,-6.240632593900,-6.540525837931,-6.540525837931,5.228008742982,-6.583078551211,-6.583078551211,-1.355069808229,-1.355069808229
24,3981994628.906250,4.345475146293e-02,4.390259469713e-02,4.353915714837e-02,4.354703833008e-02,0.089058360,0.016854943,0.018427066,1.708809869358,-5.473759469953,-6.148567205923,-6.148567205923,5.383801275048,-6.957993043150,-6.957993043150,-1.574191768102,-1.574191768102
25,3999938964.843750,4.345475146292e-02,4.362401392682e-02,4.338203091932e-02,4.338929962460e-02,0.033767060,-0.014547816,-0.013092608,2.744699661012,-4.293264776591,-5.339199989431,-5.339199989431,5.528406176756,-7.329120520020,-7.329120520020,-1.800714343264,-1.800714343264
26,4017883300.781250,4.345475146292e-02,4.347716888521e-02,4.334962016705e-02,4.335520522299e-02,0.004479718,-0.021039477,-0.019920481,4.003252882492,-2.880575668835,-4.297638358544,-4.297638358544,5.682542063032,-7.700247996889,-7.700247996889,-2.017705933857,-2.017705933857
27,4036010742.187500,4.345475146293e-02,4.334319511023e-02,4.330442158986e-02,4.330752128271e-02,-0.022326950,-0.030100563,-0.029478857,2.314342572593,-4.374939471935,-6.166916653583,-6.166916653583,5.877088569831,-8.075162488828,-8.075162488828,-2.198073918997,-2.198073918997
28,4053955078.125000,4.345475146293e-02,4.329368136011e-02,4.330352640684e-02,4.330380021722e-02,-0.032255078,-0.030280119,-0.030225198,-0.708093409803,-7.163331052545,-3.043250403883,-3.043250403883,6.111132971617,-8.446289965697,-8.446289965697,-2.335156994080,-2.335156994080
29,4071899414.062500,4.345475146292e-02,4.338813053849e-02,4.340540152915e-02,4.340291029363e-02,-0.013326645,-0.009869845,-0.010368382,-1.137714477946,-7.310583703178,-3.561630531385,-3.561630531385,6.393501389127,-8.817417442566,-8.817417442566,-2.423916053439,-2.423916053439
30,4089843750.000000,4.345475146292e-02,4.350264022026e-02,4.349429215399e-02,4.348950764888e-02,0.009566904,0.007899940,0.006944413,-3.932197023347,-9.795078066855,-6.417252371931,-6.417252371931,6.703489570851,-9.188544919435,-9.188544919435,-2.485055348584,-2.485055348584
31,4107971191.406250,4.345475146293e-02,4.360841318685e-02,4.355770210968e-02,4.355144233547e-02,0.030660272,0.020553802,0.019305444,-5.319337799459,-10.868501194740,-7.865589991755,-7.865589991755,7.017207219077,-9.563459411374,-9.563459411374,-2.546252192297,-2.546252192297
32,4125915527.343750,4.345475146292e-02,4.369481484708e-02,4.360735063066e-02,4.360070930351e-02,0.047852661,0.030448630,0.029125683,-5.767100748021,-11.038047070559,-8.406263344443,-8.406263344443,7.295424291821,-9.934586888243,-9.934586888243,-2.639162596422,-2.639162596422
33,4143859863.281250,4.345475146292e-02,4.366807332715e-02,4.356958536660e-02,4.356375046636e-02,0.042535211,0.022923132,0.021759828,-3.498273137719,-8.542351204290,-6.281694955043,-6.281694955043,7.522292547789,-10.305714365112,-10.305714365112,-2.783421817324,-2.783421817324
34,4161987304.687500,4.345475146293e-02,4.363835738687e-02,4.356841949481e-02,4.356453340700e-02,0.036622488,0.022690705,0.021915932,-6.235678539467,-11.117135359080,-9.231393601772,-9.231393601772,7.684913794747,-10.680628857051,-10.680628857051,-2.995715062305,-2.995715062305
35,4179931640.625000,4.345475146293e-02,4.343405922562e-02,4.343439747296e-02,4.343337686001e-02,-0.004137023,-0.004069381,-0.004273482,-8.710756533562,-13.487182061177,-11.972567780739,-11.972567780739,7.789945086744,-11.051756333921,-11.051756333921,-3.261811247176,-3.261811247176
36,4197875976.562500,4.345475146293e-02,4.328580857334e-02,4.338799348579e-02,4.339044806131e-02,-0.033834717,-0.013354081,-0.012862711,-5.584349599522,-16.574574704314,-9.147902593565,-9.147902593565,7.859330816747,-11.422883810790,-11.422883810790,-3.563552994043,-3.563552994043
37,4215820312.500000,4.345475146292e-02,4.308385031725e-02,4.329902465028e-02,4.330520589981e-02,-0.074455239,-0.031183135,-0.029943250,-2.661446266517,-13.584249592479,-6.528704958599,-6.528704958599,7.926752595577,-11.794011287659,-11.794011287659,-3.867258692082,-3.867258692082
38,4233947753.906250,4.345475146292e-02,4.299604582839e-02,4.331095820112e-02,4.332081234823e-02,-0.092175065,-0.028789566,-0.026813569,-3.289388107656,-14.109507566175,-7.428877424234,-7.428877424234,8.029436463020,-12.168925779598,-12.168925779598,-4.139489316578,-4.139489316578
39,4251892089.843750,4.345475146293e-02,4.300738387386e-02,4.338172955399e-02,4.339481930466e-02,-0.089884900,-0.014608155,-0.011987721,-2.106643027574,-12.765916979474,-6.456414314403,-6.456414314403,8.190281969638,-12.540053256467,-12.540053256467,-4.349771286829,-4.349771286829
40,4269836425.781250,4.345475146293e-02,4.304164405687e-02,4.341816103774e-02,4.343382157345e-02,-0.082968373,-0.007316905,-0.004184548,-2.046546594594,-12.472521269836,-6.534146081633,-6.534146081633,8.423581246297,-12.911180733336,-12.911180733336,-4.487599487039,-4.487599487039
41,4287780761.718750,4.345475146292e-02,4.321541372717e-02,4.353392577722e-02,4.355138170371e-02,-0.047971904,0.015811243,0.019293351,0.615738751818,-9.515923579923,-3.948675868589,-3.948675868589,8.717893589798,-13.282308210205,-13.282308210205,-4.564414620407,-4.564414620407
42,4305908203.125000,4.345475146292e-02,4.333839525662e-02,4.354957456695e-02,4.356793380752e-02,-0.023288884,0.018932929,0.022593877,-1.053131167149,-10.846895467611,-5.654562248216,-5.654562248216,9.055791621077,-13.657222702144,-13.657222702144,-4.601431081068,-4.601431081068
43,4323852539.062500,4.345475146292e-02,4.345857902632e-02,4.354760166626e-02,4.356603144053e-02,0.000765033,0.018539428,0.022214604,-0.602422959043,-10.059057626328,-5.237851883803,-5.237851883803,9.392921254253,-14.028350179013,-14.028350179013,-4.635428924761,-4.635428924761
44,4341796875.000000,4.345475146293e-02,4.354658972682e-02,4.354231504228e-02,4.356013970375e-02,0.018337587,0.017484908,0.021039872,-2.856479767391,-12.002626896134,-7.552548630477,-7.552548630477,9.703408792796,-14.399477655883,-14.399477655883,-4.696068863086,-4.696068863086
45,4359924316.406250,4.345475146293e-02,4.349260063998e-02,4.347232768249e-02,4.348904469349e-02,0.007562135,0.003512487,0.006851949,-5.571557830295,-14.458406955943,-10.383243182226,-10.383243182226,9.962706795891,-14.774392147822,-14.774392147822,-4.811685351931,-4.811685351931
46,4377868652.343750,4.345475146292e-02,4.327018581420e-02,4.334927996470e-02,4.336467327400e-02,-0.036970203,-0.021107643,-0.018023835,-7.658011354846,-16.347557771652,-12.643521474804,-12.643521474804,10.160009504732,-15.145519624691,-15.145519624691,-4.985510119959,-4.985510119959
47,4395812988.281250,4.345475146293e-02,4.302895773738e-02,4.333482601164e-02,4.334898649233e-02,-0.085528875,-0.024004262,-0.021166446,-4.739436937368,-13.282305162807,-9.949396342828,-9.949396342828,10.306687696099,-15.516647101560,-15.516647101560,-5.209959405460,-5.209959405460
48,4413757324.218750,4.345475146293e-02,4.271131359912e-02,4.334937399603e-02,4.336258250302e-02,-0.149886837,-0.021088802,-0.018442624,-6.749331309661,-15.170561910954,-12.208780567844,-12.208780567844,10.428325320245,-15.887774578429,-15.887774578429,-5.459449258184,-5.459449258184
49,4431884765.625000,4.345475146293e-02,4.240902622466e-02,4.343026277171e-02,4.344296218347e-02,-0.211579397,-0.004896266,-0.002356803,-5.710768517976,-14.009074957113,-11.422208105942,-11.422208105942,10.551249482402,-16.262689070368,-16.262689070368,-5.711439587966,-5.711439587966
50,4449829101.562500,4.345475146293e-02,4.219729809493e-02,4.355511026608e-02,4.356782032935e-02,-0.255052530,0.020036944,0.022571253,-5.563039126387,-13.711366686649,-11.495627312348,-11.495627312348,10.701228361277,-16.633816547237,-16.633816547237,-5.932588185960,-5.932588185960
