subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.550645781574e+02,1.093133906389e+02,2.414601810666e+02,1.245043201301e+02,2.470780932579e+02,1.272872243201e+02,2.471139858581e+02,1.273076057324e+02
1,19389,3550231933.593750,1.093133906389e+02,3.643779687963e+01,1.043758158788e+02,4.294294814040e+01,1.068012457356e+02,4.389536912817e+01,1.068166897306e+02,4.390247154279e+01
2,19390,3550415039.062500,1.821889843981e+02,-2.550645781574e+02,1.946350736626e+02,-2.376583928490e+02,1.990414570613e+02,-2.432194024902e+02,1.990719467601e+02,-2.432536586861e+02
3,19391,3550598144.531250,-3.643779687963e+01,1.093133906389e+02,-4.244146363427e+01,1.047100417793e+02,-4.338302172588e+01,1.071450697608e+02,-4.338993817341e+01,1.071602891291e+02
4,19392,3550781250.000000,2.550645781574e+02,-2.550645781574e+02,2.649583404336e+02,-2.345877331296e+02,2.709951558870e+02,-2.401086662419e+02,2.710354112777e+02,-2.401414083895e+02
5,19393,3550964355.468750,-1.821889843981e+02,-2.550645781574e+02,-1.639918727508e+02,-2.603298428418e+02,-1.678809624955e+02,-2.662885501988e+02,-1.679031713510e+02,-2.663273466312e+02
6,19394,3551147460.937500,-2.550645781574e+02,3.643779687963e+01,-2.519584186530e+02,2.126262812919e+01,-2.577792133797e+02,2.184837582150e+01,-2.578155813757e+02,2.184988824809e+01
7,19395,3551330566.406250,-1.093133906389e+02,-1.821889843981e+02,-9.672276182268e+01,-1.846242582192e+02,-9.903005072353e+01,-1.888610840847e+02,-9.904269905432e+01,-1.888879826529e+02
8,19396,3551513671.875000,-2.550645781574e+02,1.821889843981e+02,-2.600461843441e+02,1.638593854216e+02,-2.660061048678e+02,1.677501762435e+02,-2.660438110082e+02,1.677717064643e+02
9,19397,3551696777.343750,-1.821889843981e+02,1.821889843981e+02,-1.886530345653e+02,1.679079552015e+02,-1.929603181734e+02,1.718675516186e+02,-1.929877184591e+02,1.718898642446e+02
10,19398,3551879882.812500,-1.093133906389e+02,-2.550645781574e+02,-9.237521024024e+01,-2.557271862033e+02,-9.461112005414e+01,-2.616188082250e+02,-9.462233780208e+01,-2.616547742075e+02
11,19399,3552062988.281250,-1.821889843981e+02,-1.821889843981e+02,-1.676884528033e+02,-1.886247653530e+02,-1.716462820104e+02,-1.929352163954e+02,-1.716681088690e+02,-1.929620996985e+02
12,19400,3552246093.750000,-2.550645781574e+02,3.643779687963e+01,-2.515314945936e+02,2.071995876979e+01,-2.573575762518e+02,2.129423140117e+01,-2.573918373599e+02,2.129549934765e+01
13,19401,3552429199.218750,3.643779687963e+01,1.821889843981e+02,2.479607260188e+01,1.802973283019e+02,2.543859051138e+01,1.844715387800e+02,2.544081485889e+01,1.844959118842e+02
14,19402,3552612304.687500,-2.550645781574e+02,1.093133906389e+02,-2.559724056963e+02,9.145536456970e+01,-2.618802166845e+02,9.367368543539e+01,-2.619148145989e+02,9.368427481266e+01
15,19403,3552795410.156250,-2.550645781574e+02,1.821889843981e+02,-2.605394879718e+02,1.624362201773e+02,-2.665294582050e+02,1.663055360362e+02,-2.665647415633e+02,1.663253125171e+02
16,19404,3552978515.625000,-3.643779687963e+01,2.550645781574e+02,-5.154075122720e+01,2.470540855458e+02,-5.264614353333e+01,2.528130651829e+02,-5.265437208925e+01,2.528449201680e+02
17,19405,3553161621.093750,-1.821889843981e+02,2.550645781574e+02,-1.941967581064e+02,2.378120862623e+02,-1.986218342722e+02,2.434118654137e+02,-1.986483149736e+02,2.434413127720e+02
18,19406,3553344726.562500,3.643779687963e+01,1.093133906389e+02,2.863414481251e+01,1.091755088162e+02,2.934064570063e+01,1.117034740894e+02,2.934362487609e+01,1.117175651536e+02
19,19407,3553527832.031250,3.643779687963e+01,-1.093133906389e+02,4.267408058378e+01,-1.044918904816e+02,4.362786382409e+01,-1.069385580545e+02,4.363388552977e+01,-1.069514693374e+02
20,19408,3553710937.500000,1.821889843981e+02,-1.821889843981e+02,1.899631357315e+02,-1.661755112148e+02,1.943221754295e+02,-1.701136439960e+02,1.943468808688e+02,-1.701331960998e+02
21,19409,3553894042.968750,-1.093133906389e+02,1.821889843981e+02,-1.188606537968e+02,1.708502098115e+02,-1.215643891391e+02,1.748723468759e+02,-1.215800926624e+02,1.748926804363e+02
22,19410,3554077148.437500,-3.643779687963e+01,1.093133906389e+02,-4.286184161467e+01,1.044360864737e+02,-4.382129435838e+01,1.068846500378e+02,-4.382716040882e+01,1.068971165263e+02
23,19411,3554260253.906250,1.821889843981e+02,-3.643779687963e+01,1.805480378123e+02,-2.360663360125e+01,1.847464859592e+02,-2.422400348654e+01,1.847683853897e+02,-2.422573860483e+01
24,19412,3554443359.375000,-3.643779687963e+01,1.821889843981e+02,-4.760986036620e+01,1.758082883519e+02,-4.865426292804e+01,1.799245793069e+02,-4.866101291951e+01,1.799452233685e+02
25,19413,3554626464.843750,3.643779687963e+01,-3.643779687963e+01,3.803548737694e+01,-3.326879731497e+01,3.891017771022e+01,-3.405888491519e+01,3.891485820817e+01,-3.406256629790e+01
26,19414,3554809570.312500,-1.821889843981e+02,-2.550645781574e+02,-1.617096501249e+02,-2.615109170509e+02,-1.655802005927e+02,-2.675523918661e+02,-1.655973956747e+02,-2.675837919208e+02
27,19415,3554992675.781250,-3.643779687963e+01,1.821889843981e+02,-4.748676496810e+01,1.760154983267e+02,-4.852964283751e+01,1.801418531918e+02,-4.853617891412e+01,1.801617782143e+02
28,19416,3555175781.250000,1.821889843981e+02,1.821889843981e+02,1.665109895453e+02,1.900282999264e+02,1.704702653383e+02,1.944039112869e+02,1.704879867022e+02,1.944264920552e+02
29,19417,3555358886.718750,-2.550645781574e+02,3.643779687963e+01,-2.517576602011e+02,1.924229343195e+01,-2.576322100719e+02,1.978565579145e+01,-2.576605310544e+02,1.978626375011e+01
30,19418,3555541992.187500,3.643779687963e+01,1.821889843981e+02,2.395418008730e+01,1.803702680261e+02,2.458126422924e+01,1.845770721648e+02,2.458280469180e+01,1.845971685278e+02
31,19419,3555725097.656250,-2.550645781574e+02,2.550645781574e+02,-2.653361012588e+02,2.328523297961e+02,-2.714535986659e+02,2.383959123130e+02,-2.714839984926e+02,2.384197026424e+02
32,19420,3555908203.125000,-3.643779687963e+01,1.821889843981e+02,-4.711089609293e+01,1.754995355640e+02,-4.814754923840e+01,1.796224988079e+02,-4.815370442968e+01,1.796411186290e+02
33,19421,3556091308.593750,3.643779687963e+01,2.550645781574e+02,1.912795073569e+01,2.512341667615e+02,1.966921756444e+01,2.571066056722e+02,1.966970617456e+01,2.571334332969e+02
34,19422,3556274414.062500,1.093133906389e+02,2.550645781574e+02,8.967557754051e+01,2.562511077623e+02,9.187062281550e+01,2.622172407448e+02,9.187845205537e+01,2.622446680074e+02
35,19423,3556457519.531250,2.550645781574e+02,-1.821889843981e+02,2.616056659773e+02,-1.602614081983e+02,2.676734885550e+02,-1.641126704541e+02,2.677015355169e+02,-1.641276392917e+02
36,19424,3556640625.000000,1.821889843981e+02,-1.093133906389e+02,1.857252871216e+02,-9.374839173457e+01,1.900424298107e+02,-9.601439764697e+01,1.900619508823e+02,-9.602281774400e+01
37,19425,3556823730.468750,-3.643779687963e+01,-1.821889843981e+02,-2.216447403560e+01,-1.806546605435e+02,-2.275139666675e+01,-1.848814771714e+02,-2.275251413358e+01,-1.848997799213e+02
38,19426,3557006835.937500,1.821889843981e+02,1.093133906389e+02,1.697197625417e+02,1.206304235705e+02,1.737451554272e+02,1.233963218226e+02,1.737612345564e+02,1.234093219630e+02
39,19427,3557189941.406250,2.550645781574e+02,1.821889843981e+02,2.358353869618e+02,1.967980630865e+02,2.414421509234e+02,2.013276642354e+02,2.414639723729e+02,2.013483351945e+02
40,19428,3557373046.875000,1.093133906389e+02,2.550645781574e+02,8.864151530814e+01,2.570567308245e+02,9.081800841653e+01,2.630576303423e+02,9.082495484287e+01,2.630829073881e+02
41,19429,3557556152.343750,3.643779687963e+01,-3.643779687963e+01,3.812651275696e+01,-3.309723583152e+01,3.900951256271e+01,-3.388867496263e+01,3.901332894637e+01,-3.389157647012e+01
42,19430,3557739257.812500,-1.093133906389e+02,-1.093133906389e+02,-9.954961771152e+01,-1.141377401558e+02,-1.019309066544e+02,-1.167821167861e+02,-1.019394919029e+02,-1.167933782687e+02
43,19431,3557922363.281250,-1.093133906389e+02,2.550645781574e+02,-1.232876419307e+02,2.422751411367e+02,-1.260950341867e+02,2.480153858758e+02,-1.261078478323e+02,2.480368767955e+02
44,19432,3558105468.750000,3.643779687963e+01,-2.550645781574e+02,5.222869896011e+01,-2.468913402360e+02,5.336476849821e+01,-2.527160945103e+02,5.337100843465e+01,-2.527380854146e+02
45,19433,3558288574.218750,1.821889843981e+02,-2.550645781574e+02,1.953356809799e+02,-2.367542638744e+02,1.998424546956e+02,-2.423963879347e+02,1.998612790382e+02,-2.424162345154e+02
46,19434,3558471679.687500,3.643779687963e+01,1.093133906389e+02,2.781642670278e+01,1.093224585184e+02,2.851179553182e+01,1.118848614572e+02,2.851355464299e+01,1.118945917007e+02
47,19435,3558654785.156250,3.643779687963e+01,1.093133906389e+02,2.748108890227e+01,1.093810079613e+02,2.816886647349e+01,1.119460212891e+02,2.817055539751e+01,1.119555936393e+02
48,19436,3558837890.625000,2.550645781574e+02,2.550645781574e+02,2.292217630524e+02,2.684239712837e+02,2.347209006670e+02,2.746610077433e+02,2.347386151535e+02,2.746850991708e+02
49,19437,3559020996.093750,-3.643779687963e+01,3.643779687963e+01,-3.842503605953e+01,3.264070154578e+01,-3.931832501644e+01,3.342417371695e+01,-3.932171592494e+01,3.342664674974e+01
50,19438,3559204101.562500,3.643779687963e+01,-2.550645781574e+02,5.566140500776e+01,-2.459436310185e+02,5.688192045976e+01,-2.517623302408e+02,5.688797375921e+01,-2.517820406892e+02
51,19439,3559387207.031250,-1.093133906389e+02,-3.643779687963e+01,-1.038181153868e+02,-4.412359912566e+01,-1.062830564372e+02,-4.512553719347e+01,-1.062910956960e+02,-4.512970899388e+01
52,19440,3559570312.500000,3.643779687963e+01,1.821889843981e+02,2.138624496649e+01,1.806880148672e+02,2.195819028964e+01,1.849433123320e+02,2.195875743805e+01,1.849576406456e+02
53,19441,3559753417.968750,3.643779687963e+01,-1.093133906389e+02,4.403763701339e+01,-1.039297276525e+02,4.503840076349e+01,-1.063993825210e+02,4.504243562444e+01,-1.064071223392e+02
54,19442,3559936523.437500,3.643779687963e+01,1.093133906389e+02,2.719563824909e+01,1.095851584484e+02,2.787870741202e+01,1.121628741751e+02,2.788008795645e+01,1.121713255879e+02
55,19443,3560119628.906250,-3.643779687963e+01,-1.093133906389e+02,-2.727970012065e+01,-1.095752150168e+02,-2.796502897062e+01,-1.121537806128e+02,-2.796637516140e+01,-1.121620683109e+02
56,19444,3560302734.375000,1.093133906389e+02,-1.821889843981e+02,1.205231995987e+02,-1.697811911952e+02,1.233085275620e+02,-1.738389540970e+02,1.233183246438e+02,-1.738505384491e+02
57,19445,3560485839.843750,-1.093133906389e+02,-1.821889843981e+02,-9.324664790654e+01,-1.861584230332e+02,-9.552090482109e+01,-1.905254888326e+02,-9.552638809203e+01,-1.905393011273e+02
58,19446,3560668945.312500,-3.643779687963e+01,3.643779687963e+01,-3.828821446953e+01,3.292282587832e+01,-3.918168050488e+01,3.371591227242e+01,-3.918454868174e+01,3.371796800420e+01
59,19447,3560852050.781250,2.550645781574e+02,1.093133906389e+02,2.412927525623e+02,1.253880996993e+02,2.470499228353e+02,1.282655949917e+02,2.470655838131e+02,1.282756224592e+02
60,19448,3561035156.250000,-3.643779687963e+01,2.550645781574e+02,-5.404560113322e+01,2.466159577802e+02,-5.523327274401e+01,2.524750371512e+02,-5.523839289210e+01,2.524911295439e+02
61,19449,3561218261.718750,1.821889843981e+02,-2.550645781574e+02,1.966659139597e+02,-2.358728265235e+02,2.012363122396e+02,-2.415331245481e+02,2.012505691284e+02,-2.415472666639e+02
62,19450,3561401367.187500,2.550645781574e+02,3.643779687963e+01,2.464589364908e+02,5.448187414316e+01,2.523195082967e+02,5.568104744262e+01,2.523348444083e+02,5.568603171527e+01
63,19451,3561584472.656250,-3.643779687963e+01,-1.093133906389e+02,-2.739608194749e+01,-1.094920273752e+02,-2.808637305850e+01,-1.120775377696e+02,-2.808739849228e+01,-1.120845037894e+02
64,19452,3561767578.125000,2.550645781574e+02,1.821889843981e+02,2.352512933265e+02,1.972398156399e+02,2.409043210911e+02,2.018301030841e+02,2.409173525496e+02,2.018434999153e+02
65,19453,3561950683.593750,-2.550645781574e+02,2.550645781574e+02,-2.685782584871e+02,2.294547350573e+02,-2.748654131708e+02,2.349992339687e+02,-2.748826880280e+02,2.350111264992e+02
66,19454,3562133789.062500,3.643779687963e+01,2.550645781574e+02,1.584534139487e+01,2.518318763705e+02,1.631534825942e+01,2.578038951744e+02,1.631470631251e+01,2.578184813859e+02
67,19455,3562316894.531250,-2.550645781574e+02,-1.093133906389e+02,-2.405100055322e+02,-1.265986888232e+02,-2.462688413434e+02,-1.295155065226e+02,-2.462815318789e+02,-1.295240815188e+02
68,19456,3562500000.000000,-3.643779687963e+01,1.093133906389e+02,-4.415619035036e+01,1.038718492153e+02,-4.516654801780e+01,1.063561329710e+02,-4.516959504790e+01,1.063615205907e+02
69,19457,3562683105.468750,-1.821889843981e+02,1.821889843981e+02,-1.922971298300e+02,1.634934490534e+02,-1.968068276436e+02,1.674511521041e+02,-1.968180219710e+02,1.674586252421e+02
70,19458,3562866210.937500,1.821889843981e+02,-1.821889843981e+02,1.924099850683e+02,-1.633993143219e+02,1.969243847306e+02,-1.673565083811e+02,1.969352909626e+02,-1.673637263944e+02
71,19459,3563049316.406250,-1.093133906389e+02,-2.550645781574e+02,-8.632219710837e+01,-2.578135720923e+02,-8.847185002583e+01,-2.639145963629e+02,-8.847456740808e+01,-2.639279974992e+02
72,19460,3563232421.875000,1.821889843981e+02,-1.093133906389e+02,1.866260811452e+02,-9.212004899837e+01,1.910333722528e+02,-9.438204408162e+01,1.910429705033e+02,-9.438534918241e+01
73,19461,3563415527.343750,3.643779687963e+01,3.643779687963e+01,3.264323819792e+01,3.848902284370e+01,3.343482134234e+01,3.939327656485e+01,3.343611312577e+01,3.939528135488e+01
74,19462,3563598632.812500,3.643779687963e+01,-3.643779687963e+01,3.848485139230e+01,-3.263316711789e+01,3.938940795729e+01,-3.342484699696e+01,3.939135348099e+01,-3.342608825747e+01
75,19463,3563781738.281250,-2.550645781574e+02,2.550645781574e+02,-2.693647482912e+02,2.283616802603e+02,-2.756987660119e+02,2.339041176029e+02,-2.757119693860e+02,2.339124525445e+02
76,19464,3563964843.750000,2.550645781574e+02,1.821889843981e+02,2.341546739565e+02,1.982459935090e+02,2.398110798160e+02,2.028850980330e+02,2.398197473491e+02,2.028949187659e+02
77,19465,3564147949.218750,-1.821889843981e+02,-2.550645781574e+02,-1.573711262912e+02,-2.634021001779e+02,-1.612228555943e+02,-2.696259566707e+02,-1.612276346678e+02,-2.696376503292e+02
78,19466,3564331054.687500,3.643779687963e+01,1.821889843981e+02,2.113433658488e+01,1.806708599102e+02,2.170599694876e+01,1.849741235232e+02,2.170570875329e+01,1.849813297844e+02
79,19467,3564514160.156250,1.093133906389e+02,-3.643779687963e+01,1.095528515962e+02,-2.699036303269e+01,1.121580641920e+02,-2.767552694009e+01,1.121623523455e+02,-2.767586562319e+01
80,19468,3564697265.625000,-3.643779687963e+01,-3.643779687963e+01,-3.274074983629e+01,-3.840426760054e+01,-3.353700464189e+01,-3.930925835225e+01,-3.353794853738e+01,-3.931084606926e+01
81,19469,3564880371.093750,-1.093133906389e+02,-1.093133906389e+02,-9.832432317755e+01,-1.151563130279e+02,-1.007165302377e+02,-1.178710987494e+02,-1.007192138109e+02,-1.178756824469e+02
82,19470,3565063476.562500,1.093133906389e+02,-1.821889843981e+02,1.207954679825e+02,-1.695132065622e+02,1.236197105207e+02,-1.736102104948e+02,1.236247418222e+02,-1.736150547613e+02
83,19471,3565246582.031250,-3.643779687963e+01,-1.821889843981e+02,-2.128382751548e+01,-1.808211506545e+02,-2.186022438648e+01,-1.851373738370e+02,-2.185977596925e+01,-1.851431886615e+02
84,19472,3565429687.500000,1.821889843981e+02,-2.550645781574e+02,1.983983009183e+02,-2.345969468232e+02,2.030574100079e+02,-2.402835239263e+02,2.030647877378e+02,-2.402893072786e+02
85,19473,3565612792.968750,-1.093133906389e+02,1.093133906389e+02,-1.157181775381e+02,9.789260147466e+01,-1.184513879366e+02,1.002787994670e+02,-1.184552707480e+02,1.002808570956e+02
86,19474,3565795898.437500,-3.643779687963e+01,-1.821889843981e+02,-2.047852323208e+01,-1.810586952477e+02,-2.103639620591e+01,-1.853865886988e+02,-2.103582524181e+01,-1.853915623053e+02
87,19475,3565979003.906250,1.821889843981e+02,2.550645781574e+02,1.564944487180e+02,2.646810960235e+02,1.603421034420e+02,2.709634298783e+02,1.603444130313e+02,2.709710709602e+02
88,19476,3566162109.375000,-3.643779687963e+01,1.821889843981e+02,-5.078982224840e+01,1.750096614707e+02,-5.194182157025e+01,1.792229568866e+02,-5.194410505340e+01,1.792267828672e+02
89,19477,3566345214.843750,2.550645781574e+02,3.643779687963e+01,2.462627919380e+02,5.645997881362e+01,2.521884767539e+02,5.772189818778e+01,2.521935691154e+02,5.772466842741e+01
90,19478,3566528320.312500,-1.821889843981e+02,-1.821889843981e+02,-1.634028177784e+02,-1.926244910555e+02,-1.673942633194e+02,-1.971841447721e+02,-1.673964276506e+02,-1.971891107793e+02
91,19479,3566711425.781250,-1.093133906389e+02,1.093133906389e+02,-1.153937742392e+02,9.820250687716e+01,-1.181263833226e+02,1.006022004745e+02,-1.181291799553e+02,1.006033499732e+02
92,19480,3566894531.250000,-2.550645781574e+02,1.821889843981e+02,-2.632129340196e+02,1.583217807468e+02,-2.694732763601e+02,1.622210077268e+02,-2.694788377214e+02,1.622221358763e+02
93,19481,3567077636.718750,1.821889843981e+02,1.093133906389e+02,1.695805615581e+02,1.207969680869e+02,1.736987877483e+02,1.236351805529e+02,1.737007272067e+02,1.236381433157e+02
94,19482,3567260742.187500,-2.550645781574e+02,-1.093133906389e+02,-2.406401432572e+02,-1.268460658205e+02,-2.464699649842e+02,-1.298044185556e+02,-2.464726157097e+02,-1.298077181147e+02
95,19483,3567443847.656250,3.643779687963e+01,2.550645781574e+02,1.514979184107e+01,2.521970352480e+02,1.560803604563e+01,2.582542928395e+02,1.560666824306e+01,2.582575915112e+02
96,19484,3567626953.125000,2.550645781574e+02,-2.550645781574e+02,2.702080141089e+02,-2.284338802506e+02,2.766216000680e+02,-2.340286906143e+02,2.766260232595e+02,-2.340295631213e+02
97,19485,3567810058.593750,-1.821889843981e+02,-1.821889843981e+02,-1.628953852280e+02,-1.933433289801e+02,-1.668870015784e+02,-1.979347362471e+02,-1.668873636915e+02,-1.979375941547e+02
98,19486,3567993164.062500,-1.093133906389e+02,3.643779687963e+01,-1.099968340131e+02,2.631310239688e+01,-1.126348910841e+02,2.698753367228e+01,-1.126359334464e+02,2.698706331684e+01
99,19487,3568176269.531250,3.643779687963e+01,1.821889843981e+02,2.004782978472e+01,1.811397474536e+02,2.059818441231e+01,1.854946383835e+02,2.059719201618e+01,1.854959258502e+02
100,19488,3568359375.000000,-3.643779687963e+01,-1.821889843981e+02,-2.000359248585e+01,-1.810137493760e+02,-2.055304879881e+01,-1.853675527401e+02,-2.055202528976e+01,-1.853685541368e+02
101,19489,3568542480.468750,-2.550645781574e+02,-1.821889843981e+02,-2.332820371337e+02,-1.996009926969e+02,-2.389795497482e+02,-2.043252289021e+02,-2.389790774841e+02,-2.043273262683e+02
102,19490,3568725585.937500,3.643779687963e+01,3.643779687963e+01,3.240532169128e+01,3.865036027701e+01,3.320118600550e+01,3.957032638564e+01,3.320100165715e+01,3.957059255614e+01
103,19491,3568908691.406250,-1.093133906389e+02,1.821889843981e+02,-1.221364999288e+02,1.681310774780e+02,-1.250204217374e+02,1.722328893455e+02,-1.250214771825e+02,1.722321528816e+02
104,19492,3569091796.875000,-3.643779687963e+01,-3.643779687963e+01,-3.240113030295e+01,-3.860358579086e+01,-3.319757066404e+01,-3.952325241066e+01,-3.319728426246e+01,-3.952339664912e+01
