freq_hz,h1_db,h2_target_db,h2_actual_db,h2_actual_linear,h2_actual_phase_rad,htotal_actual_db
3500000000.000000,-0.407128952,0.407128952,0.382232770,1.044988806592,-1.178097245096,-0.024896182
3501000000.000000,-0.412766460,0.412766460,0.383705304,1.045165980301,-1.194590606528,-0.029061156
3502000000.000000,-0.409315728,0.409315728,0.384931367,1.045313521843,-1.211083967959,-0.024384361
3503000000.000000,-0.409359868,0.409359868,0.385915998,1.045432025153,-1.227577329390,-0.023443870
3504000000.000000,-0.410931508,0.410931508,0.386664227,1.045522085797,-1.244070690822,-0.024267281
3505000000.000000,-0.408881759,0.408881759,0.387181075,1.045584300708,-1.260564052253,-0.021700684
3506000000.000000,-0.402047752,0.402047752,0.387471550,1.045619267917,-1.277057413684,-0.014576202
3507000000.000000,-0.402462963,0.402462963,0.387540650,1.045627586296,-1.293550775116,-0.014922313
3508000000.000000,-0.399758762,0.399758762,0.387393360,1.045609855299,-1.310044136547,-0.012365402
3509000000.000000,-0.389699980,0.389699980,0.387034651,1.045566674709,-1.326537497978,-0.002665329
3510000000.000000,-0.386979509,0.386979509,0.386469481,1.045498644383,-1.343030859410,-0.000510028
3511000000.000000,-0.392633760,0.392633760,0.385702792,1.045406364009,-1.359524220841,-0.006930968
3512000000.000000,-0.389179370,0.389179370,0.384739510,1.045290432856,-1.376017582272,-0.004439860
3513000000.000000,-0.385087018,0.385087018,0.383584544,1.045151449537,-1.392510943704,-0.001502474
3514000000.000000,-0.390020900,0.390020900,0.382242788,1.044990011768,-1.409004305135,-0.007778112
3515000000.000000,-0.375634428,0.375634428,0.380719113,1.044806716137,-1.425497666566,0.005084685
3516000000.000000,-0.370816114,0.370816114,0.379018373,1.044602157868,-1.441991027998,0.008202259
3517000000.000000,-0.373837024,0.373837024,0.377145401,1.044376930598,-1.458484389429,0.003308377
3518000000.000000,-0.373475185,0.373475185,0.375105010,1.044131626150,-1.474977750860,0.001629825
3519000000.000000,-0.367002628,0.367002628,0.372901988,1.043866834316,-1.491471112292,0.005899360
3520000000.000000,-0.361821828,0.361821828,0.370541103,1.043583142638,-1.507964473723,0.008719275
3521000000.000000,-0.361364876,0.361364876,0.368027098,1.043281136195,-1.524457835154,0.006662222
3522000000.000000,-0.360571541,0.360571541,0.365364688,1.042961397394,-1.540951196586,0.004793147
3523000000.000000,-0.348229667,0.348229667,0.362558567,1.042624505767,-1.557444558017,0.014328900
3524000000.000000,-0.351834961,0.351834961,0.359613398,1.042271037767,-1.573937919448,0.007778437
3525000000.000000,-0.342752842,0.342752842,0.356533820,1.041901566570,-1.590431280880,0.013780978
3526000000.000000,-0.344761286,0.344761286,0.353324441,1.041516661884,-1.606924642311,0.008563155
3527000000.000000,-0.332711851,0.332711851,0.349989840,1.041116889756,-1.623418003743,0.017277989
3528000000.000000,-0.325296146,0.325296146,0.346534564,1.040702812387,-1.639911365174,0.021238418
3529000000.000000,-0.328002446,0.328002446,0.342963131,1.040274987950,-1.656404726605,0.014960685
3530000000.000000,-0.320945609,0.320945609,0.339280027,1.039833970412,-1.672898088037,0.018334418
3531000000.000000,-0.318416408,0.318416408,0.335489701,1.039380309362,-1.689391449468,0.017073293
3532000000.000000,-0.318691952,0.318691952,0.331596571,1.038914549836,-1.705884810899,0.012904619
3533000000.000000,-0.314232367,0.314232367,0.327605019,1.038437232155,-1.722378172331,0.013372652
3534000000.000000,-0.303614311,0.303614311,0.323519391,1.037948891760,-1.738871533762,0.019905080
3535000000.000000,-0.298481454,0.298481454,0.319343995,1.037450059058,-1.755364895193,0.020862541
3536000000.000000,-0.301357107,0.301357107,0.315083103,1.036941259266,-1.771858256625,0.013725996
3537000000.000000,-0.299098438,0.299098438,0.310740946,1.036423012257,-1.788351618056,0.011642508
3538000000.000000,-0.292376935,0.292376935,0.306321717,1.035895832422,-1.804844979487,0.013944782
3539000000.000000,-0.285924443,0.285924443,0.301829567,1.035360228525,-1.821338340919,0.015905124
3540000000.000000,-0.280234121,0.280234121,0.297268606,1.034816703561,-1.837831702350,0.017034485
3541000000.000000,-0.276534792,0.276534792,0.292642902,1.034265754631,-1.854325063781,0.016108110
3542000000.000000,-0.280989391,0.280989391,0.287956478,1.033707872807,-1.870818425213,0.006967087
3543000000.000000,-0.271064478,0.271064478,0.283213315,1.033143543007,-1.887311786644,0.012148837
3544000000.000000,-0.268658365,0.268658365,0.278417348,1.032573243877,-1.903805148075,0.009758983
3545000000.000000,-0.253347943,0.253347943,0.273572464,1.031997447672,-1.920298509507,0.020224521
3546000000.000000,-0.251339200,0.251339200,0.268682506,1.031416620143,-1.936791870938,0.017343306
3547000000.000000,-0.244756619,0.244756619,0.263751268,1.030831220431,-1.953285232369,0.018994649
3548000000.000000,-0.240397947,0.240397947,0.258782496,1.030241700958,-1.969778593801,0.018384549
3549000000.000000,-0.245532119,0.245532119,0.253779885,1.029648507331,-1.986271955232,0.008247766
3550000000.000000,-0.232979038,0.232979038,0.248747082,1.029052078243,-2.002765316663,0.015768044
3551000000.000000,-0.233455162,0.233455162,0.243687681,1.028452845383,-2.019258678095,0.010232519
3552000000.000000,-0.226429069,0.226429069,0.238605227,1.027851233345,-2.035752039526,0.012176158
3553000000.000000,-0.226626632,0.226626632,0.233503209,1.027247659545,-2.052245400958,0.006876577
3554000000.000000,-0.220463705,0.220463705,0.228385065,1.026642534145,-2.068738762389,0.007921360
3555000000.000000,-0.221730862,0.221730862,0.223254179,1.026036259969,-2.085232123820,0.001523317
3556000000.000000,-0.208472565,0.208472565,0.218113879,1.025429232441,-2.101725485252,0.009641314
3557000000.000000,-0.200855142,0.200855142,0.212967438,1.024821839508,-2.118218846683,0.012112296
3558000000.000000,-0.203911609,0.203911609,0.207818073,1.024214461580,-2.134712208114,0.003906464
3559000000.000000,-0.196081293,0.196081293,0.202668944,1.023607471475,-2.151205569546,0.006587651
3560000000.000000,-0.189347302,0.189347302,0.197523155,1.023001234352,-2.167698930977,0.008175853
3561000000.000000,-0.181637740,0.181637740,0.192383749,1.022396107669,-2.184192292408,0.010746009
3562000000.000000,-0.190422509,0.190422509,0.187253712,1.021792441131,-2.200685653840,-0.003168797
3563000000.000000,-0.182471477,0.182471477,0.182135971,1.021190576646,-2.217179015271,-0.000335506
3564000000.000000,-0.169759042,0.169759042,0.177033393,1.020590848285,-2.233672376702,0.007274351
3565000000.000000,-0.177402228,0.177402228,0.171948784,1.019993582243,-2.250165738134,-0.005453444
3566000000.000000,-0.160458330,0.160458330,0.166884889,1.019399096813,-2.266659099565,0.006426559
3567000000.000000,-0.163398112,0.163398112,0.161844393,1.018807702349,-2.283152460996,-0.001553719
3568000000.000000,-0.160562904,0.160562904,0.156829916,1.018219701247,-2.299645822428,-0.003732988
3569000000.000000,-0.152475423,0.152475423,0.151844020,1.017635387920,-2.316139183859,-0.000631403
3570000000.000000,-0.149427994,0.149427994,0.146889201,1.017055048783,-2.332632545290,-0.002538793
3571000000.000000,-0.141856185,0.141856185,0.141967892,1.016478962237,-2.349125906722,0.000111707
3572000000.000000,-0.142926621,0.142926621,0.137082464,1.015907398660,-2.365619268153,-0.005844157
3573000000.000000,-0.134895766,0.134895766,0.132235224,1.015340620398,-2.382112629584,-0.002660542
3574000000.000000,-0.133277694,0.133277694,0.127428414,1.014778881764,-2.398605991016,-0.005849280
3575000000.000000,-0.117775256,0.117775256,0.122664211,1.014222429037,-2.415099352447,0.004888955
3576000000.000000,-0.114470364,0.114470364,0.117944728,1.013671500468,-2.431592713878,0.003474364
3577000000.000000,-0.117464309,0.117464309,0.113272015,1.013126326283,-2.448086075310,-0.004192294
3578000000.000000,-0.116872632,0.116872632,0.108648053,1.012587128697,-2.464579436741,-0.008224579
3579000000.000000,-0.114987433,0.114987433,0.104074760,1.012054121927,-2.481072798173,-0.010912673
3580000000.000000,-0.111303825,0.111303825,0.099553990,1.011527512209,-2.497566159604,-0.011749835
3581000000.000000,-0.101454837,0.101454837,0.095087528,1.011007497818,-2.514059521035,-0.006367309
3582000000.000000,-0.101219098,0.101219098,0.090677096,1.010494269094,-2.530552882467,-0.010542002
3583000000.000000,-0.098374423,0.098374423,0.086324349,1.009988008464,-2.547046243898,-0.012050074
3584000000.000000,-0.093231059,0.093231059,0.082030877,1.009488890480,-2.563539605329,-0.011200182
3585000000.000000,-0.086006518,0.086006518,0.077798204,1.008997081843,-2.580032966761,-0.008208314
3586000000.000000,-0.077939909,0.077939909,0.073627788,1.008512741448,-2.596526328192,-0.004312121
3587000000.000000,-0.089848149,0.089848149,0.069521023,1.008036020416,-2.613019689623,-0.020327126
3588000000.000000,-0.079013144,0.079013144,0.065479235,1.007567062140,-2.629513051055,-0.013533909
3589000000.000000,-0.081169074,0.081169074,0.061503687,1.007106002329,-2.646006412486,-0.019665387
3590000000.000000,-0.071724654,0.071724654,0.057595576,1.006652969059,-2.662499773917,-0.014129078
3591000000.000000,-0.065763688,0.065763688,0.053756033,1.006208082816,-2.678993135349,-0.012007655
3592000000.000000,-0.061946390,0.061946390,0.049986127,1.005771456559,-2.695486496780,-0.011960263
3593000000.000000,-0.063319939,0.063319939,0.046286859,1.005343195770,-2.711979858211,-0.017033080
3594000000.000000,-0.058230506,0.058230506,0.042659168,1.004923398513,-2.728473219643,-0.015571338
3595000000.000000,-0.051023168,0.051023168,0.039103929,1.004512155501,-2.744966581074,-0.011919239
3596000000.000000,-0.049382238,0.049382238,0.035621954,1.004109550153,-2.761459942505,-0.013760284
3597000000.000000,-0.051712005,0.051712005,0.032213990,1.003715658663,-2.777953303937,-0.019498015
3598000000.000000,-0.047857051,0.047857051,0.028880723,1.003330550073,-2.794446665368,-0.018976328
3599000000.000000,-0.044935028,0.044935028,0.025622775,1.002954286338,-2.810940026799,-0.019312253
3600000000.000000,-0.035279544,0.035279544,0.022440709,1.002586922403,-2.827433388231,-0.012838835
3601000000.000000,-0.028471325,0.028471325,0.019335023,1.002228506279,-2.843926749662,-0.009136302
