tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-2.587510263931584453e-01,-1060,-2.587890625000000000e-01,-3.803610684155467325e-05,0
1,4.716273039646934340e-01,1932,4.716796875000000000e-01,5.238353530656603141e-05,0
2,7.108741523762454606e-02,291,7.104492187500000000e-02,-4.249336262454606050e-05,0
3,1.256756834230184028e+00,5148,1.256835937500000000e+00,7.910326981597215479e-05,0
4,-1.117265250288829170e+00,-4576,-1.117187500000000000e+00,7.775028882917034423e-05,0
5,5.170493181174394826e-01,2118,5.170898437500000000e-01,4.052563256051744389e-05,0
6,-1.055349525372358821e+00,-4323,-1.055419921875000000e+00,-7.039650264117902623e-05,0
7,1.360334940002657866e+00,5572,1.360351562500000000e+00,1.662249734213361307e-05,0
8,-4.626347156284573714e-01,-1895,-4.626464843750000000e-01,-1.176874654262860531e-05,0
9,-3.166365995305246983e-01,-1297,-3.166503906250000000e-01,-1.379109447530169064e-05,0
10,1.827814838234659567e-01,749,1.828613281250000000e-01,7.984430153404331598e-05,0
11,-1.653187454350412144e-01,-677,-1.652832031250000000e-01,3.554231004121444215e-05,0
12,7.842537505955844424e-01,3212,7.841796875000000000e-01,-7.406309558444235108e-05,0
13,-1.009980804655300268e+00,-4137,-1.010009765625000000e+00,-2.896096969973172008e-05,0
14,2.909775677158334406e-01,1192,2.910156250000000000e-01,3.805728416655940194e-05,0
15,4.120900166904294948e-01,1688,4.121093750000000000e-01,1.935830957050521661e-05,0
16,-3.663429713760260054e-01,-1501,-3.664550781250000000e-01,-1.121067489739946410e-04,0
17,2.010022345098038954e-01,823,2.009277343750000000e-01,-7.450013480389539033e-05,0
18,-5.115729214122700652e-01,-2095,-5.114746093750000000e-01,9.831203727006521120e-05,0
19,7.010122062913385355e-01,2871,7.009277343750000000e-01,-8.447191633853545767e-05,0
20,-1.366587225701117181e-01,-560,-1.367187500000000000e-01,-6.002742988828191351e-05,0
21,-6.040777201877789437e-01,-2474,-6.040039062500000000e-01,7.381393777894373898e-05,0
