stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,17.279981633,0.878369772,-21.724556628,-5.614283640925e-01,-8.112371031519e-01,-0.117499544,-2.176176543615
after_float_fir,17.262344675,0.140309751,17.775443372,-5.608856670495e-01,-8.102526839912e-01,-0.127350873,-2.176292182763
after_fixed_fir,17.257629228,0.149456551,17.775443372,-5.609772147112e-01,-8.103191882196e-01,-0.126409676,-2.176330151451
