tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-6.002061699459896316e-01,-4917,-6.002197265625000000e-01,-1.355661651036843551e-05,0
1,-3.300069058189687987e-01,-2703,-3.299560546875000000e-01,5.085113146879871593e-05,0
2,-8.152912172509984012e-01,-6679,-8.153076171875000000e-01,-1.639993650159876637e-05,0
3,1.043839395770187473e+00,8551,1.043823242187500000e+00,-1.615358268747257853e-05,0
4,-4.235244540053753615e-01,-3470,-4.235839843750000000e-01,-5.953036962463853499e-05,0
5,8.185153463109791083e-01,6705,8.184814453125000000e-01,-3.390099847910832409e-05,0
6,-1.346926925648668227e+00,-11034,-1.346923828125000000e+00,3.097523668227353255e-06,0
7,8.164858640697375547e-01,6689,8.165283203125000000e-01,4.245624276244530648e-05,0
8,-1.539720741895977407e-01,-1261,-1.539306640625000000e-01,4.141012709774072320e-05,0
9,1.959279696714796293e-01,1605,1.959228515625000000e-01,-5.118108979629276689e-06,0
10,-1.623236073098555388e-01,-1330,-1.623535156250000000e-01,-2.990831514446123940e-05,0
11,-4.697690575225572651e-01,-3848,-4.697265625000000000e-01,4.249502255726511635e-05,0
12,8.866660038719131887e-01,7264,8.867187500000000000e-01,5.274612808681133913e-05,0
13,-5.596802729305749846e-01,-4585,-5.596923828125000000e-01,-1.210988192501538663e-05,0
14,1.533485894615511380e-01,1256,1.533203125000000000e-01,-2.827696155113801346e-05,0
15,-1.592744702896739251e-01,-1305,-1.593017578125000000e-01,-2.728752282607493918e-05,0
16,8.441968711724995300e-02,692,8.447265625000000000e-02,5.296913275004699884e-05,0
17,3.989476711200452552e-01,3268,3.989257812500000000e-01,-2.188987004525522195e-05,0
18,-7.228343638816875361e-01,-5921,-7.227783203125000000e-01,5.604356918753605754e-05,0
19,4.562624393356681241e-01,3738,4.562988281250000000e-01,3.638878933187594811e-05,0
20,-5.700476885586892167e-02,-467,-5.700683593750000000e-02,-2.067081631078326875e-06,0
21,-1.266704348251546097e-02,-104,-1.269531250000000000e-02,-2.826901748453902741e-05,0
22,5.330531427956698709e-02,437,5.334472656250000000e-02,3.941228293301290986e-05,0
23,-3.900555334664573826e-01,-3195,-3.900146484375000000e-01,4.088502895738255205e-05,0
24,6.331346274635553106e-01,5187,6.331787109375000000e-01,4.408347394468936642e-05,0
25,-3.647388055909081550e-01,-2988,-3.647460937500000000e-01,-7.288159091844992332e-06,0
26,-6.578539227260864208e-02,-539,-6.579589843750000000e-02,-1.050616489135791642e-05,0
27,1.572106112476250595e-01,1288,1.572265625000000000e-01,1.595125237494054993e-05,0
28,-1.357391349943224690e-01,-1112,-1.357421875000000000e-01,-3.052505677531014427e-06,0
29,4.355600362962180894e-01,3568,4.355468750000000000e-01,-1.316129621808936889e-05,0
30,-7.325391952934181550e-01,-6001,-7.325439453125000000e-01,-4.750019081845024971e-06,0
31,3.877393296360147068e-01,3176,3.876953125000000000e-01,-4.401713601470680359e-05,0
32,3.877393296360147068e-01,3176,3.876953125000000000e-01,-4.401713601470680359e-05,0
33,-7.325391952934181550e-01,-6001,-7.325439453125000000e-01,-4.750019081845024971e-06,0
34,4.355600362962180894e-01,3568,4.355468750000000000e-01,-1.316129621808936889e-05,0
35,-1.357391349943224690e-01,-1112,-1.357421875000000000e-01,-3.052505677531014427e-06,0
36,1.572106112476250595e-01,1288,1.572265625000000000e-01,1.595125237494054993e-05,0
37,-6.578539227260864208e-02,-539,-6.579589843750000000e-02,-1.050616489135791642e-05,0
38,-3.647388055909081550e-01,-2988,-3.647460937500000000e-01,-7.288159091844992332e-06,0
39,6.331346274635553106e-01,5187,6.331787109375000000e-01,4.408347394468936642e-05,0
40,-3.900555334664573826e-01,-3195,-3.900146484375000000e-01,4.088502895738255205e-05,0
41,5.330531427956698709e-02,437,5.334472656250000000e-02,3.941228293301290986e-05,0
42,-1.266704348251546097e-02,-104,-1.269531250000000000e-02,-2.826901748453902741e-05,0
43,-5.700476885586892167e-02,-467,-5.700683593750000000e-02,-2.067081631078326875e-06,0
44,4.562624393356681241e-01,3738,4.562988281250000000e-01,3.638878933187594811e-05,0
45,-7.228343638816875361e-01,-5921,-7.227783203125000000e-01,5.604356918753605754e-05,0
