subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.771998498399e+02,-1.086620096268e+02,1.772248147852e+02,-1.086782491002e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.666869362649e+01,1.065854203522e+02,3.667436740548e+01,1.066005901321e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.498082394165e+02,3.326041859077e+01,2.498443509664e+02,3.326425637912e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.394749103206e+01,1.785084727401e+02,-3.395171380834e+01,1.785343894278e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.058852923415e+02,1.078952202651e+02,-1.059002199466e+02,1.079112548930e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.045494206002e+02,-2.503794881391e+02,1.045636535579e+02,-2.504162611598e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.777996583863e+02,3.728604817632e+01,-1.778254183716e+02,3.729215863313e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.804606036706e+02,-2.477361905198e+02,-1.804879122612e+02,-2.477716931501e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.758265597049e+02,-2.510616988413e+02,1.758513589143e+02,-2.510991485946e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.771602455335e+02,1.085476709835e+02,-1.771858555080e+02,1.085642923562e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.092122956947e+02,2.484327086480e+02,1.092293306672e+02,2.484688857875e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.510296056292e+02,-1.759098041449e+02,-2.510673542085e+02,-1.759348281449e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.592241152927e+01,3.533378588647e+01,3.592786652768e+01,3.533888177333e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.501721987643e+02,-1.050019825315e+02,-2.502097502356e+02,-1.050166206678e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.586081515602e+01,-3.538027607196e+01,-3.586628982262e+01,-3.538540730877e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.582999206807e+01,-3.540347863915e+01,-3.583547647143e+01,-3.540862751658e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.059074592831e+02,-1.786232630803e+02,1.059226311876e+02,-1.786504058764e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.497860227399e+02,-1.056885906139e+02,-2.498239159849e+02,-1.057034999499e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.503021792788e+02,-2.482954906117e+02,-2.503407928946e+02,-2.483318994512e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.622609160729e+01,1.779526943746e+02,3.623223635765e+01,1.779794048117e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.612136943548e+01,-1.779780528928e+02,-3.612751264535e+01,-1.780048373371e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.617661202430e+01,-2.492366693454e+02,-3.618304968213e+01,-2.492743301475e+02
