tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,2.873305838433220516e-01,4708,2.873535156250000000e-01,2.293178167794840405e-05,0
1,5.769702917437216083e-01,9453,5.769653320312500000e-01,-4.959712471608312967e-06,0
2,6.144289742149628974e-01,10067,6.144409179687500000e-01,1.194375378710255120e-05,0
3,1.228249642418502707e-01,2012,1.228027343750000000e-01,-2.222986685027072973e-05,0
4,-4.676492808139338098e-01,-7662,-4.676513671875000000e-01,-2.086373566190236062e-06,0
5,-8.566832768985474522e-02,-1404,-8.569335937500000000e-02,-2.503168514525477839e-05,0
6,5.697370326789833600e-02,933,5.694580078125000000e-02,-2.790248664833600012e-05,0
7,4.444155265395612897e-01,7281,4.443969726562500000e-01,-1.855388331128970947e-05,0
8,-3.654518904978555360e-01,-5988,-3.654785156250000000e-01,-2.662512714446396700e-05,0
9,-7.083594012670497986e-02,-1161,-7.086181640625000000e-02,-2.587627954502014216e-05,0
10,6.474956489551467187e-02,1061,6.475830078125000000e-02,8.735885735328130508e-06,0
11,1.727313872469772027e-01,2830,1.727294921875000000e-01,-1.895059477202698517e-06,0
12,-2.043174525692184607e-02,-335,-2.044677734375000000e-02,-1.503208682815393438e-05,0
13,-3.088616303850356126e-01,-5060,-3.088378906250000000e-01,2.373976003561262260e-05,0
14,2.505197407500842632e-01,4105,2.505493164062500000e-01,2.957565616573676337e-05,0
15,5.320440212894450571e-02,872,5.322265625000000000e-02,1.825412105549428787e-05,0
16,-9.507126569142423933e-02,-1558,-9.509277343750000000e-02,-2.150774607576066977e-05,0
17,-6.663929657560765940e-02,-1092,-6.665039062500000000e-02,-1.109404939234059917e-05,0
18,1.366450052402482830e-02,224,1.367187500000000000e-02,7.374475975171698727e-06,0
19,2.109375500169300421e-01,3456,2.109375000000000000e-01,-5.001693004214047278e-08,0
20,-2.028374510293435296e-01,-3323,-2.028198242187500000e-01,1.762681059352955160e-05,0
21,-5.271674442300877672e-02,-864,-5.273437500000000000e-02,-1.763057699122327904e-05,0
22,1.683314872914292160e-01,2758,1.683349609375000000e-01,3.473646070784042195e-06,0
23,-3.816213709477275784e-02,-625,-3.814697265625000000e-02,1.516443852275783932e-05,0
24,-3.134291622893541074e-02,-514,-3.137207031250000000e-02,-2.915408356458926153e-05,0
25,-8.892128106107527463e-02,-1457,-8.892822265625000000e-02,-6.941595174725367912e-06,0
26,1.363503913975315229e-01,2234,1.363525390625000000e-01,2.147664968477069891e-06,0
27,4.020005877469538108e-02,659,4.022216796875000000e-02,2.210919405461891918e-05,0
28,-1.955714603148460962e-01,-3204,-1.955566406250000000e-01,1.481968984609616236e-05,0
29,1.099667266050969178e-01,1802,1.099853515625000000e-01,1.862495740308223180e-05,0
30,5.009633362479098961e-02,821,5.010986328125000000e-02,1.352965645901038627e-05,0
31,-4.170291252499123275e-02,-683,-4.168701171875000000e-02,1.590080624123274555e-05,0
32,-4.855177047780877969e-02,-795,-4.852294921875000000e-02,2.882125905877969130e-05,0
33,-7.983778233584225281e-03,-131,-7.995605468750000000e-03,-1.182723516577471878e-05,0
34,1.664271639781131351e-01,2727,1.664428710937500000e-01,1.570711563686488788e-05,0
35,-1.763132756464604045e-01,-2889,-1.763305664062500000e-01,-1.729075978959548898e-05,0
36,-1.808606876985775075e-02,-296,-1.806640625000000000e-02,1.966251985775074873e-05,0
37,2.074519918477970570e-01,3399,2.074584960937500000e-01,6.504245952942966369e-06,0
38,-2.212966628105074718e-01,-3626,-2.213134765625000000e-01,-1.681375199252821417e-05,0
39,8.850665096159215928e-02,1450,8.850097656250000000e-02,-5.674399092159276847e-06,0
40,8.850665096159215928e-02,1450,8.850097656250000000e-02,-5.674399092159276847e-06,0
41,-2.212966628105074718e-01,-3626,-2.213134765625000000e-01,-1.681375199252821417e-05,0
42,2.074519918477970570e-01,3399,2.074584960937500000e-01,6.504245952942966369e-06,0
43,-1.808606876985775075e-02,-296,-1.806640625000000000e-02,1.966251985775074873e-05,0
44,-1.763132756464604045e-01,-2889,-1.763305664062500000e-01,-1.729075978959548898e-05,0
