freq_hz,h1_db,h2_target_db,h2_float_db,h2_fixed_db,h2_float_phase_rad,h2_fixed_phase_rad,htotal_float_db,htotal_fixed_db
3500000000.000000,-0.407128952,0.407128952,0.401166742,0.401143433,0.916297857297,0.916297857297,-0.005962210,-0.005985519
3501000000.000000,-0.412766460,0.412766460,0.401774467,0.401771124,0.891426915456,0.891426915456,-0.010991993,-0.010995336
3502000000.000000,-0.409315728,0.409315728,0.402087962,0.402104800,0.866555973615,0.866555973615,-0.007227766,-0.007210928
3503000000.000000,-0.409359868,0.409359868,0.402117823,0.402155053,0.841685031774,0.841685031774,-0.007242045,-0.007204815
3504000000.000000,-0.410931508,0.410931508,0.401874434,0.401932257,0.816814089933,0.816814089933,-0.009057074,-0.008999251
3505000000.000000,-0.408881759,0.408881759,0.401367961,0.401446571,0.791943148092,0.791943148092,-0.007513798,-0.007435188
3506000000.000000,-0.402047752,0.402047752,0.400608362,0.400707947,0.767072206251,0.767072206251,-0.001439390,-0.001339805
3507000000.000000,-0.402462963,0.402462963,0.399605386,0.399726124,0.742201264411,0.742201264411,-0.002857577,-0.002736839
3508000000.000000,-0.399758762,0.399758762,0.398368575,0.398510637,0.717330322570,0.717330322570,-0.001390187,-0.001248125
3509000000.000000,-0.389699980,0.389699980,0.396907270,0.397070819,0.692459380729,0.692459380729,0.007207290,0.007370839
3510000000.000000,-0.386979509,0.386979509,0.395230609,0.395415800,0.667588438888,0.667588438888,0.008251100,0.008436291
3511000000.000000,-0.392633760,0.392633760,0.393347532,0.393554512,0.642717497047,0.642717497047,0.000713772,0.000920752
3512000000.000000,-0.389179370,0.389179370,0.391266783,0.391495689,0.617846555206,0.617846555206,0.002087413,0.002316319
3513000000.000000,-0.385087018,0.385087018,0.388996911,0.389247874,0.592975613365,0.592975613365,0.003909893,0.004160856
3514000000.000000,-0.390020900,0.390020900,0.386546273,0.386819413,0.568104671524,0.568104671524,-0.003474627,-0.003201487
3515000000.000000,-0.375634428,0.375634428,0.383923037,0.384218468,0.543233729683,0.543233729683,0.008288609,0.008584040
3516000000.000000,-0.370816114,0.370816114,0.381135183,0.381453007,0.518362787842,0.518362787842,0.010319069,0.010636893
3517000000.000000,-0.373837024,0.373837024,0.378190504,0.378530816,0.493491846001,0.493491846001,0.004353480,0.004693792
3518000000.000000,-0.373475185,0.373475185,0.375096610,0.375459496,0.468620904160,0.468620904160,0.001621425,0.001984311
3519000000.000000,-0.367002628,0.367002628,0.371860930,0.372246467,0.443749962320,0.443749962320,0.004858302,0.005243839
3520000000.000000,-0.361821828,0.361821828,0.368490713,0.368898968,0.418879020479,0.418879020479,0.006668885,0.007077140
3521000000.000000,-0.361364876,0.361364876,0.364993029,0.365424062,0.394008078638,0.394008078638,0.003628153,0.004059186
3522000000.000000,-0.360571541,0.360571541,0.361374775,0.361828633,0.369137136797,0.369137136797,0.000803234,0.001257092
