tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,6.128058168551366036e-02,1004,6.127929687500000000e-02,-1.284810513660361586e-06,0
1,-1.313620916440062236e-01,-2152,-1.313476562500000000e-01,1.443539400622362301e-05,0
2,-6.577934082939887288e-03,-108,-6.591796875000000000e-03,-1.386279206011271220e-05,0
3,-2.681416044048008929e-01,-4393,-2.681274414062500000e-01,1.416299855089286908e-05,0
4,2.831936682352396151e-01,4640,2.832031250000000000e-01,9.456764760384928081e-06,0
5,-1.349928269766369759e-01,-2212,-1.350097656250000000e-01,-1.693864836302405585e-05,0
6,1.858027665042326360e-01,3044,1.857910156250000000e-01,-1.175087923263595791e-05,0
7,-2.602930861294566744e-01,-4265,-2.603149414062500000e-01,-2.185527679332555095e-05,0
8,1.094773972522206512e-01,1794,1.094970703125000000e-01,1.967306027934878632e-05,0
9,9.149499419169186687e-02,1499,9.149169921875000000e-02,-3.294972941866869398e-06,0
10,-1.132997289138107933e-01,-1856,-1.132812500000000000e-01,1.847891381079325157e-05,0
11,6.212832499430914063e-02,1018,6.213378906250000000e-02,5.464068190859372454e-06,0
12,-1.099802846741920609e-01,-1802,-1.099853515625000000e-01,-5.066888307939110270e-06,0
13,1.651098527715315345e-01,2705,1.651000976562500000e-01,-9.755115281534498806e-06,0
14,-6.866656290507808236e-02,-1125,-6.866455078125000000e-02,2.012123828082357235e-06,0
15,-9.917559508801193635e-02,-1625,-9.918212890625000000e-02,-6.533818238063648920e-06,0
16,1.475080486416233960e-01,2417,1.475219726562500000e-01,1.392401462660397549e-05,0
17,-7.586712937646941657e-02,-1243,-7.586669921875000000e-02,4.301577194165684404e-07,0
18,3.300759221162916091e-02,541,3.302001953125000000e-02,1.242731962083909458e-05,0
19,-4.950327809997071699e-02,-811,-4.949951171875000000e-02,3.766381220716985556e-06,0
20,1.461628079571032288e-02,239,1.458740234375000000e-02,-2.887845196032287620e-05,0
21,9.570590136002644910e-02,1568,9.570312500000000000e-02,-2.776360026449098406e-06,0
22,-1.521269894506004083e-01,-2492,-1.520996093750000000e-01,2.738007560040833788e-05,0
23,7.477936085151466739e-02,1225,7.476806640625000000e-02,-1.129444526466738541e-05,0
24,4.057657438328956395e-02,665,4.058837890625000000e-02,1.180452296043604798e-05,0
25,-7.233585315946346184e-02,-1185,-7.232666015625000000e-02,9.193003213461836687e-06,0
26,4.283729705128771353e-02,702,4.284667968750000000e-02,9.382636212286465938e-06,0
27,-4.489036230701221736e-02,-735,-4.486083984375000000e-02,2.952246326221735773e-05,0
28,7.163248675663090592e-02,1174,7.165527343750000000e-02,2.278668086909407808e-05,0
29,-3.507630358940975329e-02,-575,-3.509521484375000000e-02,-1.891125434024670815e-05,0
30,-6.909873811088762530e-02,-1132,-6.909179687500000000e-02,6.941235887625296641e-06,0
31,1.294173465434347303e-01,2120,1.293945312500000000e-01,-2.281529343473032156e-05,0
32,-7.518810381766259654e-02,-1232,-7.519531250000000000e-02,-7.208682337403460316e-06,0
33,-2.345370884340675088e-02,-384,-2.343750000000000000e-02,1.620884340675088353e-05,0
34,6.150270194851802097e-02,1008,6.152343750000000000e-02,2.073555148197903097e-05,0
35,-4.058876499540117061e-02,-665,-4.058837890625000000e-02,3.860891511706099344e-07,0
36,3.580857443322072592e-02,587,3.582763671875000000e-02,1.906228552927408115e-05,0
37,-5.806266148531118165e-02,-951,-5.804443359375000000e-02,1.822789156118165277e-05,0
38,3.537034916242359078e-02,580,3.540039062500000000e-02,3.004146257640921691e-05,0
39,5.938699446096883106e-02,973,5.938720703125000000e-02,2.125702811689444971e-07,0
40,-1.360461071101155828e-01,-2229,-1.360473632812500000e-01,-1.256171134417227719e-06,0
41,9.105154448905483644e-02,1492,9.106445312500000000e-02,1.290863594516356017e-05,0
42,4.947353142336844561e-02,811,4.949951171875000000e-02,2.598029538155438578e-05,0
43,-1.439461074470918811e-01,-2358,-1.439208984375000000e-01,2.520900959188110413e-05,0
44,9.440700539517260514e-02,1547,9.442138671875000000e-02,1.438132357739485556e-05,0
45,4.331880514422960932e-02,710,4.333496093750000000e-02,1.615579327039068369e-05,0
46,-1.228612721552598541e-01,-2013,-1.228637695312500000e-01,-2.497375990145878077e-06,0
47,6.448904393509238830e-02,1057,6.451416015625000000e-02,2.511622115761169560e-05,0
48,6.448904393509238830e-02,1057,6.451416015625000000e-02,2.511622115761169560e-05,0
