subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,2.550645781574e+02,1.093133906389e+02,2.414601810666e+02,1.245043201301e+02,2.470919965305e+02,1.272961099764e+02,2.471667608504e+02,1.273375603900e+02
1,19389,3550231933.593750,1.093133906389e+02,3.643779687963e+01,1.043758158788e+02,4.294294814040e+01,1.068070426513e+02,4.389843969892e+01,1.068393993898e+02,4.391290990953e+01
2,19390,3550415039.062500,1.821889843981e+02,-2.550645781574e+02,1.946350736626e+02,-2.376583928490e+02,1.990535422972e+02,-2.432314351738e+02,1.991167734027e+02,-2.433040436895e+02
3,19391,3550598144.531250,-3.643779687963e+01,1.093133906389e+02,-4.244146363427e+01,1.047100417793e+02,-4.338584342534e+01,1.071503411681e+02,-4.340010690517e+01,1.071826779246e+02
4,19392,3550781250.000000,2.550645781574e+02,-2.550645781574e+02,2.649583404336e+02,-2.345877331296e+02,2.710097269514e+02,-2.401189106072e+02,2.710946328007e+02,-2.401895998148e+02
5,19393,3550964355.468750,-1.821889843981e+02,-2.550645781574e+02,-1.639918727508e+02,-2.603298428418e+02,-1.678872760774e+02,-2.663018176791e+02,-1.679358785621e+02,-2.663844489028e+02
6,19394,3551147460.937500,-2.550645781574e+02,3.643779687963e+01,-2.519584186530e+02,2.126262812919e+01,-2.577906299624e+02,2.184791257755e+01,-2.578691446796e+02,2.185213073657e+01
7,19395,3551330566.406250,-1.093133906389e+02,-1.821889843981e+02,-9.672276182268e+01,-1.846242582192e+02,-9.903309999351e+01,-1.888694301435e+02,-9.906135179430e+01,-1.889276187246e+02
8,19396,3551513671.875000,-2.550645781574e+02,1.821889843981e+02,-2.600461843441e+02,1.638593854216e+02,-2.660173480844e+02,1.677552174940e+02,-2.660994100910e+02,1.678034788840e+02
9,19397,3551696777.343750,-1.821889843981e+02,1.821889843981e+02,-1.886530345653e+02,1.679079552015e+02,-1.929682679053e+02,1.718727252800e+02,-1.930281502394e+02,1.719228144856e+02
10,19398,3551879882.812500,-1.093133906389e+02,-2.550645781574e+02,-9.237521024024e+01,-2.557271862033e+02,-9.461287594693e+01,-2.616281719308e+02,-9.463893433566e+01,-2.617079052242e+02
11,19399,3552062988.281250,-1.821889843981e+02,-1.821889843981e+02,-1.676884528033e+02,-1.886247653530e+02,-1.716505940748e+02,-1.929422043974e+02,-1.717004104506e+02,-1.930018452224e+02
12,19400,3552246093.750000,-2.550645781574e+02,3.643779687963e+01,-2.515314945936e+02,2.071995876979e+01,-2.573651169550e+02,2.129342730329e+01,-2.574425692178e+02,2.129740424720e+01
13,19401,3552429199.218750,3.643779687963e+01,1.821889843981e+02,2.479607260188e+01,1.802973283019e+02,2.543824501765e+01,1.844765458543e+02,2.544413474471e+01,1.845320479940e+02
14,19402,3552612304.687500,-2.550645781574e+02,1.093133906389e+02,-2.559724056963e+02,9.145536456970e+01,-2.618870001589e+02,9.367448396725e+01,-2.619661759736e+02,9.370003297944e+01
15,19403,3552795410.156250,-2.550645781574e+02,1.821889843981e+02,-2.605394879718e+02,1.624362201773e+02,-2.665361027877e+02,1.663076413037e+02,-2.666171911734e+02,1.663547628913e+02
16,19404,3552978515.625000,-3.643779687963e+01,2.550645781574e+02,-5.154075122720e+01,2.470540855458e+02,-5.264854033160e+01,2.528175941571e+02,-5.266659005125e+01,2.528923845647e+02
17,19405,3553161621.093750,-1.821889843981e+02,2.550645781574e+02,-1.941967581064e+02,2.378120862623e+02,-1.986264815495e+02,2.434148221141e+02,-1.986877945623e+02,2.434852983676e+02
18,19406,3553344726.562500,3.643779687963e+01,1.093133906389e+02,2.863414481251e+01,1.091755088162e+02,2.934044783206e+01,1.117052261344e+02,2.934810200672e+01,1.117386325293e+02
19,19407,3553527832.031250,3.643779687963e+01,-1.093133906389e+02,4.267408058378e+01,-1.044918904816e+02,4.362896981818e+01,-1.069395840264e+02,4.364288739979e+01,-1.069708290263e+02
20,19408,3553710937.500000,1.821889843981e+02,-1.821889843981e+02,1.899631357315e+02,-1.661755112148e+02,1.943249511008e+02,-1.701141822708e+02,1.943839528177e+02,-1.701626126594e+02
21,19409,3553894042.968750,-1.093133906389e+02,1.821889843981e+02,-1.188606537968e+02,1.708502098115e+02,-1.215662145891e+02,1.748729165585e+02,-1.216036954802e+02,1.749233321388e+02
22,19410,3554077148.437500,-3.643779687963e+01,1.093133906389e+02,-4.286184161467e+01,1.044360864737e+02,-4.382209068648e+01,1.068849141474e+02,-4.383598731847e+01,1.069159518846e+02
23,19411,3554260253.906250,1.821889843981e+02,-3.643779687963e+01,1.805480378123e+02,-2.360663360125e+01,1.847470600234e+02,-2.422304312737e+01,1.848015369483e+02,-2.422842273890e+01
24,19412,3554443359.375000,-3.643779687963e+01,1.821889843981e+02,-4.760986036620e+01,1.758082883519e+02,-4.865525700315e+01,1.799243205114e+02,-4.867120376017e+01,1.799765918416e+02
25,19413,3554626464.843750,3.643779687963e+01,-3.643779687963e+01,3.803548737694e+01,-3.326879731497e+01,3.891027716188e+01,-3.405859324291e+01,3.892197675763e+01,-3.406818927131e+01
