tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,-5.361631069365573043e-02,-439,-5.358886718750000000e-02,2.744350615573043495e-05,0
1,-1.044472490303654799e-01,-856,-1.044921875000000000e-01,-4.493846963452008403e-05,0
2,-7.904271756245150049e-02,-648,-7.910156250000000000e-02,-5.884493754849950964e-05,0
3,-3.921872436614676216e-02,-321,-3.918457031250000000e-02,3.415405364676216138e-05,0
4,1.141461793677418096e-01,935,1.141357421875000000e-01,-1.043718024180961823e-05,0
5,-5.477275762479726778e-02,-449,-5.480957031250000000e-02,-3.681268770273221635e-05,0
6,6.415893355317213442e-02,526,6.420898437500000000e-02,5.005082182786557699e-05,0
7,-1.312843167470547634e-01,-1075,-1.312255859375000000e-01,5.873080955476339682e-05,0
8,1.095639403852109450e-01,898,1.096191406250000000e-01,5.520023978905497231e-05,0
9,-2.598697314789414139e-02,-213,-2.600097656250000000e-02,-1.400341460585860509e-05,0
10,-8.369588840978742228e-03,-69,-8.422851562500000000e-03,-5.326272152125777204e-05,0
11,1.464117746502259683e-02,120,1.464843750000000000e-02,7.260034977403170831e-06,0
12,-6.344708266390622353e-02,-520,-6.347656250000000000e-02,-2.947983609377646808e-05,0
13,1.111255877188365576e-01,910,1.110839843750000000e-01,-4.160334383655761581e-05,0
14,-8.140768645014041793e-02,-667,-8.142089843750000000e-02,-1.321198735958206694e-05,0
15,1.020455222621689979e-02,84,1.025390625000000000e-02,4.935402378310020655e-05,0
16,2.499441926760317956e-02,205,2.502441406250000000e-02,2.999479489682044253e-05,0
17,-3.817721037417536045e-02,-313,-3.820800781250000000e-02,-3.079743832463954778e-05,0
18,7.604633727147795674e-02,623,7.604980468750000000e-02,3.467416022043257051e-06,0
19,-9.811557042586142863e-02,-804,-9.814453125000000000e-02,-2.896082413857137272e-05,0
20,4.157655170968924813e-02,341,4.162597656250000000e-02,4.942485281075187364e-05,0
21,4.646687318019179086e-02,381,4.650878906250000000e-02,4.191588230820914029e-05,0
22,-7.061356078908795353e-02,-578,-7.055664062500000000e-02,5.692016408795352866e-05,0
23,4.516874144637346433e-02,370,4.516601562500000000e-02,-2.725821373464332176e-06,0
24,-5.383684029282728017e-02,-441,-5.383300781250000000e-02,3.832480327280174404e-06,0
25,7.210320156445110262e-02,591,7.214355468750000000e-02,4.035312304889737689e-05,0
26,7.852009043807454264e-03,64,7.812500000000000000e-03,-3.950904380745426381e-05,0
27,-1.521362854771538542e-01,-1246,-1.520996093750000000e-01,3.667610215385419536e-05,0
28,1.621763345500654707e-01,1329,1.622314453125000000e-01,5.511076243452928125e-05,0
29,3.152241421025499257e-02,258,3.149414062500000000e-02,-2.827358525499257258e-05,0
30,-2.047913244120573850e-01,-1678,-2.048339843750000000e-01,-4.265996294261498178e-05,0
31,1.209428345746106637e-01,991,1.209716796875000000e-01,2.884511288933633288e-05,0
32,1.209428345746106637e-01,991,1.209716796875000000e-01,2.884511288933633288e-05,0
33,-2.047913244120573850e-01,-1678,-2.048339843750000000e-01,-4.265996294261498178e-05,0
34,3.152241421025499257e-02,258,3.149414062500000000e-02,-2.827358525499257258e-05,0
35,1.621763345500654707e-01,1329,1.622314453125000000e-01,5.511076243452928125e-05,0
36,-1.521362854771538542e-01,-1246,-1.520996093750000000e-01,3.667610215385419536e-05,0
37,7.852009043807454264e-03,64,7.812500000000000000e-03,-3.950904380745426381e-05,0
38,7.210320156445110262e-02,591,7.214355468750000000e-02,4.035312304889737689e-05,0
39,-5.383684029282728017e-02,-441,-5.383300781250000000e-02,3.832480327280174404e-06,0
40,4.516874144637346433e-02,370,4.516601562500000000e-02,-2.725821373464332176e-06,0
41,-7.061356078908795353e-02,-578,-7.055664062500000000e-02,5.692016408795352866e-05,0
42,4.646687318019179086e-02,381,4.650878906250000000e-02,4.191588230820914029e-05,0
43,4.157655170968924813e-02,341,4.162597656250000000e-02,4.942485281075187364e-05,0
44,-9.811557042586142863e-02,-804,-9.814453125000000000e-02,-2.896082413857137272e-05,0
45,7.604633727147795674e-02,623,7.604980468750000000e-02,3.467416022043257051e-06,0
46,-3.817721037417536045e-02,-313,-3.820800781250000000e-02,-3.079743832463954778e-05,0
47,2.499441926760317956e-02,205,2.502441406250000000e-02,2.999479489682044253e-05,0
48,1.020455222621689979e-02,84,1.025390625000000000e-02,4.935402378310020655e-05,0
49,-8.140768645014041793e-02,-667,-8.142089843750000000e-02,-1.321198735958206694e-05,0
50,1.111255877188365576e-01,910,1.110839843750000000e-01,-4.160334383655761581e-05,0
51,-6.344708266390622353e-02,-520,-6.347656250000000000e-02,-2.947983609377646808e-05,0
52,1.464117746502259683e-02,120,1.464843750000000000e-02,7.260034977403170831e-06,0
53,-8.369588840978742228e-03,-69,-8.422851562500000000e-03,-5.326272152125777204e-05,0
54,-2.598697314789414139e-02,-213,-2.600097656250000000e-02,-1.400341460585860509e-05,0
55,1.095639403852109450e-01,898,1.096191406250000000e-01,5.520023978905497231e-05,0
56,-1.312843167470547634e-01,-1075,-1.312255859375000000e-01,5.873080955476339682e-05,0
57,6.415893355317213442e-02,526,6.420898437500000000e-02,5.005082182786557699e-05,0
58,-5.477275762479726778e-02,-449,-5.480957031250000000e-02,-3.681268770273221635e-05,0
59,1.141461793677418096e-01,935,1.141357421875000000e-01,-1.043718024180961823e-05,0
60,-3.921872436614676216e-02,-321,-3.918457031250000000e-02,3.415405364676216138e-05,0
61,-7.904271756245150049e-02,-648,-7.910156250000000000e-02,-5.884493754849950964e-05,0
62,-1.044472490303654799e-01,-856,-1.044921875000000000e-01,-4.493846963452008403e-05,0
63,-5.361631069365573043e-02,-439,-5.358886718750000000e-02,2.744350615573043495e-05,0
