stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.806326901,0.265051206,38.664426639,8.852938818247e-01,4.499600893898e-01,-0.060308891,0.470234310303
after_fixed_fir,11.806762223,0.271330959,38.664426639,8.853676214634e-01,4.499817190714e-01,-0.059648243,0.470220083909
