tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
20,3910034179.687500,4.419002711967e-02,4.587309510768e-02,4.418902836439e-02,4.414797804824e-02,0.324675507,-0.000196315,-0.008269003,8.993349922814,15.113980411711,12.115527340391,12.115527340391,-0.162554818282,-9.281638378500,-9.281638378500,-9.444193196782,-9.444193196782
21,3927978515.625000,4.419002711967e-02,4.566653542015e-02,4.422142244295e-02,4.418060797357e-02,0.285475924,0.006168801,-0.001851603,9.141030436148,15.374532243260,11.929786636465,11.929786636465,-0.049683500068,-9.727930913975,-9.727930913975,-9.777614414043,-9.777614414043
22,3945922851.562500,4.419002711968e-02,4.541714237150e-02,4.429435477246e-02,4.425891240085e-02,0.237910740,0.020482234,0.013529389,9.581480601262,15.897540932132,12.006502789861,12.006502789861,0.032875023691,-10.174223449451,-10.174223449451,-10.141348425760,-10.141348425760
23,3963867187.500000,4.419002711968e-02,4.504312299972e-02,4.427541457052e-02,4.424999657697e-02,0.166084519,0.016767366,0.011779467,6.854398678866,13.221538659602,8.884207981855,8.884207981855,0.083954673556,-10.620515984926,-10.620515984926,-10.536561311370,-10.536561311370
24,3981994628.906250,4.419002711967e-02,4.468336676911e-02,4.425030462171e-02,4.423844255327e-02,0.096432410,0.011839933,0.009511216,6.014458459388,12.408421334731,7.620244116045,7.620244116045,0.110777568163,-11.071362525866,-11.071362525866,-10.960584957702,-10.960584957702
25,3999938964.843750,4.419002711967e-02,4.432810286838e-02,4.416160488940e-02,4.416495422116e-02,0.027097538,-0.005588405,-0.004929670,4.093865714090,10.508419399766,5.273949645605,5.273949645605,0.131368378497,-11.517655061341,-11.517655061341,-11.386286682844,-11.386286682844
26,4017883300.781250,4.419002711968e-02,4.410301217324e-02,4.411749425399e-02,4.413604314117e-02,-0.017120318,-0.014268606,-0.010617453,4.610877349713,11.054742721556,5.373980431919,5.373980431919,0.160680064663,-11.963947596817,-11.963947596817,-11.803267532153,-11.803267532153
27,4036010742.187500,4.419002711967e-02,4.394471054628e-02,4.405800018563e-02,4.409009436874e-02,-0.048353197,-0.025989753,-0.019664794,1.890806858129,8.379905527945,2.248296697369,2.248296697369,0.205913362637,-12.414794137756,-12.414794137756,-12.208880775119,-12.208880775119
28,4053955078.125000,4.419002711968e-02,4.392717499293e-02,4.407802486560e-02,4.412022258422e-02,-0.051819878,-0.022042851,-0.013731466,2.227028655348,8.785599018354,2.207697652302,2.207697652302,0.275385055827,-12.861086673232,-12.861086673232,-12.585701617405,-12.585701617405
29,4071899414.062500,4.419002711967e-02,4.398244618683e-02,4.414649544085e-02,4.419429900622e-02,-0.040897762,-0.008560703,0.000839632,-0.854063318878,5.794218415707,5.053209821359,5.053209821359,0.365096427406,-13.307379208707,-13.307379208707,-12.942282781301,-12.942282781301
30,4089843750.000000,4.419002711967e-02,4.407131000104e-02,4.426265100765e-02,4.431088691065e-02,-0.023366163,0.014263067,0.023723494,-3.901728324670,2.853069008617,7.948953185974,7.948953185974,0.471612026108,-13.753671744183,-13.753671744183,-13.282059718075,-13.282059718075
31,4107971191.406250,4.419002711967e-02,4.409799023419e-02,4.436185579687e-02,4.440518778828e-02,-0.018109423,0.033708754,0.042188859,-6.492236866188,0.374875253712,5.019912890129,5.019912890129,0.583926812721,-14.204518285122,-14.204518285122,-13.620591472402,-13.620591472402
32,4125915527.343750,4.419002711965e-02,4.406545200849e-02,4.445851920355e-02,4.449244429370e-02,-0.024520775,0.052614506,0.059239945,-8.338363527675,-1.365845154376,2.832899946566,2.832899946566,0.689333066120,-14.650810820598,-14.650810820598,-13.961477754477,-13.961477754477
33,4143859863.281250,4.419002711967e-02,4.372059237238e-02,4.428715256421e-02,4.430835770275e-02,-0.092764610,0.019069804,0.023227701,-9.726864104487,-2.659808341597,1.092644223868,1.092644223868,0.783870455710,-15.097103356073,-15.097103356073,-14.313232900363,-14.313232900363
34,4161987304.687500,4.419002711967e-02,4.323334415758e-02,4.398914549377e-02,4.399619416341e-02,-0.190108760,-0.039574847,-0.038183162,-12.483886309142,-5.343947008085,-2.042340983559,-2.042340983559,0.856753993877,-15.547949897013,-15.547949897013,-14.691195903136,-14.691195903136
35,4179931640.625000,4.419002711968e-02,4.289817682565e-02,4.381759397468e-02,4.381127792359e-02,-0.257708661,-0.073514827,-0.074766937,-13.096293055566,-5.897642705933,-3.042329216883,-3.042329216883,0.915465042453,-15.994242432488,-15.994242432488,-15.078777390035,-15.078777390035
36,4197875976.562500,4.419002711967e-02,4.292095778444e-02,4.394483895908e-02,4.392727762288e-02,-0.253097267,-0.048327816,-0.051799585,-13.203573087710,-5.953085318389,-3.544064364814,-3.544064364814,0.967302462142,-16.440534967964,-16.440534967964,-15.473232505822,-15.473232505822
37,4215820312.500000,4.419002711968e-02,4.326288133750e-02,4.430019877186e-02,4.427464955023e-02,-0.184176554,0.021628136,0.016617284,-16.132889267093,-8.828164830849,-0.582251105569,-0.582251105569,1.021539129064,-16.886827503439,-16.886827503439,-15.865288374375,-15.865288374375
38,4233947753.906250,4.419002711968e-02,4.360364534390e-02,4.453810175003e-02,4.450882065023e-02,-0.116029390,0.068148700,0.062436377,-17.401908814862,-10.028416860103,-2.233349675764,-2.233349675764,1.090306647579,-17.337674044379,-17.337674044379,-16.247367396800,-16.247367396800
39,4251892089.843750,4.419002711968e-02,4.372565777735e-02,4.444655191287e-02,4.441835181250e-02,-0.091758334,0.050276134,0.044763430,-19.076508126646,-11.610893154634,-4.262118505770,-4.262118505770,1.182429664832,-17.783966579854,-17.783966579854,-16.601536915022,-16.601536915022
40,4269836425.781250,4.419002711967e-02,4.382022605386e-02,4.425200763049e-02,4.422913312981e-02,-0.072993090,0.012174210,0.007683188,-16.380757010675,-8.794091420504,-1.891609307115,-1.891609307115,1.303480282991,-18.230259115330,-18.230259115330,-16.926778832338,-16.926778832338
41,4287780761.718750,4.419002711968e-02,4.392416404827e-02,4.403727375794e-02,4.402293778643e-02,-0.052415264,-0.030076862,-0.032904942,-14.311642373509,-6.584485830954,-0.128296253041,-0.128296253041,1.443971235375,-18.676551650805,-18.676551650805,-17.232580415430,-17.232580415430
42,4305908203.125000,4.419002711967e-02,4.416042070377e-02,4.397043943755e-02,4.396648415669e-02,-0.005821319,-0.043269243,-0.044050601,-13.181913104846,-5.295931207948,0.709411829026,0.709411829026,1.602796589718,-19.127398191745,-19.127398191745,-17.524601602027,-17.524601602027
43,4323852539.062500,4.419002711967e-02,4.452433871270e-02,4.409148536843e-02,4.409788592559e-02,0.065464197,-0.019390767,-0.018129968,-10.828583889888,-2.793342793842,2.765707707657,2.765707707657,1.752055788866,-19.573690727220,-19.573690727220,-17.821634938354,-17.821634938354
44,4341796875.000000,4.419002711968e-02,4.480005248486e-02,4.420692541415e-02,4.422198786447e-02,0.119085094,0.003320855,0.006279859,-12.779847952200,-4.609113985048,0.503643980975,0.503643980975,1.887548659972,-20.019983262696,-20.019983262696,-18.132434602724,-18.132434602724
45,4359924316.406250,4.419002711967e-02,4.500528284318e-02,4.433967487010e-02,4.436011929932e-02,0.158784547,0.029364723,0.033368747,-12.063906345210,-3.790126943491,0.871784481592,0.871784481592,1.990594094540,-20.470829803635,-20.470829803635,-18.480235709095,-18.480235709095
46,4377868652.343750,4.419002711967e-02,4.495415401683e-02,4.429668914217e-02,4.431786659050e-02,0.148911222,0.020939979,0.025091554,-12.059747629924,-3.719826410740,0.495792478868,0.495792478868,2.056735912005,-20.917122339110,-20.917122339110,-18.860386427106,-18.860386427106
47,4395812988.281250,4.419002711967e-02,4.480246127641e-02,4.421096565598e-02,4.422787160103e-02,0.119552101,0.004114656,0.007435440,-13.624886444612,-5.264421857651,-1.495095503519,-1.495095503519,2.077279279781,-21.363414874586,-21.363414874586,-19.286135594805,-19.286135594805
48,4413757324.218750,4.419002711967e-02,4.464730388445e-02,4.416181242284e-02,4.416970022984e-02,0.089419404,-0.005547587,-0.003996326,-13.898731470019,-5.542159963948,-2.219126145291,-2.219126145291,2.073386198891,-21.809707410061,-21.809707410061,-19.736321211170,-19.736321211170
49,4431884765.625000,4.419002711968e-02,4.445865615717e-02,4.411366959067e-02,4.410848829829e-02,0.052641263,-0.015021641,-0.016041887,-13.617565399428,-5.291492410660,-2.419305132943,-2.419305132943,2.042887681589,-22.260553951001,-22.260553951001,-20.217666269412,-20.217666269412
50,4449829101.562500,4.419002711967e-02,4.436030297131e-02,4.418363352577e-02,4.416293512175e-02,0.033404711,-0.001256801,-0.005326774,-10.580133866883,-2.275519402471,0.150375339770,0.150375339770,2.021429157232,-22.706846486476,-22.706846486476,-20.685417329244,-20.685417329244
