subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_fir_equalized_i,after_float_fir_equalized_q,after_fixed_fir_equalized_i,after_fixed_fir_equalized_q
0,19388,3550048828.125000,1.766868750846e+02,-1.060121250507e+02,1.713580529474e+02,-1.051578294270e+02,1.769005625124e+02,-1.084623234707e+02,1.768810422371e+02,-1.084468927685e+02
1,19389,3550231933.593750,3.533737501691e+01,1.060121250507e+02,3.550495369986e+01,1.030917553689e+02,3.659837197350e+01,1.064039756729e+02,3.659248209733e+01,1.063917728379e+02
2,19390,3550415039.062500,2.473616251184e+02,3.533737501691e+01,2.416839496748e+02,3.209725916393e+01,2.493762375371e+02,3.321974776457e+01,2.493458183032e+02,3.321930582336e+01
3,19391,3550598144.531250,-3.533737501691e+01,1.766868750846e+02,-3.278829969013e+01,1.727246856331e+02,-3.390107541035e+01,1.781999497183e+02,-3.389952189101e+01,1.781779771686e+02
4,19392,3550781250.000000,-1.060121250507e+02,1.060121250507e+02,-1.024244486879e+02,1.044378513860e+02,-1.057112922644e+02,1.077036148058e+02,-1.057000218872e+02,1.076890673865e+02
5,19393,3550964355.468750,1.060121250507e+02,-2.473616251184e+02,1.010969414964e+02,-2.423370382624e+02,1.043876780086e+02,-2.499454759749e+02,1.043785378963e+02,-2.499135930300e+02
6,19394,3551147460.937500,-1.766868750846e+02,3.533737501691e+01,-1.720712016125e+02,3.614424377390e+01,-1.774997751219e+02,3.721085950989e+01,-1.774786262750e+02,3.720379005102e+01
7,19395,3551330566.406250,-1.766868750846e+02,-2.473616251184e+02,-1.747566599562e+02,-2.397389398555e+02,-1.801382742317e+02,-2.473281933243e+02,-1.801126633834e+02,-2.473004226658e+02
8,19396,3551513671.875000,1.766868750846e+02,-2.473616251184e+02,1.701294419577e+02,-2.430981296851e+02,1.755461080735e+02,-2.506258349125e+02,1.755280536187e+02,-2.505924718123e+02
9,19397,3551696777.343750,-1.766868750846e+02,1.060121250507e+02,-1.714845977436e+02,1.051482835523e+02,-1.768690963212e+02,1.083531334443e+02,-1.768487643703e+02,1.083372176161e+02
10,19398,3551879882.812500,1.060121250507e+02,2.473616251184e+02,1.058259515840e+02,2.405133074346e+02,1.090125477538e+02,2.480230167414e+02,1.089954822367e+02,2.479937672146e+02
11,19399,3552062988.281250,-2.473616251184e+02,-1.766868750846e+02,-2.431453228909e+02,-1.702648219970e+02,-2.505981490170e+02,-1.756322644696e+02,-2.505644018899e+02,-1.756139283253e+02
12,19400,3552246093.750000,3.533737501691e+01,3.533737501691e+01,3.480116543236e+01,3.420824243733e+01,3.586021466047e+01,3.527729201176e+01,3.585522274233e+01,3.527338498573e+01
13,19401,3552429199.218750,-2.473616251184e+02,-1.060121250507e+02,-2.423443750986e+02,-1.016221071054e+02,-2.497499478108e+02,-1.048442557242e+02,-2.497170562532e+02,-1.048346266162e+02
14,19402,3552612304.687500,-3.533737501691e+01,-3.533737501691e+01,-3.474899835683e+01,-3.426065394682e+01,-3.579916832422e+01,-3.532414515775e+01,-3.579414649825e+01,-3.532019500012e+01
15,19403,3552795410.156250,-3.533737501691e+01,-3.533737501691e+01,-3.472288521295e+01,-3.428682987769e+01,-3.576862719637e+01,-3.534753710170e+01,-3.576359044630e+01,-3.534356532633e+01
16,19404,3552978515.625000,1.060121250507e+02,-1.766868750846e+02,1.025551912728e+02,-1.730999953136e+02,1.057455499401e+02,-1.783232028078e+02,1.057346278855e+02,-1.782990027669e+02
17,19405,3553161621.093750,-2.473616251184e+02,-1.060121250507e+02,-2.420747830956e+02,-1.023313229042e+02,-2.493709203730e+02,-1.055324716336e+02,-2.493375520755e+02,-1.055225328207e+02
18,19406,3553344726.562500,-2.473616251184e+02,-2.473616251184e+02,-2.426468625043e+02,-2.405421545122e+02,-2.498785101716e+02,-2.479081299230e+02,-2.498429226529e+02,-2.478798760178e+02
19,19407,3553527832.031250,3.533737501691e+01,1.766868750846e+02,3.516751778231e+01,1.724604540107e+02,3.615561714595e+01,1.776668384736e+02,3.614843220415e+01,1.776444650295e+02
20,19408,3553710937.500000,-3.533737501691e+01,-1.766868750846e+02,-3.506981399180e+01,-1.725036830202e+02,-3.605132194355e+01,-1.776934256377e+02,-3.604413140957e+01,-1.776709553558e+02
21,19409,3553894042.968750,-3.533737501691e+01,-2.473616251184e+02,-3.515003281730e+01,-2.416011918093e+02,-3.610201705784e+01,-2.488389498529e+02,-3.609378926827e+01,-2.488071494344e+02
22,19410,3554077148.437500,2.473616251184e+02,1.060121250507e+02,2.419339054544e+02,1.030560488429e+02,2.490999634892e+02,1.062255856081e+02,2.490659756276e+02,1.062152795902e+02
23,19411,3554260253.906250,1.060121250507e+02,-1.766868750846e+02,1.032185981518e+02,-1.728625616987e+02,1.063540093762e+02,-1.779527356836e+02,1.063426194730e+02,-1.779279297419e+02
24,19412,3554443359.375000,-1.060121250507e+02,2.473616251184e+02,-1.030876524117e+02,2.419051702302e+02,-1.062367725517e+02,2.490203227956e+02,-1.062263538282e+02,2.489860870590e+02
25,19413,3554626464.843750,2.473616251184e+02,2.473616251184e+02,2.421630935829e+02,2.412100699527e+02,2.492043352046e+02,2.484210578967e+02,2.491679235584e+02,2.483918280705e+02
26,19414,3554809570.312500,1.060121250507e+02,2.473616251184e+02,1.040351744578e+02,2.414838917744e+02,1.069929966892e+02,2.486214949624e+02,1.069752888893e+02,2.485900868320e+02
27,19415,3554992675.781250,-1.766868750846e+02,-2.473616251184e+02,-1.730635137452e+02,-2.413598724146e+02,-1.780316747839e+02,-2.484971951949e+02,-1.780044672571e+02,-2.484666850659e+02
28,19416,3555175781.250000,3.533737501691e+01,-3.533737501691e+01,3.447883569939e+01,-3.458929745699e+01,3.549890505160e+01,-3.558432831448e+01,3.549467252305e+01,-3.557907325982e+01
29,19417,3555358886.718750,3.533737501691e+01,1.766868750846e+02,3.478113599820e+01,1.726711948921e+02,3.572164745458e+01,1.777053249816e+02,3.571433270848e+01,1.776820192063e+02
30,19418,3555541992.187500,-2.473616251184e+02,-2.473616251184e+02,-2.421518882018e+02,-2.415957358372e+02,-2.490680115992e+02,-2.486936475564e+02,-2.490309676529e+02,-2.486637343730e+02
