tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,1.845007535815771371e-01,3023,1.845092773437500000e-01,8.523762172862880959e-06,0
1,2.929114884970939192e-01,4799,2.929077148437500000e-01,-3.773653343919214365e-06,0
2,2.494396133547686911e-01,4087,2.494506835937500000e-01,1.107023898130887751e-05,0
3,-5.535858823473860379e-02,-907,-5.535888671875000000e-02,-2.984840113962050623e-07,0
4,-2.315079641030013125e-01,-3793,-2.315063476562500000e-01,1.616446751312450303e-06,0
5,6.635085724063613521e-02,1087,6.634521484375000000e-02,-5.642396886135214729e-06,0
6,6.069492997342713914e-02,994,6.066894531250000000e-02,-2.598466092713913600e-05,0
7,1.255478263940857375e-01,2057,1.255493164062500000e-01,1.490012164262477512e-06,0
8,-2.308942781576333869e-01,-3783,-2.308959960937500000e-01,-1.717936116613083541e-06,0
9,5.087701544606342691e-02,834,5.090332031250000000e-02,2.630486643657309331e-05,0
10,9.959045587904248598e-02,1632,9.960937500000000000e-02,1.891912095751402401e-05,0
11,-2.749935546440639839e-02,-451,-2.752685546875000000e-02,-2.750000434360161394e-05,0
12,-3.522535123691033360e-02,-577,-3.521728515625000000e-02,8.066080660333596608e-06,0
13,-7.871337035507464108e-02,-1290,-7.873535156250000000e-02,-2.198120742535891736e-05,0
14,1.712642666846061479e-01,2806,1.712646484375000000e-01,3.817528938521164150e-07,0
15,-6.125310154123579653e-02,-1004,-6.127929687500000000e-02,-2.619533376420346560e-05,0
16,-9.575624505233289174e-02,-1569,-9.576416015625000000e-02,-7.915103917108257114e-06,0
17,9.143200828222765308e-02,1498,9.143066406250000000e-02,-1.344219727653084284e-06,0
18,-5.361178144310727728e-03,-88,-5.371093750000000000e-03,-9.915605689272272150e-06,0
19,2.324557147064373192e-02,381,2.325439453125000000e-02,8.823060606268084971e-06,0
20,-9.866685267186926789e-02,-1617,-9.869384765625000000e-02,-2.699498438073211215e-05,0
21,5.247120130565970098e-02,860,5.249023437500000000e-02,1.903306934029902475e-05,0
22,9.362683000723308335e-02,1534,9.362792968750000000e-02,1.099680266916647220e-06,0
23,-1.404509318498670112e-01,-2301,-1.404418945312500000e-01,9.037318617011180777e-06,0
24,4.056340341365837626e-02,665,4.058837890625000000e-02,2.497549259162373803e-05,0
25,3.624040558186667621e-02,594,3.625488281250000000e-02,1.447723063332378990e-05,0
26,1.367580033994206072e-03,22,1.342773437500000000e-03,-2.480659649420607210e-05,0
27,-2.613327888429842205e-02,-428,-2.612304687500000000e-02,1.023200929842205120e-05,0
28,-6.171089838704554159e-02,-1011,-6.170654296875000000e-02,4.355418295541590989e-06,0
29,1.400469680858142107e-01,2295,1.400756835937500000e-01,2.871550793578925287e-05,0
30,-6.526904588884270553e-02,-1069,-6.524658203125000000e-02,2.246385759270552729e-05,0
31,-7.394361909427236978e-02,-1211,-7.391357421875000000e-02,3.004487552236978498e-05,0
32,9.245396772690053777e-02,1515,9.246826171875000000e-02,1.429399184946222867e-05,0
33,-1.476293441679734850e-02,-242,-1.477050781250000000e-02,-7.573395702651503081e-06,0
34,2.552903351165273019e-02,418,2.551269531250000000e-02,-1.633819915273018730e-05,0
35,-1.288692177084024837e-01,-2111,-1.288452148437500000e-01,2.400286465248369083e-05,0
36,9.874012916239717497e-02,1618,9.875488281250000000e-02,1.475365010282503331e-05,0
37,1.458477112688604527e-01,2390,1.458740234375000000e-01,2.631216863954732865e-05,0
38,-3.315231373006322646e-01,-5432,-3.315429687500000000e-01,-1.983144936773539868e-05,0
39,1.779025220327445089e-01,2915,1.779174804687500000e-01,1.495843600549107144e-05,0
40,1.779025220327445089e-01,2915,1.779174804687500000e-01,1.495843600549107144e-05,0
41,-3.315231373006322646e-01,-5432,-3.315429687500000000e-01,-1.983144936773539868e-05,0
42,1.458477112688604527e-01,2390,1.458740234375000000e-01,2.631216863954732865e-05,0
43,9.874012916239717497e-02,1618,9.875488281250000000e-02,1.475365010282503331e-05,0
44,-1.288692177084024837e-01,-2111,-1.288452148437500000e-01,2.400286465248369083e-05,0
45,2.552903351165273019e-02,418,2.551269531250000000e-02,-1.633819915273018730e-05,0
46,-1.476293441679734850e-02,-242,-1.477050781250000000e-02,-7.573395702651503081e-06,0
47,9.245396772690053777e-02,1515,9.246826171875000000e-02,1.429399184946222867e-05,0
48,-7.394361909427236978e-02,-1211,-7.391357421875000000e-02,3.004487552236978498e-05,0
49,-6.526904588884270553e-02,-1069,-6.524658203125000000e-02,2.246385759270552729e-05,0
50,1.400469680858142107e-01,2295,1.400756835937500000e-01,2.871550793578925287e-05,0
51,-6.171089838704554159e-02,-1011,-6.170654296875000000e-02,4.355418295541590989e-06,0
52,-2.613327888429842205e-02,-428,-2.612304687500000000e-02,1.023200929842205120e-05,0
53,1.367580033994206072e-03,22,1.342773437500000000e-03,-2.480659649420607210e-05,0
54,3.624040558186667621e-02,594,3.625488281250000000e-02,1.447723063332378990e-05,0
