stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.803696364,0.304936891,30.664426639,8.853262266129e-01,4.499975291328e-01,-0.059908331,0.470253160717
after_fixed_fir,11.803643800,0.305070404,30.664426639,8.853425453423e-01,4.500064694241e-01,-0.059745672,0.470253740333
