stage,evm_percent,magnitude_only_evm_percent,fitted_delay_samples,gain_real,gain_imag,gain_abs_db,gain_phase_rad
after_h1,11.968659154,1.681453013,-8.835573361,8.892649414507e-01,4.524233992479e-01,-0.019678674,0.470631889580
after_float_fir,11.803696364,0.304936891,30.664426639,8.853262266129e-01,4.499975291328e-01,-0.059908331,0.470253160717
after_fixed_fir,11.804940557,0.315150520,30.664426639,8.854384450784e-01,4.500888598204e-01,-0.058671550,0.470283937447
