tap_index,coeff_float
0,2.046454853774858362e-01
1,1.539932222784823057e-01
2,2.449863721497061442e-01
3,-2.299023701754651650e-01
4,2.001003600251812994e-02
5,-1.005808393718560789e-01
6,2.084492362448981673e-01
7,-5.950048778743020211e-02
8,-1.076615840156262549e-01
9,7.413340608763512030e-02
10,-1.394702604608935408e-02
11,8.428747576617209858e-02
12,-1.351169265847488310e-01
13,3.112677890550831147e-02
14,9.310571199450305702e-02
15,-8.677756392203891944e-02
16,2.804619022831844610e-02
17,-4.043983332072471903e-02
18,6.641750433612077231e-02
19,-8.098658051581238745e-04
20,-9.683082214288450673e-02
21,9.923531343155045370e-02
22,-2.414130544265021341e-02
23,-1.433310421666975955e-02
24,4.112749619744731841e-03
25,-2.642478363727638821e-02
26,8.105434802984078091e-02
27,-7.577033761619685059e-02
28,-6.031029734501460772e-03
29,6.690767426235251503e-02
30,-5.295763807233663800e-02
31,2.599628407024238627e-02
32,-3.338737139016266509e-02
33,2.249129345381808975e-02
34,4.503345625986948653e-02
35,-9.554488400742196241e-02
36,5.441573935158010994e-02
37,2.341289962856381648e-02
38,-4.201292483264953970e-02
39,2.290735265565050846e-02
40,-4.710860478831890158e-02
41,7.826796562092996901e-02
42,-3.247954062516052176e-03
43,-1.402771006210557780e-01
44,1.512988770113772863e-01
45,3.843065986750923008e-02
46,-2.065526080171305179e-01
47,1.207067144257643332e-01
48,1.207067144257643332e-01
49,-2.065526080171305179e-01
50,3.843065986750923008e-02
51,1.512988770113772863e-01
52,-1.402771006210557780e-01
53,-3.247954062516052176e-03
54,7.826796562092996901e-02
55,-4.710860478831890158e-02
56,2.290735265565050846e-02
57,-4.201292483264953970e-02
58,2.341289962856381648e-02
59,5.441573935158010994e-02
60,-9.554488400742196241e-02
61,4.503345625986948653e-02
62,2.249129345381808975e-02
63,-3.338737139016266509e-02
64,2.599628407024238627e-02
65,-5.295763807233663800e-02
66,6.690767426235251503e-02
67,-6.031029734501460772e-03
68,-7.577033761619685059e-02
69,8.105434802984078091e-02
70,-2.642478363727638821e-02
71,4.112749619744731841e-03
72,-1.433310421666975955e-02
73,-2.414130544265021341e-02
74,9.923531343155045370e-02
75,-9.683082214288450673e-02
76,-8.098658051581238745e-04
77,6.641750433612077231e-02
78,-4.043983332072471903e-02
79,2.804619022831844610e-02
80,-8.677756392203891944e-02
81,9.310571199450305702e-02
82,3.112677890550831147e-02
83,-1.351169265847488310e-01
84,8.428747576617209858e-02
85,-1.394702604608935408e-02
86,7.413340608763512030e-02
87,-1.076615840156262549e-01
88,-5.950048778743020211e-02
89,2.084492362448981673e-01
90,-1.005808393718560789e-01
91,2.001003600251812994e-02
92,-2.299023701754651650e-01
93,2.449863721497061442e-01
94,1.539932222784823057e-01
95,2.046454853774858362e-01
