tap_index,coeff_float,coeff_fixed_int,coeff_fixed_float,quantization_error,saturated
0,2.046454853774858362e-01,1676,2.045898437500000000e-01,-5.564162748583623141e-05,0
1,1.539932222784823057e-01,1262,1.540527343750000000e-01,5.951209651769429065e-05,0
2,2.449863721497061442e-01,2007,2.449951171875000000e-01,8.745037793855825470e-06,0
3,-2.299023701754651650e-01,-1883,-2.298583984375000000e-01,4.397173796516495869e-05,0
4,2.001003600251812994e-02,164,2.001953125000000000e-02,9.495247481870056072e-06,0
5,-1.005808393718560789e-01,-824,-1.005859375000000000e-01,-5.098128143921076827e-06,0
6,2.084492362448981673e-01,1708,2.084960937500000000e-01,4.685750510183273043e-05,0
7,-5.950048778743020211e-02,-487,-5.944824218750000000e-02,5.224559993020211346e-05,0
8,-1.076615840156262549e-01,-882,-1.076660156250000000e-01,-4.431609373745093450e-06,0
9,7.413340608763512030e-02,607,7.409667968750000000e-02,-3.672640013512029622e-05,0
10,-1.394702604608935408e-02,-114,-1.391601562500000000e-02,3.101042108935407604e-05,0
11,8.428747576617209858e-02,690,8.422851562500000000e-02,-5.896014117209857908e-05,0
12,-1.351169265847488310e-01,-1107,-1.351318359375000000e-01,-1.490935275116900272e-05,0
13,3.112677890550831147e-02,255,3.112792968750000000e-02,1.150781991688526462e-06,0
14,9.310571199450305702e-02,763,9.313964843750000000e-02,3.393644299694298372e-05,0
15,-8.677756392203891944e-02,-711,-8.679199218750000000e-02,-1.442826546108055830e-05,0
16,2.804619022831844610e-02,230,2.807617187500000000e-02,2.998164668155389734e-05,0
17,-4.043983332072471903e-02,-331,-4.040527343750000000e-02,3.455988322471903462e-05,0
18,6.641750433612077231e-02,544,6.640625000000000000e-02,-1.125433612077231249e-05,0
19,-8.098658051581238745e-04,-7,-8.544921875000000000e-04,-4.462638234187612553e-05,0
20,-9.683082214288450673e-02,-793,-9.680175781250000000e-02,2.906433038450673134e-05,0
21,9.923531343155045370e-02,813,9.924316406250000000e-02,7.850630949546300030e-06,0
22,-2.414130544265021341e-02,-198,-2.416992187500000000e-02,-2.861643234978658579e-05,0
23,-1.433310421666975955e-02,-117,-1.428222656250000000e-02,5.087765416975954802e-05,0
24,4.112749619744731841e-03,34,4.150390625000000000e-03,3.764100525526815899e-05,0
25,-2.642478363727638821e-02,-216,-2.636718750000000000e-02,5.759613727638820957e-05,0
26,8.105434802984078091e-02,664,8.105468750000000000e-02,3.394701592190907391e-07,0
27,-7.577033761619685059e-02,-621,-7.580566406250000000e-02,-3.532644630314940581e-05,0
