sample_index,time_s,i,q
0,0.000000000000000000e+00,1.999562456815e-04,5.301081734385e-04
1,4.166666666666666495e-11,-6.405507681626e-04,2.672895878266e-03
2,8.333333333333332991e-11,-5.993592207803e-03,2.229180142436e-03
3,1.250000000000000078e-10,-7.991395113228e-03,-9.355387035482e-03
4,1.666666666666666598e-10,1.189061447401e-02,-1.455326151041e-02
5,2.083333333333333377e-10,2.093332515529e-02,1.217200023151e-02
6,2.500000000000000156e-10,-1.125466976838e-02,2.510751504855e-02
7,2.916666666666666417e-10,-2.608703255794e-02,-7.437314622689e-03
8,3.333333333333333196e-10,2.853123117496e-03,-2.352268836922e-02
9,3.749999999999999975e-10,1.695138798139e-02,-3.582456748703e-03
10,4.166666666666666754e-10,9.990601979530e-03,7.541471562546e-03
11,4.583333333333333533e-10,4.469060825885e-03,1.627318893484e-02
12,5.000000000000000311e-10,-2.174489291530e-02,1.728184173105e-02
13,5.416666666666666573e-10,-3.007667903443e-02,-2.514141455838e-02
14,5.833333333333332835e-10,2.722760575140e-02,-4.135238680867e-02
15,6.250000000000000131e-10,5.001158674351e-02,2.606721972378e-02
16,6.666666666666666393e-10,-2.352647754462e-02,5.544385265247e-02
17,7.083333333333333688e-10,-5.664116308731e-02,-1.770464404810e-02
18,7.499999999999999950e-10,1.087070976586e-02,-5.402769363025e-02
19,7.916666666666666212e-10,4.699939940624e-02,1.802811371903e-03
20,8.333333333333333508e-10,7.582275723828e-03,3.677229875901e-02
21,8.749999999999999769e-10,-2.332808669822e-02,1.744797091709e-02
22,9.166666666666667065e-10,-2.680260501574e-02,-8.206320692000e-03
23,9.583333333333334361e-10,-8.012884140903e-03,-3.471813172724e-02
24,1.000000000000000062e-09,4.138279315605e-02,-2.397380984625e-02
25,1.041666666666666688e-09,3.864403379549e-02,4.505830465236e-02
26,1.083333333333333315e-09,-4.702581401032e-02,5.124142322269e-02
27,1.124999999999999941e-09,-6.053709546050e-02,-4.521508584864e-02
28,1.166666666666666567e-09,4.164181669595e-02,-6.650104918730e-02
29,1.208333333333333400e-09,6.800062085612e-02,3.442189202356e-02
30,1.250000000000000026e-09,-2.580555750090e-02,6.570596353952e-02
31,1.291666666666666652e-09,-5.883205569076e-02,-1.450199452068e-02
32,1.333333333333333279e-09,2.502247917237e-03,-4.851339517384e-02
33,1.374999999999999905e-09,3.445804017189e-02,-1.070077207113e-02
34,1.416666666666666738e-09,2.373460659759e-02,1.793581947984e-02
35,1.458333333333333364e-09,8.492462798000e-04,3.638704906035e-02
36,1.499999999999999990e-09,-4.804888888722e-02,2.080869323463e-02
37,1.541666666666666616e-09,-4.138238355984e-02,-5.807379367445e-02
38,1.583333333333333242e-09,6.652713455640e-02,-6.187610349339e-02
39,1.625000000000000075e-09,8.161983403670e-02,7.274098720232e-02
40,1.666666666666666702e-09,-7.717545169154e-02,1.003678563111e-01
41,1.708333333333333328e-09,-1.176281156068e-01,-7.955471730709e-02
42,1.749999999999999954e-09,8.035119483872e-02,-1.334928199103e-01
43,1.791666666666666580e-09,1.478988705499e-01,7.997049332178e-02
44,1.833333333333333413e-09,-7.852382529853e-02,1.610429210592e-01
