sample_index,time_s,i,q
33860,1.410833333333333307e-06,-1.755678084784e-02,1.268121815917e-02
33861,1.410875000000000065e-06,7.619918704528e-03,-6.131618540086e-03
33862,1.410916666666666612e-06,-6.231765280839e-03,2.926914572770e-02
33863,1.410958333333333370e-06,-5.206033296424e-02,-1.951591863649e-02
33864,1.410999999999999916e-06,3.369280434469e-02,-7.577478631202e-02
33865,1.411041666666666674e-06,1.001837864597e-01,4.872391371385e-02
33866,1.411083333333333432e-06,-6.456048903117e-02,1.250512468946e-01
33867,1.411124999999999978e-06,-1.501364580353e-01,-8.114385183556e-02
33868,1.411166666666666736e-06,9.840583293288e-02,-1.751968834647e-01
33869,1.411208333333333283e-06,1.999909735770e-01,1.162692990317e-01
33870,1.411250000000000041e-06,-1.346487700175e-01,2.242809618101e-01
33871,1.411291666666666587e-06,-2.478356088305e-01,-1.534511199375e-01
33872,1.411333333333333345e-06,1.725763540725e-01,-2.704328607562e-01
33873,1.411375000000000103e-06,2.918623886185e-01,1.919184537691e-01
33874,1.411416666666666649e-06,-2.113662801450e-01,3.119279778158e-01
33875,1.411458333333333407e-06,-3.304497382201e-01,-2.308045273215e-01
33876,1.411499999999999954e-06,2.501147154919e-01,-3.472661079632e-01
33877,1.411541666666666712e-06,3.622356265032e-01,2.691762138847e-01
33878,1.411583333333333258e-06,-2.878672835595e-01,3.752384556204e-01
33879,1.411625000000000016e-06,-3.861776301399e-01,-3.060661299439e-01
33880,1.411666666666666562e-06,3.236519551044e-01,-3.949800237042e-01
33881,1.411708333333333320e-06,4.015970184854e-01,3.405059999273e-01
33882,1.411750000000000078e-06,-3.565125666743e-01,4.060048715749e-01
33883,1.411791666666666625e-06,-4.082047745748e-01,-3.715600127230e-01
33884,1.411833333333333383e-06,3.855417068010e-01,-4.082226068753e-01
33885,1.411874999999999929e-06,4.061083869196e-01,3.983569394854e-01
33886,1.411916666666666687e-06,-4.099117804157e-01,4.019354296352e-01
33887,1.411958333333333233e-06,-3.957992218654e-01,-4.201198752497e-01
33888,1.411999999999999991e-06,4.289031761484e-01,-3.878160311977e-01
33889,1.412041666666666749e-06,3.781212669321e-01,4.361926002871e-01
33890,1.412083333333333295e-06,-4.419286116902e-01,3.668676150071e-01
33891,1.412125000000000053e-06,-3.542229714661e-01,-4.460617224753e-01
33892,1.412166666666666600e-06,4.485529103790e-01,-3.403682016236e-01
33893,1.412208333333333358e-06,3.254947540829e-01,4.493739503040e-01
33894,1.412249999999999904e-06,-4.485076583625e-01,3.098021605956e-01
33895,1.412291666666666662e-06,-2.934954540440e-01,-4.459480477458e-01
33896,1.412333333333333420e-06,4.417003964740e-01,-2.767825377614e-01
33897,1.412374999999999966e-06,2.598715398810e-01,4.357812278686e-01
33898,1.412416666666666724e-06,-4.282182052416e-01,2.429681864732e-01
33899,1.412458333333333271e-06,-2.262732268389e-01,-4.190499430158e-01
33900,1.412500000000000029e-06,4.083257370872e-01,-2.099799435272e-01
33901,1.412541666666666575e-06,1.942717784043e-01,3.961052177979e-01
33902,1.412583333333333333e-06,-3.824579294575e-01,1.793201044971e-01
33903,1.412625000000000091e-06,-1.652821713139e-01,-3.674628407541e-01
33904,1.412666666666666637e-06,3.512077908638e-01,-1.522992490146e-01
33905,1.412708333333333395e-06,1.404949940893e-01,3.337888763775e-01
33906,1.412749999999999942e-06,-3.153097844705e-01,1.299740563150e-01
33907,1.412791666666666700e-06,-1.208209435020e-01,-2.958810780115e-01
33908,1.412833333333333246e-06,2.756194384191e-01,-1.130991571720e-01
33909,1.412875000000000004e-06,1.068506087625e-01,2.546468722907e-01
33910,1.412916666666666762e-06,-2.330898878350e-01,1.020953222398e-01
33911,1.412958333333333308e-06,-9.883142535219e-02,-2.110786472134e-01
33912,1.413000000000000066e-06,1.887461008551e-01,-9.703542792139e-02
33913,1.413041666666666613e-06,9.666278193381e-02,1.662271097929e-01
33914,1.413083333333333371e-06,-1.436575619091e-01,9.764871453248e-02
33915,1.413124999999999917e-06,-9.990932152163e-02,-1.211734879273e-01
