tone_index,freq_hz,input_amp,after_h1_amp,after_fir_amp,after_fir_fixed_amp,h1_delta_db,htotal_delta_db,htotal_fixed_delta_db,input_phase_rad,after_h1_phase_rad,after_fir_phase_rad,after_fir_fixed_phase_rad,h1_phase_delta_rad,h2_phase_delta_rad,h2_fixed_phase_delta_rad,htotal_phase_delta_rad,htotal_fixed_phase_delta_rad
10,5730102539.062500,3.970356521320e-02,4.035176587012e-02,3.971114980368e-02,3.970242505502e-02,0.140660774,0.001659111,-0.000249434,9.910212333431,2.949085135379,0.242328098256,0.242328098256,-6.961127198052,-2.706757037124,-2.706757037124,-3.384698927996,-3.384698927996
11,5748046875.000000,3.970356521320e-02,4.038546788177e-02,3.969005208434e-02,3.968275358040e-02,0.147912248,-0.002956750,-0.004554123,12.403503578613,5.090946555582,2.198625780023,2.198625780023,-7.312557023032,-2.892320775558,-2.892320775558,-3.921692491411,-3.921692491411
12,5765991210.937500,3.970356521320e-02,4.033572987775e-02,3.960799147905e-02,3.960243505745e-02,0.137208272,-0.020933729,-0.022152317,12.861897943237,5.215427548659,2.137543034666,2.137543034666,-7.646470394578,-3.077884513993,-3.077884513993,-4.441169601391,-4.441169601391
13,5784301757.812500,3.970356521320e-02,4.028010229497e-02,3.953824255984e-02,3.953474332385e-02,0.125221170,-0.036242899,-0.037011656,14.516720789705,6.538758912172,3.271523644675,3.271523644675,-7.977961877533,-3.267235267498,-3.267235267498,-4.962011837851,-4.962011837851
14,5802246093.750000,3.970356521320e-02,4.033068980415e-02,3.958894634002e-02,3.958769777162e-02,0.136122876,-0.025111264,-0.025385206,15.131333213062,6.817410970743,3.364611964811,3.364611964811,-8.313922242319,-3.452799005932,-3.452799005932,-5.483535941072,-5.483535941072
15,5820190429.687500,3.970356521320e-02,4.030472887462e-02,3.957841503882e-02,3.957962129074e-02,0.130529954,-0.027422158,-0.027157438,16.016443071034,7.342443017292,3.704080272925,3.704080272925,-8.674000053742,-3.638362744367,-3.638362744367,-6.029177490929,-6.029177490929
16,5838134765.625000,3.970356521320e-02,4.046273433598e-02,3.976138646201e-02,3.976521517904e-02,0.164514425,0.012640266,0.013476611,18.377357145412,9.313294088789,5.489367605988,5.489367605988,-9.064063056623,-3.823926482801,-3.823926482801,-6.604804232245,-6.604804232245
17,5856079101.562500,3.970356521320e-02,4.041595652737e-02,3.975543228205e-02,3.976197308673e-02,0.154467108,0.011339476,0.012768414,19.668353278060,10.186122615859,6.176632394623,6.176632394623,-9.482230662201,-4.009490221236,-4.009490221236,-7.208535576257,-7.208535576257
18,5874023437.500000,3.970356521320e-02,4.046378738608e-02,3.985470429065e-02,3.986401848941e-02,0.164740474,0.033001696,0.035031385,19.681656777079,9.762438291989,5.567384332318,5.567384332318,-9.919218485091,-4.195053959670,-4.195053959670,-7.831087137581,-7.831087137581
19,5891967773.437500,3.970356521320e-02,4.037778291554e-02,3.983444650082e-02,3.984648819432e-02,0.146259249,0.028585614,0.031210905,21.672802018530,11.313315345572,6.932697647467,6.932697647467,-10.359486672959,-4.380617698105,-4.380617698105,-8.456919063884,-8.456919063884
20,5909912109.375000,3.970356521320e-02,4.026395861560e-02,3.979899620741e-02,3.981367195166e-02,0.121739294,0.020852246,0.024054548,24.730318380585,13.945310781777,9.379129345238,9.379129345238,-10.785007598808,-4.566181436539,-4.566181436539,-9.068003728168,-9.068003728168
21,5928222656.250000,3.970356521320e-02,4.012048020583e-02,3.974831352091e-02,3.976551567918e-02,0.090732323,0.009784008,0.013542248,23.349714040217,12.156750279171,7.401218089127,7.401218089127,-11.192963761046,-4.755532190044,-4.755532190044,-9.665310643910,-9.665310643910
22,5946166992.187500,3.970356521320e-02,3.998283354668e-02,3.971333857189e-02,3.973281225979e-02,0.060881252,0.002137840,0.006395977,25.599819469322,14.045892366012,9.104796437533,9.104796437533,-11.553927103311,-4.941095928479,-4.941095928479,-10.211837724609,-10.211837724609
23,5964111328.125000,3.970356521320e-02,3.985794250398e-02,3.970166682580e-02,3.972316481403e-02,0.033707400,-0.000415317,0.004286717,27.262896400720,15.391161658435,10.264501991522,10.264501991522,-11.871734742284,-5.126659666913,-5.126659666913,-10.715209102018,-10.715209102018
24,5982055664.062500,3.970356521320e-02,3.967609077254e-02,3.964197296509e-02,3.966516423773e-02,-0.006012623,-0.013484906,-0.008404989,30.109314217368,17.954938157880,12.642714752533,12.642714752533,-12.154376059488,-5.312223405348,-5.312223405348,-11.183414157656,-11.183414157656
25,6000000000.000000,3.970356521320e-02,3.956911033119e-02,3.966324996987e-02,3.968784083459e-02,-0.029464412,-0.008824186,-0.003440680,30.212463622446,17.801906724642,12.304119580860,12.304119580860,-12.410556897804,-5.497787143782,-5.497787143782,-11.625158734407,-11.625158734407
26,6017944335.937500,3.970356521320e-02,3.937720797296e-02,3.960209319135e-02,3.962766344776e-02,-0.071691739,-0.022227298,-0.016620808,29.756195805824,17.092154665638,11.408803783421,11.408803783421,-12.664041140186,-5.683350882217,-5.683350882217,-12.064206715223,-12.064206715223
27,6035888671.875000,3.970356521320e-02,3.926894099623e-02,3.962354435336e-02,3.964975918020e-02,-0.095606339,-0.017523709,-0.011779049,26.956024330794,14.021896178271,14.436166864799,14.436166864799,-12.934128152523,-5.868914620651,-5.868914620651,-12.519857465994,-12.519857465994
28,6053833007.812500,3.970356521320e-02,3.917110437047e-02,3.964951263612e-02,3.967597891782e-02,-0.117273807,-0.011833058,-0.006037110,29.208686036817,15.978015785139,16.206722733232,16.206722733232,-13.230670251678,-6.054478359086,-6.054478359086,-13.001963303585,-13.001963303585
29,6071777343.750000,3.970356521320e-02,3.907782785583e-02,3.966889333668e-02,3.969520997634e-02,-0.137981818,-0.007588428,-0.001828055,28.275772746463,14.717302550062,14.760445759722,14.760445759722,-13.558470196400,-6.240042097520,-6.240042097520,-13.515326986741,-13.515326986741
30,6090087890.625000,3.970356521320e-02,3.895217016202e-02,3.964050578829e-02,3.966623833966e-02,-0.165956952,-0.013806383,-0.008169785,28.709408560736,14.785098685461,14.638891141616,14.638891141616,-13.924309875274,-6.429392851025,-6.429392851025,-14.070517419120,-14.070517419120
31,6108032226.562500,3.970356521320e-02,3.894084999731e-02,3.970443562686e-02,3.972928028002e-02,-0.168481586,0.000190417,0.005623826,29.402147745981,15.090297330045,14.758526047766,14.758526047766,-14.311850415935,-6.614956589459,-6.614956589459,-14.643621698215,-14.643621698215
32,6125976562.500000,3.970356521320e-02,3.890354313981e-02,3.971534614883e-02,3.973892172785e-02,-0.176806997,0.002576915,0.007731450,28.805840741108,14.099305629169,13.581970608455,13.581970608455,-14.706535111939,-6.800520327894,-6.800520327894,-15.223870132654,-15.223870132654
33,6143920898.437500,3.970356521320e-02,3.886899683074e-02,3.969846499727e-02,3.972043971365e-02,-0.184523485,-0.001115838,0.003690825,29.087659559605,14.001600231398,13.298701472249,13.298701472249,-15.086059328207,-6.986084066329,-6.986084066329,-15.788958087356,-15.788958087356
34,6161865234.375000,3.970356521320e-02,3.896968218307e-02,3.978616714122e-02,3.980631577165e-02,-0.162052848,0.018051929,0.022449550,28.487291314157,13.037602844884,12.149140347301,12.149140347301,-15.449688469273,-7.171647804763,-7.171647804763,-16.338150966857,-16.338150966857
35,6179809570.312500,3.970356521320e-02,3.898829240316e-02,3.975495697872e-02,3.977297688658e-02,-0.157905836,0.011235630,0.015171830,29.681538962952,13.896019917839,12.821993681821,12.821993681821,-15.785519045113,-7.357211543198,-7.357211543198,-16.859545281131,-16.859545281131
36,6197753906.250000,3.970356521320e-02,3.911753379301e-02,3.980143363306e-02,3.981716335232e-02,-0.129160798,0.021384183,0.024816211,30.179859086818,14.085939336510,12.826349362057,12.826349362057,-16.093919750308,-7.542775281632,-7.542775281632,-17.353509724760,-17.353509724760
37,6215698242.187500,3.970356521320e-02,3.921144535116e-02,3.977867450917e-02,3.979193705957e-02,-0.108333109,0.016416026,0.019311493,28.458794074478,12.077533750120,10.632380037233,10.632380037233,-16.381260324358,-7.728339020067,-7.728339020067,-17.826414037245,-17.826414037245
38,6234008789.062500,3.970356521320e-02,3.925393098959e-02,3.967151284269e-02,3.968213804198e-02,-0.098927034,-0.007014881,-0.004688856,26.939490913634,10.274564231881,8.640059765489,8.640059765489,-16.664926681753,-7.917689773571,-7.917689773571,-18.299431148145,-18.299431148145
39,6251953125.000000,3.970356521320e-02,3.942276817582e-02,3.967179931924e-02,3.967983109821e-02,-0.061647803,-0.006952159,-0.005193829,27.963582259510,11.010808139953,9.190739935127,9.190739935127,-16.952774119557,-8.103253512006,-8.103253512006,-18.772842324383,-18.772842324383
40,6269897460.937500,3.970356521320e-02,3.953415033982e-02,3.959916445147e-02,3.960460537702e-02,-0.037141937,-0.022869680,-0.021676320,28.635631026020,11.380990803345,9.375358860084,9.375358860084,-17.254640222675,-8.288817250440,-8.288817250440,-19.260272165936,-19.260272165936
41,6287841796.875000,3.970356521320e-02,3.971673165926e-02,3.959260085609e-02,3.959553524059e-02,0.002879926,-0.024309493,-0.023665767,26.613489101307,9.035679027361,6.844483345666,6.844483345666,-17.577810073945,-8.474380988875,-8.474380988875,-19.769005755641,-19.769005755641
42,6305786132.812500,3.970356521320e-02,3.984807058158e-02,3.954100622891e-02,3.954156283717e-02,0.031555833,-0.035635788,-0.035513520,28.806338843942,10.881850660072,8.505091239942,8.505091239942,-17.924488183870,-8.659944727310,-8.659944727310,-20.301247604000,-20.301247604000
43,6323730468.750000,3.970356521320e-02,4.009707655402e-02,3.962434052849e-02,3.962270631324e-02,0.085664068,-0.017349181,-0.017707418,26.423976835426,8.130594314108,5.568271155544,5.568271155544,-18.293382521318,-8.845508465744,-8.845508465744,-20.855705679883,-20.855705679883
44,6341674804.687500,3.970356521320e-02,4.032694608670e-02,3.971940567887e-02,3.971581399451e-02,0.135316566,0.003464704,0.002679234,24.197637204252,5.526194311732,2.778307414733,2.778307414733,-18.671442892520,-9.031072204179,-9.031072204179,-21.419329789519,-21.419329789519
45,6359619140.625000,3.970356521320e-02,4.054249776299e-02,3.984377950031e-02,3.983851343773e-02,0.181619902,0.030620433,0.029472363,23.610341250769,4.559403517411,1.625952881978,1.625952881978,-19.050937733358,-9.216635942613,-9.216635942613,-21.984388368792,-21.984388368792
46,6377929687.500000,3.970356521320e-02,4.059457470282e-02,3.986259423730e-02,3.985598032821e-02,0.192769789,0.034721052,0.033279790,23.347484845831,3.924325563721,0.801524174783,0.801524174783,-19.423159282109,-9.405986696118,-9.405986696118,-22.545960671048,-22.545960671048
47,6395874023.437500,3.970356521320e-02,4.051368578035e-02,3.981639117604e-02,3.980884881088e-02,0.175444982,0.024647763,0.023002251,20.477926916124,6.984905650667,3.676540523295,3.676540523295,-19.776206572636,-9.591550434552,-9.591550434552,-23.084571700009,-23.084571700009
48,6413818359.375000,3.970356521320e-02,4.035785775583e-02,3.976577585777e-02,3.975770767374e-02,0.141971979,0.013599078,0.011836596,20.245487440698,6.417318128966,2.923389263159,2.923389263159,-20.111354618911,-9.777114172987,-9.777114172987,-23.605283484719,-23.605283484719
49,6431762695.312500,3.970356521320e-02,4.007962221933e-02,3.966387965540e-02,3.965570558627e-02,0.081882260,-0.008686292,-0.010476495,18.050015151596,3.900666414046,0.221173809804,0.221173809804,-20.432534044729,-9.962677911421,-9.962677911421,-24.112026648971,-24.112026648971
50,6449707031.250000,3.970356521320e-02,3.970965970722e-02,3.953505575947e-02,3.952718283649e-02,0.001333181,-0.036943014,-0.038672875,19.801059816941,5.338310362921,1.473254020244,1.473254020244,-20.745934761200,-10.148241649856,-10.148241649856,-24.610991103877,-24.610991103877
